series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
USAA Auto Owner Trust 2017-1,2018-04-30,9,830,840,100,0,0,1440087.3499999996
USAA Auto Owner Trust 2017-1,2018-04-30,9,840,850,2,0,0,22717.989999999998
USAA Auto Owner Trust 2017-1,2019-04-30,21,600,610,25,0,0,268196.05999999994
USAA Auto Owner Trust 2017-1,2019-04-30,21,610,620,49,0,0,481287.14999999997
USAA Auto Owner Trust 2017-1,2019-04-30,21,620,630,89,1,0,881374.7399999998
USAA Auto Owner Trust 2017-1,2019-04-30,21,630,640,124,0,0,1240165.7499999995
USAA Auto Owner Trust 2017-1,2019-04-30,21,640,650,200,2,0,2105260.96
USAA Auto Owner Trust 2017-1,2019-04-30,21,650,660,339,3,1,3289580.6100000017
USAA Auto Owner Trust 2017-1,2019-04-30,21,660,670,442,2,1,4373148.640000002
USAA Auto Owner Trust 2017-1,2019-04-30,21,670,680,564,1,0,5739738.979999995
USAA Auto Owner Trust 2017-1,2019-04-30,21,680,690,704,0,0,6736384.109999998
USAA Auto Owner Trust 2017-1,2019-04-30,21,690,700,890,1,0,8838593.629999999
USAA Auto Owner Trust 2017-1,2019-04-30,21,700,710,933,2,2,9207182.639999997
USAA Auto Owner Trust 2017-1,2019-04-30,21,710,720,1053,2,3,10465834.750000011
USAA Auto Owner Trust 2017-1,2019-04-30,21,720,730,1188,2,1,11319543.409999989
USAA Auto Owner Trust 2017-1,2019-04-30,21,730,740,1158,1,0,11064153.209999995
USAA Auto Owner Trust 2017-1,2019-04-30,21,740,750,1213,1,3,11264071.36
USAA Auto Owner Trust 2017-1,2019-04-30,21,750,760,1164,2,0,10735703.3
USAA Auto Owner Trust 2017-1,2019-04-30,21,760,770,1149,0,0,10467072.630000008
USAA Auto Owner Trust 2017-1,2019-04-30,21,770,780,1186,0,1,11589968.380000006
USAA Auto Owner Trust 2017-1,2019-04-30,21,780,790,1256,1,1,12023594.130000012
USAA Auto Owner Trust 2017-1,2019-04-30,21,790,800,1251,1,0,11324988.629999999
USAA Auto Owner Trust 2017-1,2019-04-30,21,800,810,1092,0,0,9853259.080000004
USAA Auto Owner Trust 2017-1,2019-04-30,21,810,820,624,0,1,5593084.210000002
USAA Auto Owner Trust 2017-1,2019-04-30,21,820,830,250,0,0,2648316.1900000004
USAA Auto Owner Trust 2017-1,2019-04-30,21,830,840,75,0,0,804390.9
USAA Auto Owner Trust 2017-1,2019-04-30,21,840,850,2,0,0,16520.21
USAA Auto Owner Trust 2017-1,2020-04-30,33,600,610,14,0,1,121875.48999999999
USAA Auto Owner Trust 2017-1,2020-04-30,33,610,620,25,0,0,182998.68
USAA Auto Owner Trust 2017-1,2020-04-30,33,620,630,54,0,0,335214.68
USAA Auto Owner Trust 2017-1,2020-04-30,33,630,640,64,0,0,457936.9
USAA Auto Owner Trust 2017-1,2020-04-30,33,640,650,111,2,1,832468.68
USAA Auto Owner Trust 2017-1,2020-04-30,33,650,660,194,0,2,1351031.1299999994
USAA Auto Owner Trust 2017-1,2020-04-30,33,660,670,242,0,0,1796631.5
USAA Auto Owner Trust 2017-1,2020-04-30,33,670,680,341,3,2,2574963.48
USAA Auto Owner Trust 2017-1,2020-04-30,33,680,690,389,1,1,2775721.49
USAA Auto Owner Trust 2017-1,2020-04-30,33,690,700,487,4,1,3517336.8000000026
USAA Auto Owner Trust 2017-1,2020-04-30,33,700,710,549,3,0,3904503.009999998
USAA Auto Owner Trust 2017-1,2020-04-30,33,710,720,643,1,1,4476270.09
