series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,620,630,233,10,2,2129162.300000001
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,630,640,307,11,3,2788154.3899999987
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,640,650,404,14,2,3807125.5500000035
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,650,660,610,16,7,5499435.300000004
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,660,670,624,13,3,5482712.089999997
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,670,680,970,26,8,8589109.829999989
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,680,690,1009,19,6,8606639.140000006
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,690,700,1868,28,3,15475353.890000012
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,700,710,1877,14,3,15013031.660000028
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,710,720,1786,24,1,13986656.69999998
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,720,730,2041,22,7,15282942.980000004
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,730,740,1828,8,6,13614911.410000002
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,740,750,1809,14,3,13692394.369999986
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,750,760,1727,11,1,12778907.950000012
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,760,770,1545,7,3,11188286.330000006
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,770,780,1593,5,3,11117716.169999989
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,780,790,1601,4,0,11308266.149999999
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,790,800,1576,4,0,10982324.989999996
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,800,810,1719,5,0,11824573.419999998
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,810,820,1646,3,0,10891964.65000001
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,820,830,1671,0,0,10896448.110000016
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,830,840,1642,3,1,10708832.27000001
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,840,850,1547,2,1,10547161.500000015
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,850,860,1555,0,1,10427469.649999982
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,860,870,1266,0,1,8315878.220000008
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,870,880,915,2,0,6062452.770000004
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,880,890,438,0,0,2832877.9300000016
Toyota Auto Receivables 2018-B Owner Trust,2021-05-31,38,890,900,107,0,0,680631.7100000003
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,620,630,149,12,1,808704.0400000002
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,630,640,160,11,4,951781.9900000002
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,640,650,243,10,6,1411830.4
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,650,660,349,13,7,1905310.119999999
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,660,670,321,15,4,1846190.409999999
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,670,680,553,19,10,2883527.9500000016
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,680,690,580,15,4,2991989.1399999987
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,690,700,1077,16,11,5135551.94000001
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,700,710,1071,11,2,4819754.890000012
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,710,720,979,16,2,4612061.800000004
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,720,730,1058,18,5,4617436.280000002
