series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,700,710,1765,8,5,38920946.10000003
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,710,720,1692,10,3,35228492.330000006
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,720,730,1660,7,0,35186617.50000003
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,730,740,1656,2,4,33480739.77999995
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,740,750,1836,3,1,37115316.42999995
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,750,760,1801,2,2,36022188.970000006
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,760,770,1793,4,2,35615260.41999999
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,770,780,1735,3,0,35248503.20999999
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,780,790,1797,2,1,34538296.36000001
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,790,800,1844,1,1,36202399.929999955
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,800,810,1966,1,1,38435259.520000026
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,810,820,2180,1,0,42208237.39
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,820,830,2187,1,0,41619101.80000003
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,830,840,2280,1,2,43663862.85000006
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,840,850,2265,0,1,41817003.28999997
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,850,860,2346,0,1,43597200.4799999
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,860,870,1914,1,0,35569392.68000003
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,870,880,1433,1,1,27295531.670000013
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,880,890,901,0,0,17342926.499999996
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,890,900,365,0,0,6951775.219999996
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,600,610,59,2,3,540605.61
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,610,620,84,3,6,761554.3299999998
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,620,630,78,3,1,607791.3
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,630,640,79,3,1,728340.42
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,640,650,233,10,6,2290849.2199999997
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,650,660,235,5,3,2240087.6200000006
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,660,670,205,4,3,1769995.4300000009
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,670,680,439,11,5,4685084.080000003
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,680,690,577,10,5,6464658.949999998
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,690,700,566,10,8,5716700.860000001
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,700,710,895,7,8,9836550.189999994
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,710,720,874,11,3,8765216.76
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,720,730,836,8,2,8405595.120000001
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,730,740,825,7,2,7909557.520000005
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,740,750,896,4,4,8460105.139999997
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,750,760,870,1,4,7633921.259999993
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,760,770,856,5,3,7859772.209999992
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,770,780,838,1,1,7851096.350000006
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,780,790,874,2,1,7847836.559999997
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,790,800,871,1,1,7866212.430000001
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,800,810,950,2,3,8512051.190000007
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,810,820,988,2,0,9030383.940000001
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,820,830,999,1,1,8997620.520000001
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,830,840,1042,0,1,9117073.449999992
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,840,850,1054,1,1,8968870.319999997
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,850,860,1096,0,1,8943573.559999995
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,860,870,882,0,0,7548722.359999998
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,870,880,674,0,1,5991138.829999999
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,880,890,424,1,0,3698363.789999998
BMW Vehicle Owner Trust 2018-A,2021-02-28,39,890,900,161,0,0,1355905.69
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,600,610,96,14,1,1547908.7299999995
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,610,620,138,4,6,2023285.1400000006
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,620,630,116,2,2,1425296.9100000001
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,630,640,110,3,2,1530744.1500000001
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,640,650,352,7,8,5304843.159999998
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,650,660,315,9,6,4783305.830000002
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,660,670,311,8,3,4278524.959999999
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,670,680,663,23,9,10774998.11
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,680,690,885,18,6,14460615.849999998
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,690,700,850,15,6,13057951.670000002
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,700,710,1362,10,13,22375732.67
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,710,720,1271,10,8,19963126.200000007
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,720,730,1249,11,2,19409987.389999986
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,730,740,1235,4,4,18357520.0
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,740,750,1359,9,1,20305378.08
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,750,760,1331,1,2,18969124.810000002
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,760,770,1325,5,2,18970041.749999993
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,770,780,1282,1,2,18975371.260000005
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,780,790,1301,3,1,18408085.800000012
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,790,800,1363,1,0,19318518.65
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,800,810,1452,1,2,20771216.52
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,810,820,1581,0,0,22541283.78000001
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,820,830,1589,1,0,22282860.32999999
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,830,840,1651,1,0,22843776.510000013
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,840,850,1622,0,2,21853812.32
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,850,860,1729,0,0,23080719.910000026
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,860,870,1379,1,0,18638441.520000007
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,870,880,1081,1,0,14689273.860000003
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,880,890,673,1,0,9077385.149999997
BMW Vehicle Owner Trust 2018-A,2020-02-29,27,890,900,259,0,0,3646499.3100000005
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,600,610,180,4,2,4361062.85
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,610,620,240,8,0,5994603.069999999
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,620,630,217,8,5,5287507.629999998
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,630,640,218,2,0,5056977.789999998
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,640,650,572,1,1,14745382.610000005
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,650,660,547,4,3,13979734.509999981
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,660,670,547,2,2,13183115.25000001
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,670,680,1126,11,3,29235159.099999994
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,680,690,1488,3,1,39419690.769999936
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,690,700,1426,8,1,36336821.570000045
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,700,710,2128,6,1,57833711.21999985
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,710,720,2077,3,1,52917532.46000004
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,720,730,2016,1,2,52851161.21000004
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,730,740,2041,2,0,50902894.16999999
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,740,750,2211,5,2,56063391.159999974
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,750,760,2235,4,1,55987578.92000007
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,760,770,2203,4,1,54530763.269999966
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,770,780,2166,2,0,54232621.31999993
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,780,790,2259,0,0,53533768.68000001
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,790,800,2310,1,0,56014609.23000003
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,800,810,2457,0,1,59792380.989999995
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,810,820,2710,0,0,65228821.41999994
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,820,830,2770,0,0,64978108.31999996
