series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-02-28,9,700,710,95,5,3,2054033.5799999994
CarMax Select Receivables Trust 2024-A,2025-02-28,9,710,720,77,1,0,1470622.19
CarMax Select Receivables Trust 2024-A,2025-02-28,9,720,730,72,3,1,1609728.0599999996
CarMax Select Receivables Trust 2024-A,2025-02-28,9,730,740,47,1,1,1020943.0400000003
CarMax Select Receivables Trust 2024-A,2025-02-28,9,740,750,29,1,0,662418.87
CarMax Select Receivables Trust 2024-A,2025-02-28,9,750,760,29,1,0,586361.87
CarMax Select Receivables Trust 2024-A,2025-02-28,9,760,770,16,1,0,335468.97000000003
CarMax Select Receivables Trust 2024-A,2025-02-28,9,770,780,10,0,0,202016.93000000002
CarMax Select Receivables Trust 2024-A,2025-02-28,9,780,790,2,0,0,44284.32
CarMax Select Receivables Trust 2024-A,2025-02-28,9,790,800,4,0,0,63829.95
CarMax Select Receivables Trust 2024-A,2025-02-28,9,810,820,1,0,0,11814.25
CarMax Select Receivables Trust 2024-A,2025-02-28,9,860,870,1,0,0,22253.16
CarMax Select Receivables Trust 2024-A,2025-03-31,10,360,370,2,0,0,12718.06
CarMax Select Receivables Trust 2024-A,2025-03-31,10,380,390,2,0,0,35666.54
CarMax Select Receivables Trust 2024-A,2025-03-31,10,390,400,3,0,0,43420.19
CarMax Select Receivables Trust 2024-A,2025-03-31,10,400,410,7,2,1,165408.62999999998
CarMax Select Receivables Trust 2024-A,2025-03-31,10,410,420,6,1,1,130195.48000000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,420,430,11,3,2,259999.08000000002
CarMax Select Receivables Trust 2024-A,2025-03-31,10,430,440,21,3,2,370857.19
CarMax Select Receivables Trust 2024-A,2025-03-31,10,440,450,28,1,3,442148.73999999993
CarMax Select Receivables Trust 2024-A,2025-03-31,10,450,460,19,6,2,389162.9000000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,460,470,44,8,6,848075.9899999999
CarMax Select Receivables Trust 2024-A,2025-03-31,10,470,480,62,7,3,1107302.84
CarMax Select Receivables Trust 2024-A,2025-03-31,10,480,490,86,14,9,1724548.55
CarMax Select Receivables Trust 2024-A,2025-03-31,10,490,500,105,20,4,2003983.3099999994
CarMax Select Receivables Trust 2024-A,2025-03-31,10,500,510,106,19,14,2344279.9099999997
CarMax Select Receivables Trust 2024-A,2025-03-31,10,510,520,179,26,19,4169545.910000002
CarMax Select Receivables Trust 2024-A,2025-03-31,10,520,530,218,54,18,5856959.34
CarMax Select Receivables Trust 2024-A,2025-03-31,10,530,540,666,98,52,16932537.429999996
CarMax Select Receivables Trust 2024-A,2025-03-31,10,540,550,791,99,44,19587817.68000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,550,560,972,128,56,23166315.339999992
CarMax Select Receivables Trust 2024-A,2025-03-31,10,560,570,1036,125,68,25141682.91
CarMax Select Receivables Trust 2024-A,2025-03-31,10,570,580,1313,124,65,29879899.830000006
CarMax Select Receivables Trust 2024-A,2025-03-31,10,580,590,1485,138,56,32967313.249999966
CarMax Select Receivables Trust 2024-A,2025-03-31,10,590,600,1810,136,59,39083340.04000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,600,610,2101,149,62,43810084.20000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,610,620,2248,146,59,47070572.34000002
CarMax Select Receivables Trust 2024-A,2025-03-31,10,620,630,2629,128,65,52391405.32000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,630,640,2773,121,53,54350049.950000025
CarMax Select Receivables Trust 2024-A,2025-03-31,10,640,650,2920,127,41,57295436.140000075
CarMax Select Receivables Trust 2024-A,2025-03-31,10,650,660,199,10,4,4294830.229999999
CarMax Select Receivables Trust 2024-A,2025-03-31,10,660,670,176,14,5,4184498.210000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,670,680,158,9,4,3530010.9500000034
CarMax Select Receivables Trust 2024-A,2025-03-31,10,680,690,115,3,4,2460391.0600000005
CarMax Select Receivables Trust 2024-A,2025-03-31,10,690,700,117,4,2,2392498.910000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,700,710,93,6,3,2006736.27
CarMax Select Receivables Trust 2024-A,2025-03-31,10,710,720,74,1,1,1401438.1100000006
CarMax Select Receivables Trust 2024-A,2025-03-31,10,720,730,73,2,1,1581149.77
CarMax Select Receivables Trust 2024-A,2025-03-31,10,730,740,46,1,1,957476.4399999997
CarMax Select Receivables Trust 2024-A,2025-03-31,10,740,750,29,1,0,651485.7200000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,750,760,29,1,0,575690.74
CarMax Select Receivables Trust 2024-A,2025-03-31,10,760,770,16,1,0,330504.31999999995
CarMax Select Receivables Trust 2024-A,2025-03-31,10,770,780,9,1,0,198881.00999999998
CarMax Select Receivables Trust 2024-A,2025-03-31,10,780,790,2,0,0,43100.729999999996
CarMax Select Receivables Trust 2024-A,2025-03-31,10,790,800,4,0,0,62613.06999999999
CarMax Select Receivables Trust 2024-A,2025-03-31,10,810,820,1,0,0,11626.29
CarMax Select Receivables Trust 2024-A,2025-03-31,10,860,870,1,0,0,22253.16
CarMax Select Receivables Trust 2024-A,2025-04-30,11,360,370,2,0,0,12186.27
CarMax Select Receivables Trust 2024-A,2025-04-30,11,380,390,2,0,0,35179.28
CarMax Select Receivables Trust 2024-A,2025-04-30,11,390,400,2,1,0,41776.509999999995
CarMax Select Receivables Trust 2024-A,2025-04-30,11,400,410,7,3,0,163730.06000000003
CarMax Select Receivables Trust 2024-A,2025-04-30,11,410,420,6,1,1,128997.19000000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,420,430,12,3,0,237406.36
CarMax Select Receivables Trust 2024-A,2025-04-30,11,430,440,18,4,2,331212.74000000005
CarMax Select Receivables Trust 2024-A,2025-04-30,11,440,450,23,6,1,391041.87
CarMax Select Receivables Trust 2024-A,2025-04-30,11,450,460,17,5,5,380182.82000000007
CarMax Select Receivables Trust 2024-A,2025-04-30,11,460,470,38,9,6,772927.5700000004
CarMax Select Receivables Trust 2024-A,2025-04-30,11,470,480,59,9,1,1082243.7899999996
CarMax Select Receivables Trust 2024-A,2025-04-30,11,480,490,82,13,14,1676447.1500000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,490,500,98,20,9,1950056.1099999996
CarMax Select Receivables Trust 2024-A,2025-04-30,11,500,510,97,22,15,2257785.5100000007
CarMax Select Receivables Trust 2024-A,2025-04-30,11,510,520,168,33,18,4021795.7100000014
CarMax Select Receivables Trust 2024-A,2025-04-30,11,520,530,214,47,20,5701715.110000005
CarMax Select Receivables Trust 2024-A,2025-04-30,11,530,540,634,97,66,16335523.22
CarMax Select Receivables Trust 2024-A,2025-04-30,11,540,550,747,99,74,19054082.239999987
CarMax Select Receivables Trust 2024-A,2025-04-30,11,550,560,930,133,67,22459399.76
CarMax Select Receivables Trust 2024-A,2025-04-30,11,560,570,970,148,77,24384055.03000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,570,580,1268,117,77,28926915.059999987
CarMax Select Receivables Trust 2024-A,2025-04-30,11,580,590,1429,143,78,32029163.52
CarMax Select Receivables Trust 2024-A,2025-04-30,11,590,600,1729,156,84,38055299.70999998
CarMax Select Receivables Trust 2024-A,2025-04-30,11,600,610,2014,142,86,42129100.210000105
CarMax Select Receivables Trust 2024-A,2025-04-30,11,610,620,2169,155,74,45780759.61000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,620,630,2542,128,82,50775774.999999866
CarMax Select Receivables Trust 2024-A,2025-04-30,11,630,640,2670,130,64,52478544.16000004
CarMax Select Receivables Trust 2024-A,2025-04-30,11,640,650,2814,109,68,54968792.38000003
CarMax Select Receivables Trust 2024-A,2025-04-30,11,650,660,187,15,7,4178692.049999999
CarMax Select Receivables Trust 2024-A,2025-04-30,11,660,670,171,8,11,4036277.289999999
CarMax Select Receivables Trust 2024-A,2025-04-30,11,670,680,156,8,6,3469904.470000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,680,690,109,4,6,2377925.8500000006
CarMax Select Receivables Trust 2024-A,2025-04-30,11,690,700,115,7,1,2364998.8499999987
CarMax Select Receivables Trust 2024-A,2025-04-30,11,700,710,91,6,3,1911902.6399999997
CarMax Select Receivables Trust 2024-A,2025-04-30,11,710,720,74,1,1,1381880.9800000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,720,730,72,2,1,1546029.2999999998
CarMax Select Receivables Trust 2024-A,2025-04-30,11,730,740,45,1,0,865440.2899999998
CarMax Select Receivables Trust 2024-A,2025-04-30,11,740,750,29,0,1,641035.7600000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,750,760,28,0,0,525430.2099999998
