series_label,reporting_date,vintage_month,bucket,dq_rate
HAROT 1736790,2020-06-30,23,60+,0.0009068502069478678
HAROT 1736790,2020-07-31,24,60+,0.0009596698735634941
HAROT 1736790,2020-08-31,25,60+,0.0009617755856966707
HAROT 1736790,2020-09-30,26,60+,0.0009403273355697876
HAROT 1736790,2020-10-31,27,60+,0.0008902154845128688
HAROT 1736790,2020-11-30,28,60+,0.0014521594148335394
HAROT 1736790,2020-12-31,29,60+,0.001610932118653483
HAROT 1736790,2021-01-31,30,60+,0.0018313970125336232
HAROT 1736790,2021-02-28,31,60+,0.001499867658735994
HAROT 1736790,2021-03-31,32,60+,0.0008622813500862281
HAROT 1736790,2021-04-30,33,60+,0.0006105594652784473
HAROT 1736790,2021-05-31,34,60+,0.0010370667737187207
HAROT 1736790,2021-06-30,35,60+,0.0009840444225767905
HAROT 1736790,2021-07-31,36,60+,0.0008913980092111127
HAROT 1736790,2021-08-31,37,60+,0.001455604075691412
HAROT 1736790,2021-09-30,38,60+,0.0018358576375850128
HAROT 1736790,2021-10-31,39,60+,0.0017243666268735908
HAROT 1745376,2018-09-30,0,60+,0.0004928308512112858
HAROT 1745376,2018-10-31,1,60+,0.0008101707590676804
HAROT 1745376,2018-11-30,2,60+,0.001086118150765792
HAROT 1745376,2018-12-31,3,60+,0.0012747988208110907
HAROT 1745376,2019-01-31,4,60+,0.0010974999596507367
HAROT 1745376,2019-02-28,5,60+,0.0011626002947437368
HAROT 1745376,2019-03-31,6,60+,0.000998851320980872
HAROT 1745376,2019-04-30,7,60+,0.0011692338976157797
HAROT 1745376,2019-05-31,8,60+,0.0013265112753458404
HAROT 1745376,2019-06-30,9,60+,0.0014540995094604065
HAROT 1745376,2019-07-31,10,60+,0.0013961230736186437
HAROT 1745376,2019-08-31,11,60+,0.0015911626460851911
HAROT 1745376,2019-09-30,12,60+,0.0016623396029062927
HAROT 1745376,2019-10-31,13,60+,0.0015668290818763734
HAROT 1745376,2019-11-30,14,60+,0.0018715274393215713
HAROT 1745376,2019-12-31,15,60+,0.0019336576030619568
HAROT 1745376,2020-01-31,16,60+,0.001673879317383849
HAROT 1745376,2020-02-29,17,60+,0.0015017520440513933
HAROT 1745376,2020-03-31,18,60+,0.0015169319517145605
HAROT 1745376,2020-04-30,19,60+,0.0011176612390699306
HAROT 1745376,2020-05-31,20,60+,0.0008574394151360621
HAROT 1745376,2020-06-30,21,60+,0.0007685321036819675
HAROT 1745376,2020-07-31,22,60+,0.0009408926417370326
HAROT 1745376,2020-08-31,23,60+,0.0014695626183122447
HAROT 1745376,2020-09-30,24,60+,0.0016665812009640532
HAROT 1745376,2020-10-31,25,60+,0.0015118962361741067
HAROT 1745376,2020-11-30,26,60+,0.0017202774288678935
HAROT 1745376,2020-12-31,27,60+,0.0020065566357675784
HAROT 1745376,2021-01-31,28,60+,0.0018862919626278405
HAROT 1745376,2021-02-28,29,60+,0.0015710919088766694
HAROT 1745376,2021-03-31,30,60+,0.0012304391721352852
HAROT 1745376,2021-04-30,31,60+,0.0010083596265816608
HAROT 1745376,2021-05-31,32,60+,0.0012063130382334215
HAROT 1745376,2021-06-30,33,60+,0.001176348475936754
HAROT 1745376,2021-07-31,34,60+,0.0010738062853461235
HAROT 1745376,2021-08-31,35,60+,0.001149467907597612
HAROT 1745376,2021-09-30,36,60+,0.0010753514094784546
HAROT 1745376,2021-10-31,37,60+,0.001395423012518938
HAROT 1745376,2021-12-31,39,60+,0.001401664476565922
HAROT 1745376,2022-01-31,40,60+,0.0019361976765627882
HAROT 1755047,2018-12-31,0,60+,0.00030194376297414604
HAROT 1755047,2019-01-31,1,60+,0.0007443316283685778
HAROT 1755047,2019-02-28,2,60+,0.0007714263673532361
HAROT 1755047,2019-03-31,3,60+,0.0006448587173173878
HAROT 1755047,2019-04-30,4,60+,0.0008328210822708254
HAROT 1755047,2019-05-31,5,60+,0.0008670228853715092
HAROT 1755047,2019-06-30,6,60+,0.0010683760683760685
HAROT 1755047,2019-07-31,7,60+,0.0011292110160808014
HAROT 1755047,2019-08-31,8,60+,0.001044041505976605
HAROT 1755047,2019-09-30,9,60+,0.0013441151603182518
HAROT 1755047,2019-10-31,10,60+,0.0011687910730825211
HAROT 1755047,2019-11-30,11,60+,0.0012996033968943961
HAROT 1755047,2019-12-31,12,60+,0.0017561465127947818
HAROT 1755047,2020-01-31,13,60+,0.0016949546077224917
HAROT 1755047,2020-02-29,14,60+,0.0014401057651447188
HAROT 1755047,2020-03-31,15,60+,0.001584405607835606
HAROT 1755047,2020-04-30,16,60+,0.0014688961245623914
HAROT 1755047,2020-05-31,17,60+,0.0009008332707754673
HAROT 1755047,2020-06-30,18,60+,0.0010008982420120621
HAROT 1755047,2020-07-31,19,60+,0.001001871918584724
HAROT 1755047,2020-08-31,20,60+,0.0012160190239420634
HAROT 1755047,2020-09-30,21,60+,0.0009710354011763401
HAROT 1755047,2020-10-31,22,60+,0.0010535307517084281
HAROT 1755047,2020-11-30,23,60+,0.0011366617119874093
HAROT 1755047,2020-12-31,24,60+,0.0013221551128339193
HAROT 1755047,2021-01-31,25,60+,0.0011438110547792753
HAROT 1755047,2021-02-28,26,60+,0.0006356672917395036
HAROT 1755047,2021-03-31,27,60+,0.0006657346381732242
HAROT 1755047,2021-05-31,29,60+,0.0006511123168746609
HAROT 1755047,2021-06-30,30,60+,0.000832513433739499
HAROT 1755047,2021-08-31,32,60+,0.0010241284666748598
HAROT 1755047,2021-09-30,33,60+,0.0011501597444089457
HAROT 1755047,2021-10-31,34,60+,0.0013307310149041874
HAROT 1755047,2021-11-30,35,60+,0.0017974835230677051
HAROT 1755047,2021-12-31,36,60+,0.0016793819874286263
HAROT 1755047,2022-01-31,37,60+,0.0015484515484515485
HAROT 1755047,2022-02-28,38,60+,0.001142323069733631
HAROT 1755047,2022-03-31,39,60+,0.0009814077749304836
HAROT 1755047,2022-04-30,40,60+,0.0012019918722454353
HAROT 1765556,2019-04-30,0,60+,0.0005221668238781836
HAROT 1765556,2019-05-31,1,60+,0.0006476242415979276
HAROT 1765556,2019-06-30,2,60+,0.0009476549846652193
HAROT 1765556,2019-07-31,3,60+,0.0009940877936483023
HAROT 1765556,2019-08-31,4,60+,0.0010252240468067806
HAROT 1765556,2019-09-30,5,60+,0.001004016064257028
HAROT 1765556,2019-10-31,6,60+,0.0012534515332073826
HAROT 1765556,2019-11-30,7,60+,0.0015246142542248346
HAROT 1765556,2019-12-31,8,60+,0.001302519444754568
HAROT 1765556,2020-01-31,9,60+,0.001398416387928265
HAROT 1765556,2020-02-29,10,60+,0.001168873474236879
HAROT 1765556,2020-03-31,11,60+,0.0012653545912904671
HAROT 1765556,2020-04-30,12,60+,0.0011443905133972615
HAROT 1765556,2020-05-31,13,60+,0.0007026701465569163
HAROT 1765556,2020-06-30,14,60+,0.0006774233279960586
HAROT 1765556,2020-07-31,15,60+,0.0008628854046090708
HAROT 1765556,2020-08-31,16,60+,0.001075777787340247
HAROT 1765556,2020-09-30,17,60+,0.0010573851745786982
HAROT 1765556,2020-10-31,18,60+,0.0011057204106961526
HAROT 1765556,2020-11-30,19,60+,0.0011515961122115252
HAROT 1765556,2020-12-31,20,60+,0.0012503243766071386
HAROT 1765556,2021-01-31,21,60+,0.001284474819446464
HAROT 1765556,2021-02-28,22,60+,0.0012657913677992603
HAROT 1765556,2021-03-31,23,60+,0.0007492378442618715
HAROT 1765556,2021-04-30,24,60+,0.0006980240549828179
HAROT 1765556,2021-05-31,25,60+,0.00089198606271777
HAROT 1765556,2021-06-30,26,60+,0.0008700696055684454
HAROT 1765556,2021-07-31,27,60+,0.0007864726700747149
HAROT 1765556,2021-08-31,28,60+,0.0010093363613424174
HAROT 1765556,2021-09-30,29,60+,0.0008868742609381159
HAROT 1765556,2021-10-31,30,60+,0.0011198588299171984
HAROT 1765556,2021-11-30,31,60+,0.0017148456638902498
HAROT 1765556,2021-12-31,32,60+,0.0016670290642893382
HAROT 1765556,2022-01-31,33,60+,0.0014637441825551718
HAROT 1765556,2022-02-28,34,60+,0.0020204375024284104
HAROT 1765556,2022-03-31,35,60+,0.0014200511218403862
HAROT 1765556,2022-04-30,36,60+,0.0017420862545145528
HAROT 1765556,2022-05-31,37,60+,0.0017390528850441452
HAROT 1765556,2022-06-30,38,60+,0.0014545113311124666
HAROT 1765556,2022-07-31,39,60+,0.0016928898625771759
HAROT 1773055,2019-05-31,0,60+,4.518140333438756e-05
HAROT 1773055,2019-07-31,2,60+,0.0006603194103194103
HAROT 1773055,2019-08-31,3,60+,0.0009473373608112935
HAROT 1773055,2019-09-30,4,60+,0.0010371161884408686
HAROT 1773055,2019-10-31,5,60+,0.0012572810898558106
HAROT 1773055,2019-11-30,6,60+,0.0013369845360824742
HAROT 1773055,2019-12-31,7,60+,0.0015836476139165076
HAROT 1773055,2020-01-31,8,60+,0.0017531962752848943
HAROT 1773055,2020-02-29,9,60+,0.0014571887980704811
HAROT 1773055,2020-03-31,10,60+,0.0012739069878044639
HAROT 1773055,2020-04-30,11,60+,0.0015482006468038258
HAROT 1773055,2020-05-31,12,60+,0.0010488226965231528
HAROT 1773055,2020-06-30,13,60+,0.0008894739650970416
HAROT 1773055,2020-07-31,14,60+,0.0008712856909477047
HAROT 1773055,2020-08-31,15,60+,0.0012586299442871158
HAROT 1773055,2020-09-30,16,60+,0.001435912938331318
HAROT 1773055,2020-10-31,17,60+,0.0011759036144578312
HAROT 1773055,2020-11-30,18,60+,0.0012747597568150619
HAROT 1773055,2020-12-31,19,60+,0.001460350484116188
HAROT 1773055,2021-01-31,20,60+,0.001514066496163683
HAROT 1773055,2021-02-28,21,60+,0.0012733535121594822
HAROT 1773055,2021-03-31,22,60+,0.0009884607946365257
HAROT 1773055,2021-04-30,23,60+,0.001193475666357247
HAROT 1773055,2021-05-31,24,60+,0.0011344814285390147
HAROT 1773055,2021-06-30,25,60+,0.0009126649817467004
HAROT 1773055,2021-07-31,26,60+,0.0008679509125539455
HAROT 1773055,2021-08-31,27,60+,0.0009437007971788313
HAROT 1773055,2021-09-30,28,60+,0.0008437739708514446
HAROT 1773055,2021-10-31,29,60+,0.0011034627712679312
HAROT 1773055,2021-11-30,30,60+,0.0012422360248447205
HAROT 1773055,2021-12-31,31,60+,0.001528244741448776
HAROT 1773055,2022-01-31,32,60+,0.0015979454986445997
HAROT 1773055,2022-02-28,33,60+,0.0014329580348004093
HAROT 1773055,2022-03-31,34,60+,0.0012066001025610087
HAROT 1773055,2022-04-30,35,60+,0.0015245799626633478
HAROT 1773055,2022-05-31,36,60+,0.001218026796589525
HAROT 1773055,2022-06-30,37,60+,0.0013920190905475276
HAROT 1773055,2022-07-31,38,60+,0.0015085541879521376
HAROT 1773055,2022-08-31,39,60+,0.001926851025869759
HAROT 1773055,2022-09-30,40,60+,0.001631744854440942
HAROT 1773055,2022-10-31,41,60+,0.00174168827650269
HAROT 1784183,2019-10-31,0,60+,0.0007513148009015778
HAROT 1784183,2019-11-30,1,60+,0.0011209951544080422
HAROT 1784183,2019-12-31,2,60+,0.0012629035800571051
HAROT 1784183,2020-01-31,3,60+,0.0013914914933486706
HAROT 1784183,2020-02-29,4,60+,0.0012979928140107978
HAROT 1784183,2020-03-31,5,60+,0.0011633007227720884
HAROT 1784183,2020-04-30,6,60+,0.001546581089179732
HAROT 1784183,2020-05-31,7,60+,0.0011197988291226277
HAROT 1784183,2020-06-30,8,60+,0.0008004162164325449
HAROT 1784183,2020-07-31,9,60+,0.0007966337119045673
HAROT 1784183,2020-08-31,10,60+,0.0013322508794937446
HAROT 1784183,2020-09-30,11,60+,0.0014237446609575214
HAROT 1784183,2020-10-31,12,60+,0.0011929550581294465
HAROT 1784183,2020-11-30,13,60+,0.0012593345411161681
HAROT 1784183,2020-12-31,14,60+,0.001218054271084745
HAROT 1784183,2021-01-31,15,60+,0.0013873473917869034
HAROT 1784183,2021-02-28,16,60+,0.001696672636440758
HAROT 1784183,2021-03-31,17,60+,0.0013830251856165382
HAROT 1784183,2021-04-30,18,60+,0.001195874233893069
HAROT 1784183,2021-05-31,19,60+,0.0011745180645984935
HAROT 1784183,2021-06-30,20,60+,0.0009486166007905138
HAROT 1784183,2021-07-31,21,60+,0.001249626470348537
HAROT 1784183,2021-08-31,22,60+,0.0011758447884879196
HAROT 1784183,2021-09-30,23,60+,0.0009801377958430627
HAROT 1784183,2021-10-31,24,60+,0.001123429416112343
HAROT 1784183,2021-12-31,26,60+,0.0018145981290867566
HAROT 1784183,2022-01-31,27,60+,0.002060395338355547
HAROT 1784183,2022-02-28,28,60+,0.0016151361329026304
HAROT 1784183,2022-03-31,29,60+,0.0010200958890135673
HAROT 1784183,2022-04-30,30,60+,0.0013292755448280687
HAROT 1784183,2022-05-31,31,60+,0.001578305473850348
HAROT 1784183,2022-06-30,32,60+,0.002104408181348298
HAROT 1784183,2022-07-31,33,60+,0.001713828693300834
HAROT 1784183,2022-08-31,34,60+,0.002008269344359126
HAROT 1784183,2022-09-30,35,60+,0.001545909442252146
HAROT 1784183,2022-10-31,36,60+,0.001935945456841042
HAROT 1784183,2022-11-30,37,60+,0.002184169142058361
HAROT 1784183,2022-12-31,38,60+,0.0021413276231263384
HAROT 1792159,2019-12-31,0,60+,0.00043726723059061233
HAROT 1792159,2020-01-31,1,60+,0.0008689819190779645
HAROT 1792159,2020-02-29,2,60+,0.0011090060533247078
HAROT 1792159,2020-03-31,3,60+,0.001199451679232351
HAROT 1792159,2020-04-30,4,60+,0.0013063871312997764
HAROT 1792159,2020-05-31,5,60+,0.0008617938078518991
HAROT 1792159,2020-06-30,6,60+,0.000502235759186054
HAROT 1792159,2020-07-31,7,60+,0.000807687869846869
