Series Label,Reporting Date,vintage_month,bucket,dq_rate
VALET 2023-1,2024-08-30,15,30-59,0.01087769784172662
VALET 2023-1,2024-09-30,16,30-59,0.010833601733376278
VALET 2023-1,2024-10-31,17,30-59,0.011043787123541175
VALET 2023-1,2024-11-29,18,30-59,0.010149816148539824
VALET 2023-1,2024-12-31,19,30-59,0.011283672773489569
VALET 2023-1,2025-01-31,20,30-59,0.011541266368622976
VALET 2023-1,2025-02-28,21,30-59,0.01090685481260923
VALET 2023-1,2025-03-31,22,30-59,0.01144240655367981
VALET 2023-1,2025-04-30,23,30-59,0.010462667300767715
VALET 2023-1,2025-05-30,24,30-59,0.011455151346848097
VALET 2023-1,2025-06-30,25,30-59,0.011394696673884491
VALET 2023-1,2025-07-31,26,30-59,0.013356625541361866
VALET 2023-1,2025-08-29,27,30-59,0.013803909864199373
VALET 2023-1,2025-09-30,28,30-59,0.014088291746641075
VALET 2023-1,2025-10-31,29,30-59,0.013423082979058415
VALET 2023-1,2025-11-28,30,30-59,0.014913942520859366
VALET 2023-1,2025-12-31,31,30-59,0.015456849628121494
VALET 2023-2,2023-11-30,0,30-59,0.005191632310276378
VALET 2023-2,2023-12-29,1,30-59,0.006658923732094464
VALET 2023-2,2024-01-31,2,30-59,0.0076181880922676715
VALET 2023-2,2024-02-29,3,30-59,0.006420502262075692
VALET 2023-2,2024-03-29,4,30-59,0.006743069622887588
VALET 2023-2,2024-04-30,5,30-59,0.007354402703239913
VALET 2023-2,2024-05-31,6,30-59,0.009051222351571594
VALET 2023-2,2024-06-28,7,30-59,0.009622259294566254
VALET 2023-2,2024-07-31,8,30-59,0.01041188179451845
VALET 2023-2,2024-08-30,9,30-59,0.0105104634016252
VALET 2023-2,2024-09-30,10,30-59,0.009747780208467378
VALET 2023-2,2024-10-31,11,30-59,0.01112615140810195
VALET 2023-2,2024-11-29,12,30-59,0.011155809472296406
VALET 2023-2,2024-12-31,13,30-59,0.011880362663702366
VALET 2023-2,2025-01-31,14,30-59,0.012510692899914458
VALET 2023-2,2025-02-28,15,30-59,0.011695481621386023
VALET 2023-2,2025-03-31,16,30-59,0.011167173703346443
VALET 2023-2,2025-04-30,17,30-59,0.01034639581596301
VALET 2023-2,2025-05-30,18,30-59,0.01000772797527048
VALET 2023-2,2025-06-30,19,30-59,0.010302767141672917
VALET 2023-2,2025-07-31,20,30-59,0.013131313131313131
VALET 2023-2,2025-08-29,21,30-59,0.01283215051988777
VALET 2023-2,2025-09-30,22,30-59,0.013053947868700098
VALET 2023-2,2025-10-31,23,30-59,0.014606741573033709
VALET 2023-2,2025-11-28,24,30-59,0.013500992720052944
VALET 2023-2,2025-12-31,25,30-59,0.013908394871562542
VALET 2024-1,2024-11-29,0,30-59,0.004009067629402628
VALET 2024-1,2024-12-31,1,30-59,0.00570576964019587
VALET 2024-1,2025-01-31,2,30-59,0.004928041866550371
VALET 2024-1,2025-02-28,3,30-59,0.005363118586973384
VALET 2024-1,2025-03-31,4,30-59,0.005137449301487156
VALET 2024-1,2025-04-30,5,30-59,0.004839227558368882
VALET 2024-1,2025-05-30,6,30-59,0.00577724974957486
VALET 2024-1,2025-06-30,7,30-59,0.005783498068216834
VALET 2024-1,2025-07-31,8,30-59,0.007311994576533824
VALET 2024-1,2025-08-29,9,30-59,0.0065867377146240375
VALET 2024-1,2025-09-30,10,30-59,0.007844320410318299
VALET 2024-1,2025-10-31,11,30-59,0.007894804296003897
VALET 2024-1,2025-11-28,12,30-59,0.00797373358348968
VALET 2024-1,2025-12-31,13,30-59,0.008312971422500797
VALET 2025-1,2025-03-31,0,30-59,0.004233826041744039
VALET 2025-1,2025-04-30,1,30-59,0.005280362081971335
VALET 2025-1,2025-05-30,2,30-59,0.0054237981937728654
VALET 2025-1,2025-06-30,3,30-59,0.006413431707380661
VALET 2025-1,2025-07-31,4,30-59,0.007385956056218284
VALET 2025-1,2025-08-29,5,30-59,0.006734462054416617
VALET 2025-1,2025-09-30,6,30-59,0.007688703943561055
VALET 2025-1,2025-10-31,7,30-59,0.00835951526032316
VALET 2025-1,2025-11-28,8,30-59,0.008552856654122478
VALET 2025-1,2025-12-31,9,30-59,0.008844408239264518
VALET 2025-2,2025-11-28,0,30-59,0.006666880348729126
VALET 2025-2,2025-12-31,1,30-59,0.006853096885251226
