Issuer,Series Label,CIK,Entity Name,Reporting Date,vintage_month,dq60_rate,dq30_59_rate,dq60_numerator,dq30_59_numerator,loan_count_total
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-02-28,0,0.0008517628448879019,0.004943266510510145,56,325,65746
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-03-31,1,0.0008835428518283137,0.005301257110969882,57,342,64513
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-04-30,2,0.001387859384610532,0.005362183985995237,88,340,63407
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-05-31,3,0.0012889504720781104,0.00694422066832082,80,431,62066
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-06-30,4,0.0016805061289047055,0.006540793462501648,102,397,60696
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-07-31,5,0.0019373641739247628,0.008086389595512054,115,480,59359
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-08-31,6,0.0024322925651198896,0.007831637053648439,141,454,57970
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-09-30,7,0.0024514991181657847,0.00947089947089947,139,537,56700
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-10-31,8,0.002914396394113281,0.00984740148073059,161,544,55243
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-11-30,9,0.0028768699654775605,0.010152566910427261,155,547,53878
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2017-12-31,10,0.003916871066491738,0.012606240374194284,206,663,52593
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-01-31,11,0.0037501464900972694,0.011738739794523223,192,601,51198
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-02-28,12,0.002722886259435001,0.010370993252848019,136,518,49947
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-03-31,13,0.0024316861064171786,0.010406792235090468,118,505,48526
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-04-30,14,0.003133734225459473,0.008977725078343355,148,424,47228
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-05-31,15,0.0029813718662952647,0.010489206128133704,137,482,45952
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-06-30,16,0.0032599473049613717,0.010940919037199124,146,490,44786
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-07-31,17,0.003719179025666927,0.013017126589834244,162,567,43558
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-08-31,18,0.0036368788966559605,0.012516531267712072,154,530,42344
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-09-30,19,0.004430670895576592,0.01387308427959228,183,573,41303
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-10-31,20,0.003758088601294176,0.01523145843703335,151,612,40180
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-11-30,21,0.0046676529102688364,0.01295720042850584,183,508,39206
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2018-12-31,22,0.0045310494748697,0.016474162541578272,173,629,38181
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-01-31,23,0.0044407363548282916,0.014963935838088062,165,556,37156
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-02-28,24,0.0032881103036666573,0.012737973529330496,119,461,36191
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-03-31,25,0.0033890581835787316,0.013499273773246376,119,474,35113
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-04-30,26,0.003706209371415125,0.012383445598141012,126,421,33997
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-05-31,27,0.004123586307267821,0.013674539886601377,136,451,32981
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-06-30,28,0.004878048780487805,0.015509693558474046,156,496,31980
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-07-31,29,0.004694987695894314,0.016966714156197382,145,524,30884
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-08-31,30,0.005560580176196697,0.017117207650822364,166,511,29853
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-09-30,31,0.005067508937558572,0.016903266113637152,146,487,28811
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-10-31,32,0.005566329095740861,0.017991812109459167,155,501,27846
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-11-30,33,0.005776494112419463,0.017958972080278458,156,485,27006
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2019-12-31,34,0.0062907556578442655,0.019639432297660145,164,512,26070
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-01-31,35,0.006133747560441312,0.018281754092484167,154,459,25107
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-02-29,36,0.004757964418700869,0.017914770376499793,115,433,24170
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-03-31,37,0.004779126840609662,0.01399293894773099,111,325,23226
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-04-30,38,0.0031857136447256246,0.006640642527033697,71,148,22287
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-05-31,39,0.0023475280529602328,0.006103572937696605,50,130,21299
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-06-30,40,0.0018327719437289478,0.006885278383197939,37,139,20188
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-07-31,41,0.0023100750774400166,0.0101328293169528,44,193,19047
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-08-31,42,0.003609106052193226,0.012604108828428651,65,227,18010
AART,AART 2017-1,1679731,Ally Auto Receivables Trust 2017-1,2020-09-30,43,0.004846998364868021,0.013665031534688158,83,234,17124
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-03-31,0,0.0001226692836113837,0.00372607948969578,8,243,65216
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-04-30,1,0.0010741472982860344,0.004530099475380233,69,291,64237
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-05-31,2,0.0010471370321597994,0.005362610861666852,66,338,63029
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-06-30,3,0.001230848961876073,0.00597609561752988,76,369,61746
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-07-31,4,0.00163633658947786,0.007272607064346044,99,440,60501
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-08-31,5,0.0019486571210709143,0.007082945013979497,115,418,59015
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-09-30,6,0.0023402152998075825,0.008234090869693345,135,475,57687
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-10-31,7,0.002527994872799131,0.0090082070819462,142,506,56171
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-11-30,8,0.0028010178862383976,0.009373340900353331,153,512,54623
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2017-12-31,9,0.003352733985044546,0.011998267126254921,178,637,53091
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-01-31,10,0.0032615659399328274,0.010716573802636433,168,552,51509
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-02-28,11,0.002728648820905035,0.008803377947737412,137,442,50208
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-03-31,12,0.002468221646303838,0.009543790365708174,120,464,48618
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-04-30,13,0.0024381453134606824,0.008862128182839697,115,418,47167
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-05-31,14,0.00255598033861278,0.01079191698525396,117,494,45775
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-06-30,15,0.0035760070170703733,0.010773002271551627,159,479,44463
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-07-31,16,0.003447797112180674,0.012981303221029248,149,561,43216
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-08-31,17,0.0035265804084161365,0.012748111611504277,148,535,41967
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-09-30,18,0.004453688975896244,0.013189771197846568,182,539,40865
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-10-31,19,0.004240496743904286,0.01302438285627745,168,516,39618
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-11-30,20,0.004223344992874725,0.013706438657857235,163,529,38595
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2018-12-31,21,0.004715221908466087,0.01590388406414833,177,597,37538
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-01-31,22,0.004936781766819341,0.015413729738624832,180,562,36461
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-02-28,23,0.004255798878272879,0.012626476142160593,151,448,35481
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-03-31,24,0.0036121063823589387,0.012409333216813773,124,426,34329
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-04-30,25,0.0033984962406015035,0.013052631578947368,113,434,33250
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-05-31,26,0.004121475054229935,0.01375890920359467,133,444,32270
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-06-30,27,0.005112964560764388,0.015946058223883935,160,499,31293
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-07-31,28,0.004635301129026918,0.01655464688938185,140,500,30203
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-08-31,29,0.0054848993863768816,0.0161804531898118,160,472,29171
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-09-30,30,0.004673393520977164,0.01579040538148345,132,446,28245
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-10-31,31,0.004775373764831209,0.016273004444770967,130,443,27223
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-11-30,32,0.004169351476329455,0.017928211348216656,110,473,26383
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2019-12-31,33,0.0056510477984459614,0.02009261439447453,144,512,25482
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-01-31,34,0.0055528534370946825,0.016820687418936445,137,415,24672
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-02-29,35,0.004671323962629408,0.016454843868361248,111,391,23762
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-03-31,36,0.00441067295515088,0.014192759509148872,101,325,22899
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-04-30,37,0.0028606456885982836,0.0070380965354402214,63,155,22023
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-05-31,38,0.0022293900009486764,0.0064035670240015176,47,135,21082
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-06-30,39,0.002242822966507177,0.006778309409888357,45,136,20064
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-07-31,40,0.0025173064820641915,0.00907279211243969,48,173,19068
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-08-31,41,0.0028648559308027104,0.012891851688612198,52,234,18151
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-09-30,42,0.004347322049617436,0.014085323440760491,75,243,17252
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-10-31,43,0.005493834696618239,0.015565864973751679,90,255,16382
AART,AART 2017-2,1700667,Ally Auto Receivables Trust 2017-2,2020-11-30,44,0.00627923367719613,0.014608829371435894,98,228,15607
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-06-30,0,0.001058596425680304,0.005573198829316894,68,358,64236
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-07-31,1,0.001632355504841598,0.00637094090239148,103,402,63099
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-08-31,2,0.0018119459004724001,0.0076522358118164754,112,473,61812
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-09-30,3,0.0023466032092277693,0.008609720225406112,142,521,60513
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-10-31,4,0.0024382397263753197,0.00853383904231362,144,504,59059
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-11-30,5,0.00274605905764986,0.009628586822392548,158,554,57537
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2017-12-31,6,0.0033227339311872523,0.01205830862124406,186,675,55978
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-01-31,7,0.003216497877111401,0.011358832503170548,175,618,54407
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-02-28,8,0.0030747175221172165,0.009469375436213758,163,502,53013
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-03-31,9,0.002607967925887001,0.010139934995426324,134,521,51381
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-04-30,10,0.00336990752813271,0.009347481595891922,168,466,49853
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-05-31,11,0.0030193986019770858,0.010940149729081357,146,529,48354
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-06-30,12,0.0033238872435173545,0.011420535657213475,156,536,46933
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-07-31,13,0.004038719023683576,0.01202835883140543,184,548,45559
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-08-31,14,0.003684531748005154,0.01188996134632338,163,526,44239
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-09-30,15,0.00431554524361949,0.013897911832946636,186,599,43100
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-10-31,16,0.004298507462686567,0.013492537313432836,180,565,41875
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-11-30,17,0.004534202593073699,0.012793804073429572,185,522,40801
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2018-12-31,18,0.004629862613859393,0.01582708469629108,184,629,39742
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-01-31,19,0.0050188854969731465,0.013995964195167382,194,541,38654
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-02-28,20,0.004359035696249634,0.011322861015867953,164,426,37623
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-03-31,21,0.003315795242792941,0.013482407102926669,121,492,36492
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-04-30,22,0.00345452486125269,0.011920942349076905,122,421,35316
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-05-31,23,0.0035685035685035687,0.013104013104013105,122,448,34188
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-06-30,24,0.004184226369656833,0.015322095123419626,139,509,33220
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-07-31,25,0.004301209325520508,0.016581473631716744,138,532,32084
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-08-31,26,0.004991144743197552,0.015875060376750925,155,493,31055
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-09-30,27,0.005491945147117561,0.014944747703368393,165,449,30044
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-10-31,28,0.005451847762327042,0.01566543597529416,158,454,28981
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-11-30,29,0.005302491103202847,0.015729537366548044,149,442,28100
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2019-12-31,30,0.006050097760726012,0.017781384882133766,164,482,27107
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-01-31,31,0.006182734142431876,0.016868941302190674,162,442,26202
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-02-29,32,0.004670492776568376,0.016465466059766475,118,416,25265
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-03-31,33,0.004550299253914897,0.01344592932688366,111,328,24394
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-04-30,34,0.002596960279279663,0.006854272212525012,61,161,23489
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-05-31,35,0.002311419300351158,0.0059118993643596926,52,133,22497
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-06-30,36,0.0025570691338509463,0.006090473755172254,55,131,21509
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-07-31,37,0.002633375597386131,0.007558763288793524,54,155,20506
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-08-31,38,0.0038335718666939276,0.011756287057861378,75,230,19564
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-09-30,39,0.004657636918464586,0.013437550190053,87,251,18679
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-10-31,40,0.005408146019942538,0.012844346797363529,96,228,17751
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-11-30,41,0.006568436002130303,0.013787798094561808,111,233,16899
AART,AART 2017-3,1705002,Ally Auto Receivables Trust 2017-3,2020-12-31,42,0.006485003429569121,0.01571366215626364,104,252,16037
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2017-08-31,0,0.0002372971850621422,0.005012903034437754,16,338,67426
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2017-09-30,1,0.0013704406493780308,0.00623475196530225,91,414,66402
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2017-10-31,2,0.0015787618215539307,0.007433975567511228,103,485,65241
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2017-11-30,3,0.0018905954594459463,0.007421759035015078,121,475,64001
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2017-12-31,4,0.0025503291518561614,0.010185377050225545,160,639,62737
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-01-31,5,0.0023838680708629274,0.00953547228345171,146,584,61245
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-02-28,6,0.0024380468906552667,0.00798209872420012,146,478,59884
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-04-30,7,0.002296900950563624,0.008039153326972685,130,455,56598
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-05-31,8,0.0025445755102782674,0.00979661571457133,140,539,55019
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-06-30,9,0.003020922686756424,0.01001379927647037,162,537,53626
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-07-31,10,0.0032175278660895546,0.01057187727429425,168,552,52214
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-08-31,11,0.0028328611898017,0.01022977651872836,144,520,50832
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-09-30,12,0.003384162923272163,0.012247446769937352,168,608,49643
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-10-31,13,0.003430531732418525,0.012792163508235343,166,619,48389
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-11-30,14,0.0038922852368159415,0.012374928606181118,184,585,47273
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2018-12-31,15,0.004487221174481368,0.014935726517959724,207,689,46131
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-01-31,16,0.004604707033856832,0.013502691640343463,207,607,44954
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-02-28,17,0.0038755271856833464,0.011580987119571413,170,508,43865
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-03-31,18,0.003490278753806512,0.011454673225579762,149,489,42690
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-04-30,19,0.003348590701035895,0.010961214165261383,139,455,41510
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-05-31,20,0.0033703409992069788,0.011498810467882634,136,464,40352
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-06-30,21,0.003968153028260372,0.015643680207564927,156,615,39313
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-07-31,22,0.004250183649910799,0.015006821282401092,162,572,38116
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-08-31,23,0.004464406504504992,0.015233096133553397,165,563,36959
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-09-30,24,0.004769209315297727,0.015060660995677032,171,540,35855
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-10-31,25,0.004944375772558714,0.015494293845402018,172,539,34787
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-11-30,26,0.00494068222833644,0.015088310996716073,167,510,33801
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2019-12-31,27,0.005834911712592411,0.016863200342151892,191,552,32734
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-01-31,28,0.005865842505282412,0.017061402125579488,186,541,31709
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-02-29,29,0.005367424612081585,0.014898669529293126,165,458,30741
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-03-31,30,0.004237715669458178,0.011872330407291562,126,353,29733
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-04-30,31,0.002890576025632096,0.00679111234937661,83,195,28714
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-05-31,32,0.001987281399046105,0.005889579418991184,55,163,27676
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-06-30,33,0.0018419667694158333,0.005976994210961582,49,159,26602
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-07-31,34,0.0021201413427561835,0.008480565371024734,54,216,25470
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-08-31,35,0.00340205763003648,0.01135385498216994,83,277,24397
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-09-30,36,0.00471961213369374,0.012270991547603725,110,286,23307
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-10-31,37,0.005245931040667175,0.013630453302246335,117,304,22303
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-11-30,38,0.006218440246867402,0.014166822517299421,133,303,21388
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2020-12-31,39,0.005722390687665069,0.01496625256773941,117,306,20446
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2021-01-31,40,0.005659600740893188,0.012142416135007203,110,236,19436
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2021-02-28,41,0.005338941918783369,0.012349673731327185,99,229,18543
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2021-03-31,42,0.0033516324761629587,0.011326206298757585,58,196,17305
AART,AART 2017-4,1713736,Ally Auto Receivables Trust 2017-4,2021-04-30,43,0.003909829555867799,0.009469118455617325,64,155,16369
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2017-11-30,0,0.00111011101110111,0.006900690069006901,37,230,33330
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2017-12-31,1,0.002287073460799561,0.009971640289086085,75,327,32793
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-01-31,2,0.002518186905428092,0.009326618168252192,81,300,32166
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-02-28,3,0.0022818749405761735,0.007733020631952588,72,244,31553
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-03-31,4,0.002274425707508854,0.007505604834779218,70,231,30777
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-04-30,5,0.002168184395743687,0.007571967043597185,65,227,29979
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-05-31,6,0.002090186403508772,0.008977521929824562,61,262,29184
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-06-30,7,0.0024977133610075285,0.011714627453739534,71,333,28426
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-07-31,8,0.003036437246963563,0.011061307113938693,84,306,27664
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-08-31,9,0.004020699154908603,0.010870779196604743,108,292,26861
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-09-30,10,0.004233409610983982,0.012318840579710146,111,323,26220
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-10-31,11,0.003640491662099742,0.012604713066624912,93,322,25546
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-11-30,12,0.004009140841117749,0.011706691256063826,100,292,24943
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2018-12-31,13,0.005250420443824603,0.013782353665039583,128,336,24379
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-01-31,14,0.0049323384342987225,0.01311074575270857,117,311,23721
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-02-28,15,0.0041904268187316395,0.010584067738033524,97,245,23148
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-03-31,16,0.0032464644667793293,0.012096415547451748,73,272,22486
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-04-30,17,0.0032063026749725174,0.010534994503481129,70,230,21832
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-05-31,18,0.003540574989378275,0.010857763300760043,75,230,21183
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-06-30,19,0.0041648505980919175,0.013559978691462056,86,280,20649
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-07-31,20,0.004153738364528075,0.013762386147532779,83,275,19982
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-08-31,21,0.004286083139684998,0.016473018332042344,83,319,19365
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-09-30,22,0.0050045253686844485,0.014747377948144598,94,277,18783
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-10-31,23,0.004610824459325941,0.0157536502360303,84,287,18218
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-11-30,24,0.004169014084507042,0.016169014084507043,74,287,17750
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2019-12-31,25,0.00464873031553257,0.01818815735952118,80,313,17209
AART,AART 2017-5,1721353,Ally Auto Receivables Trust 2017-5,2020-01-31,26,0.004902253841095236,0.016201351108985473,82,271,16727
