series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
GM Financial Automobile Leasing Trust 2021-3,2022-06-30,76,1.445250097690358,1.4577823313290645,0.00035024728196061185,0.4452500976903579,7849.857763157894,12,117837.8500000001,99430.25
GM Financial Automobile Leasing Trust 2021-3,2022-07-31,86,1.4232910141968595,1.439024244578817,0.0003932157700791888,0.42329101419685955,7788.128023255814,13,315606.32000000007,242416.5
GM Financial Automobile Leasing Trust 2021-3,2022-08-31,108,1.4182361798255747,1.4328351276940847,0.0004966349640035658,0.41823617982557476,7832.747777777778,14,616473.75,440316.0
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,133,1.4096566121937504,1.4228233441483076,0.0006050941467788561,0.4096566121937504,7749.468496240602,15,678072.3999999999,493329.84999999986
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,163,1.4072874837302378,1.4189019024788638,0.0007324990919490308,0.4072874837302378,7654.557546012269,16,764475.0299999998,547461.46
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,196,1.3986964151687,1.4085772653450641,0.0008630304763870835,0.39869641516869997,7500.162397959184,17,846014.0,623675.0499999998
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,206,1.3971261384036522,1.4064764177424145,0.0009084102018331495,0.39712613840365213,7511.304854368931,18,286516.96999999974,209220.0
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,597,1.3585267319535612,1.3664450007551212,0.002374933855937893,0.3585267319535613,6776.0685929648225,19,9884824.2,7386840.050000001
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,730,1.3642993895948674,1.3721177313830837,0.002954227513802403,0.3642993895948674,6893.212780821916,20,3516515.879999999,2529783.5
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,829,1.3546250454075548,1.3622776578200446,0.003296946150969181,0.35462504540755474,6774.198673100122,21,2606737.2600000016,2022971.8899999987
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,892,1.3469935117733438,1.3544987953367293,0.003506041214843498,0.34699351177334387,6695.033721973096,22,1730858.4800000004,1374699.0999999996
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,961,1.3379041443319208,1.34554802880236,0.0036978600801443216,0.33790414433192084,6554.320780437044,23,1756622.169999998,1429889.9800000004
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,1038,1.3181783499716173,1.3255873745410425,0.003798412307808049,0.3181783499716174,6233.118121387286,24,1865207.990000002,1693933.6499999985
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,1145,1.3081996026956944,1.3152562593104735,0.004085203659691025,0.3081996026956944,6077.27420087336,25,2731900.8499999978,2243398.5000000037
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,1332,1.3009710436351103,1.3083635043889639,0.0046253298856078024,0.3009710436351103,5914.786786786784,26,4519108.239999998,3599091.1999999993
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,1511,1.2894863658044844,1.296756927389975,0.005044577942523017,0.28948636580448434,5686.70864990073,27,4219482.070000008,3505361.3000000007
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,1736,1.2809229187290105,1.288568853817122,0.005632024830883849,0.2809229187290105,5526.0580933179735,28,5467335.579999998,4466715.5
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,1886,1.2743891078255087,1.281866022584272,0.005970703768572073,0.27438910782550874,5392.429082714741,29,3492479.3999999985,2915595.0
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,1906,1.2732610895233591,1.2806488022332863,0.00601795427461555,0.27326108952335915,5378.071768100734,30,528015.5399999991,447532.0
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,3399,1.0728966970586986,1.0798904154275664,0.0028447116934428103,0.07289669705869856,1425.5672168284807,31,23553587.28,28958689.099999994
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,3907,0.9635521396409417,0.9697288632779437,-0.001633539971532182,-0.03644786035905838,-712.1753877655476,32,2242297.280000001,9870269.490000002
GM Financial Automobile Leasing Trust 2022-1,2021-12-31,0,,,,,,0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-01-31,0,,,,,,1,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-02-28,0,,,,,,2,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,2,1.5533931214016439,1.5533931214016439,1.2756951332245224e-05,0.5533931214016439,10246.294999999998,3,57523.39,37030.8
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,4,1.676741285540348,1.676741285540348,2.5569742289179293e-05,0.6767412855403482,10268.719999999998,4,44246.59,23664.300000000003
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,13,1.5487634381490498,1.5487634381490498,8.69823918526424e-05,0.5487634381490498,10748.254615384612,5,292579.45,193927.02000000002
