issuer_code,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count
NALT,2022-11-01,110631,109817,562,252,2592961887.59999,2208572966.1900043,1815175463.8000097,3758565882.0,98342,0,12289
NALT,2022-12-01,157996,156980,782,234,4147610563.0200157,3480781673.150009,2718307914.6399984,5438316439.0,139317,0,18679
NALT,2023-01-01,152214,151208,791,215,3973606959.790011,3343070820.7199874,2629892748.890003,5247219152.0,133962,0,18252
NALT,2023-02-01,146366,145393,771,202,3797383664.739999,3202056473.949991,2537260910.190009,5050629451.0,128648,0,17718
NALT,2023-03-01,138968,137976,807,185,3591216806.3400126,3032845432.159976,2417045155.8299947,4798622978.0,122054,0,16914
NALT,2023-04-01,124028,123201,614,213,3262990171.5700083,2758491088.7100053,2195462644.0300007,4315109212.0,107848,0,16180
NALT,2023-05-01,159226,158320,706,200,4697187531.8099985,3850458585.140008,2962540918.8099957,5756858083.0,143059,0,16167
NALT,2023-06-01,153790,152835,738,217,4516102800.090013,3703533822.399997,2871502490.1200047,5574776905.0,139063,0,14727
NALT,2023-07-01,148796,147413,1115,268,4347620024.209987,3566863915.8500133,2787922278.449998,5407488657.0,135529,0,13267
NALT,2023-08-01,143005,141546,1104,355,4165723244.9199896,3417705513.689979,2690882801.990005,5212586305.0,131106,0,11899
NALT,2023-09-01,137545,136216,966,363,3992963872.630001,3276756585.099998,2599736575.1399956,5028659579.0,126731,0,10814
NALT,2023-10-01,166564,164952,1245,367,5272431041.679985,4236120360.8000107,3246508485.689991,6229423830.0,156444,0,10120
NALT,2023-11-01,126857,125076,1305,476,3658951645.9999976,3005395217.6599936,2422612649.34,4669431427.0,117474,0,9383
NALT,2023-12-01,171861,169815,1496,550,5570276797.090036,4441952821.480001,3398859436.5399885,6504914805.0,162860,0,9001
NALT,2024-01-01,157841,156106,1287,448,5211022926.990032,4144454476.3899975,3172745293.7999916,6032597939.0,149816,0,8025
NALT,2024-02-01,153448,151919,1134,395,5036027875.409997,4004770609.6600027,3090683332.8499994,5879646847.0,146424,0,7024
NALT,2024-03-01,147934,145878,1615,441,4838028117.060008,3843429905.9000053,2986227864.3999987,5685144094.0,142101,0,5833
NALT,2024-04-01,142404,140956,1063,385,4638772232.310011,3681151974.2800045,2880450934.12,5487920976.0,137470,0,4934
NALT,2024-05-01,136583,135008,1216,359,4435964034.069988,3515916807.8100014,2769362983.4699993,5280734586.0,132274,0,4309
NALT,2024-06-01,178351,176736,1192,423,6197168374.080024,4751672636.229998,3651820442.320003,6964649357.75,174421,0,3930
NALT,2024-07-01,171988,169584,1948,456,5956813061.879995,4564043503.080008,3527048359.1200085,6733851414.75,168525,0,3463
NALT,2024-08-01,165264,163088,1603,573,5709140635.910004,4370727129.020032,3393927037.2200055,6489919169.75,162226,0,3038
NALT,2024-09-01,148393,146814,1118,461,5245307225.500018,3991514269.639999,3085920088.7900033,5888735183.75,146099,0,2294
NALT,2024-10-01,143900,142017,1444,439,5056036862.839998,3848761478.860014,2997282254.489992,5724669772.75,141881,0,2019
NALT,2024-11-01,139994,138132,1324,538,4882797216.720009,3718760523.1799984,2919048689.280001,5579558122.75,138254,0,1740
NALT,2024-12-01,196763,194705,1547,511,7062845221.229993,5273533508.370011,4048566140.390001,7842101404.0,195310,0,1453
NALT,2025-01-01,192576,190349,1760,467,6853307253.080004,5122261518.550009,3964549661.0400023,7684228653.0,191429,0,1147
NALT,2025-02-01,188736,186865,1443,428,6654914463.440031,4979126356.099986,3886704895.9799943,7539011837.0,187826,0,910
NALT,2025-03-01,183543,181432,1691,420,6421726884.399998,4806660212.360009,3780168655.0299883,7341731227.0,182868,0,675
NALT,2025-04-01,177510,175696,1355,459,6168776487.790019,4618271996.589984,3657740857.03,7113950672.0,176981,0,529
NALT,2025-05-01,163970,161911,1656,403,5737883228.530006,4283639718.1199827,3396535130.5799994,6602788237.0,163817,0,153
NALT,2025-06-01,213973,212076,1412,485,7620642835.950015,5637500660.210012,4393021571.730015,8622536388.0,213815,0,158
NALT,2025-07-01,198395,195881,2046,468,6943429751.669998,5158452948.069996,4080257233.029998,7997897987.0,198254,0,141
NALT,2025-08-01,195247,192579,2062,606,6752925625.499975,5028289050.110022,4017492693.0800185,7877485522.0,195117,0,130
NALT,2025-09-01,191452,189425,1452,575,6548123460.129999,4886588532.119997,3941993136.530009,7733013357.0,191331,0,121
NALT,2025-10-01,187880,184873,2309,698,6353620531.970004,4752408901.600017,3870968822.2300115,7597086192.0,187765,0,115
NALT,2025-11-01,173480,171117,1712,651,5830468236.000002,4365212320.679997,3558324373.880012,6984256839.0,173429,0,51
NALT,2025-12-01,170319,167984,1765,570,5654662968.380009,4245062692.8299947,3495894575.930001,6865330679.0,170273,0,46
NALT,2026-01-01,214132,211972,1625,535,7358414928.529974,5533445147.240038,4485861589.380014,8736109286.0,214016,0,116
NALT,2026-02-01,209367,207361,1578,428,7118777182.74,5370360940.169985,4391369964.130002,8556573576.0,209255,0,112
NALT,2026-03-01,203521,201536,1601,384,6849817579.039995,5183982443.980013,4273242450.0799913,8331455966.0,203415,0,106
NALT,2026-04-01,196865,195178,1264,423,6563661475.91,4983754257.940016,4139275724.5800114,8075435378.0,196763,0,102
VWALT,2019-08-01,59862,59862,0,0,1869580231.2195776,1529395280.8299992,992276021.6849916,2324868529.0,0,0,59862
VWALT,2019-10-01,59345,58987,307,51,1808427858.6959052,1480415051.370005,984384328.8899944,2305613012.0,58884,0,461
VWALT,2019-11-01,59077,58678,306,93,1778492016.7008002,1456278288.4199986,979990141.3999982,2295078317.0,58618,0,459
VWALT,2019-12-01,58739,58305,307,127,1745393146.842496,1429087451.570003,974948014.1599964,2282760392.0,58283,0,456
VWALT,2020-01-01,58325,57879,323,123,1711409278.402101,1401187882.231094,968633889.2049992,2267368801.0,57874,0,451
VWALT,2020-02-01,57916,57531,271,114,1680719061.3611934,1376208314.326898,962988603.9399964,2253204264.0,57468,0,448
VWALT,2020-03-01,57475,56982,358,135,1646704963.3140235,1347385877.3320165,956646831.879998,2237583046.0,57031,0,444
VWALT,2020-04-01,57175,56408,605,162,1619239688.2222922,1324250484.3337908,952469486.3549995,2227196466.0,56733,0,442
VWALT,2020-05-01,56751,56390,226,135,1590091531.1452084,1300102839.971294,946099616.3349894,2211774832.0,56312,0,439
VWALT,2020-06-01,55942,55563,245,134,1550649365.5255945,1267078957.048099,933851748.5250012,2182494457.0,55507,0,435
VWALT,2020-07-01,54956,54527,313,116,1506902742.561697,1230435864.1105936,918232817.310002,2145590974.0,54529,0,427
VWALT,2020-08-01,53809,53428,271,110,1460856616.2827969,1192253947.815,900467112.2300006,2103746920.0,53391,0,418
VWALT,2020-09-01,94351,93980,249,122,2787088497.030115,2315544190.619895,1613056603.7350006,3776902046.0,93416,0,935
VWALT,2020-10-01,51428,51073,236,119,1366833311.3158076,1113637553.6605031,862528827.8899995,2014704438.0,51026,0,402
VWALT,2020-11-01,91659,91150,356,153,2645381097.8340845,2198105560.9452953,1568385789.3150005,3672329873.0,90740,0,919
VWALT,2020-12-01,90187,89596,428,163,2570969631.154497,2136161770.6137981,1543104013.6149912,3613795611.0,89277,0,910
VWALT,2021-01-01,88673,88075,429,169,2498756453.568796,2076403527.7374964,1516913390.5149875,3553448265.0,87770,0,903
VWALT,2021-02-01,86992,86475,356,161,2425118225.4276943,2015629938.2070947,1487729338.0149913,3486479046.0,86105,0,887
VWALT,2021-03-01,84271,83816,328,127,2320469099.609997,1927331923.7022948,1441736215.4849887,3380652311.0,83408,0,863
VWALT,2021-04-01,81670,81280,283,107,2224271750.0337915,1847448620.561005,1397273349.1049964,3278265997.0,80827,0,843
VWALT,2021-05-01,78868,78395,370,103,2124978479.847803,1765348411.2781062,1349360948.7349954,3167464714.0,78061,0,807
VWALT,2021-06-01,75982,75516,334,132,2025855988.731298,1683425763.6039987,1301462375.3250134,3055317623.0,75198,0,784
VWALT,2021-07-01,73266,72801,331,134,1932553228.0693998,1606906523.2850947,1256361481.6449986,2949066973.0,72513,0,753
VWALT,2021-08-01,70137,69662,332,143,1832090869.9363031,1524833297.5325012,1205006935.1200116,2828055633.0,69420,0,717
VWALT,2021-09-01,66967,66532,306,129,1733693707.6267922,1444736136.7172039,1153582141.7200003,2706419769.0,66282,0,685
VWALT,2021-10-01,64059,63667,274,118,1642454953.5813966,1370034450.3306985,1105552878.605,2592619283.0,63401,0,658
VWALT,2021-11-01,60818,60417,296,105,1542079201.2726998,1287274888.7001042,1050938399.62001,2463524312.0,60190,0,628
VWALT,2021-12-01,57599,57225,266,108,1443832420.357805,1205591609.9204018,995947196.1100003,2334360689.0,57003,0,596
VWALT,2022-01-01,54535,54177,256,102,1351136978.6145966,1128562639.956898,942626233.7349968,2210365159.0,53961,0,574
VWALT,2022-02-01,51351,51071,191,89,1255963966.4741938,1049260170.5258957,885124814.0100007,2076596541.0,50821,0,530
VWALT,2022-03-01,32536,32401,103,32,817078786.9849005,692175060.5024978,566782022.8349963,1327592310.0,32152,0,384
VWALT,2022-04-01,72085,71953,99,33,2148002317.7354035,1818763160.1863017,1334244742.3850088,2960979377.0,67974,0,4111
VWALT,2022-05-01,30089,29949,103,37,730257350.0061014,618732856.766198,519413869.15500337,1217944947.0,29752,0,337
VWALT,2022-06-01,68179,67908,202,69,1982869769.2001963,1685604995.1768975,1259421253.3450305,2789436717.0,64177,0,4002
VWALT,2022-07-01,66281,65959,247,75,1907963165.8860092,1625325919.8459935,1223999822.7500095,2708491173.0,62323,0,3958
VWALT,2022-08-01,64049,63710,256,83,1822595310.298594,1555730176.2427,1182220599.7900164,2612866792.0,60158,0,3891
VWALT,2022-09-01,62045,61691,271,83,1745424468.5715973,1493149503.9455907,1144170474.260014,2525688393.0,58186,0,3859
VWALT,2022-10-01,60069,59681,294,94,1671364603.4197063,1432992168.768404,1107244683.0099988,2440631048.0,56254,0,3815
VWALT,2022-11-01,58202,57779,315,108,1600078909.008299,1375374674.4362946,1071491407.5350213,2357850569.0,54424,0,3778
VWALT,2022-12-01,56383,55907,344,132,1531902619.4752052,1320032031.5150998,1037421704.4250214,2278897913.0,52641,0,3742
VWALT,2023-01-01,54214,53759,337,118,1457822592.0369012,1259540539.2827027,997813655.3550061,2187247381.0,50522,0,3692
VWALT,2023-02-01,52100,51674,312,114,1387841330.588595,1202214970.2907035,960099716.8800187,2100154423.0,48457,0,3643
VWALT,2023-03-01,36741,36443,226,72,1053524904.606494,918297259.1600016,714661956.380019,1521811898.0,33374,0,3367
VWALT,2023-04-01,36160,35853,228,79,1022952672.4954976,893872559.9100039,703725367.380017,1498111730.0,32868,0,3292
VWALT,2023-05-01,35370,35051,232,87,984235402.2257024,861456537.6077006,688270490.780012,1464822809.0,32168,0,3202
VWALT,2023-06-01,34551,34244,230,77,947036608.4061856,830905296.7007931,672530385.8600175,1430758901.0,31437,0,3114
VWALT,2023-07-01,93797,93402,299,96,3038234636.0168166,2544162549.917688,1900331777.519986,4021766177.0,88976,0,4821
VWALT,2023-08-01,32701,32277,317,107,870529350.1889985,766301661.1319985,635872158.0000063,1352551166.0,29830,0,2871
VWALT,2023-09-01,90766,90041,557,168,2879369032.461008,2419480907.6295004,1841369372.8950078,3896341024.0,86325,0,4441
VWALT,2023-10-01,88892,88171,557,164,2791583982.9277096,2348239728.602094,1805057520.1749759,3820046861.0,84711,0,4181
VWALT,2023-11-01,87023,86320,501,202,2706680184.9721975,2279643723.9761143,1767907753.170012,3742100287.0,83091,0,3932
VWALT,2023-12-01,85189,84481,512,196,2624815444.176597,2213581039.496105,1730955696.7850108,3665089774.0,81526,0,3663
VWALT,2024-01-01,136135,135395,521,219,4642320761.114084,3877967787.957597,2862311489.7099876,6026717836.0,132475,0,3660
VWALT,2024-02-01,80804,80136,469,199,2440829034.163104,2060419662.2550964,1640560903.7599974,3477037676.0,77642,0,3162
VWALT,2024-03-01,131164,130368,582,214,4399074213.286507,3679756523.528408,2759718060.644986,5812700371.0,127020,0,4144
VWALT,2024-04-01,128029,127093,671,265,4259942504.656784,3563007781.482992,2695101109.359994,5677863506.0,124089,0,3940
VWALT,2024-05-01,124899,123898,738,263,4125561255.057306,3450133136.828999,2632029215.709995,5545742936.0,121167,0,3732
VWALT,2024-06-01,122204,121142,779,283,4010823776.899572,3354898440.0049114,2577707518.8849964,5431783174.0,118658,0,3546
VWALT,2024-07-01,118329,117124,895,310,3864309475.3760133,3228209837.0638075,2502785237.2850122,5274481697.0,115021,0,3308
VWALT,2024-08-01,114432,113235,874,323,3723383358.4100084,3107569182.489297,2427254625.680015,5115585687.0,111356,0,3076
VWALT,2024-09-01,98268,97325,658,285,3315215885.5734005,2754949560.47029,2133094699.8950033,4473692397.0,96682,0,1586
VWALT,2024-10-01,95447,94489,672,286,3203504334.625902,2659800030.8987145,2077400234.865,4357516517.0,93856,0,1591
VWALT,2024-11-01,92931,91976,689,266,3102961797.2486954,2574955559.5986967,2027141837.9450026,4252442685.0,91346,0,1585
VWALT,2024-12-01,90263,89215,746,302,2994943876.0175037,2481359441.323894,1973257650.829987,4139921500.0,88727,0,1536
VWALT,2025-01-01,87308,86354,640,314,2881674548.2985964,2383197837.590712,1912497952.75499,4014188234.0,85812,0,1496
VWALT,2025-02-01,84498,83653,564,281,2775128886.9101048,2291582766.8857055,1855465692.2699864,3895701264.0,83093,0,1405
VWALT,2025-03-01,81398,80551,607,240,2659750508.8335056,2191856268.912305,1791779471.3649867,3763581259.0,80113,0,1285
VWALT,2025-04-01,124774,123987,546,241,4316671072.981786,3553732846.192186,2743188977.7149916,5725811558.799999,123309,0,1465
VWALT,2025-05-01,76038,75273,563,202,2451429282.100401,2011575894.3164988,1680049775.509987,3529434785.0,75039,0,999
VWALT,2025-06-01,119403,118445,681,277,4064441907.3701134,3342845200.337096,2630214364.6499896,5488199212.8,118225,0,1178
VWALT,2025-07-01,171266,170249,728,289,6033399893.515062,4976795286.532301,3796082233.889986,7887576819.599999,168539,0,2727
VWALT,2025-08-01,113386,112312,740,334,3797642041.8143783,3119699296.414695,2501775407.9949837,5217921326.799999,112476,0,910
VWALT,2025-09-01,164542,163316,856,370,5693407600.893414,4698884674.158408,3650921197.36998,7582323831.6,162076,0,2466
VWALT,2025-10-01,160813,159485,906,422,5513032211.616297,4551164229.32499,3569154475.879988,7410865456.599999,158413,0,2400
VWALT,2025-11-01,157595,156283,880,432,5358831383.946914,4427452247.171696,3499508052.6099806,7264565969.6,155245,0,2350
VWALT,2025-12-01,153689,152338,886,465,5171840412.689213,4271377795.9581194,3414350934.3349824,7085459971.599999,151369,0,2320
VWALT,2026-01-01,194419,193422,642,355,6969107138.206388,5767850642.57417,4397198364.739978,9159480222.95,190294,0,4125
VWALT,2026-02-01,132146,131288,540,318,4427642045.1228,3677272584.7916183,2936202784.1099787,6074813484.599999,130026,0,2120
VWALT,2026-03-01,188680,187527,819,334,6620020653.202339,5480985670.701889,4266705711.489976,8888485284.95,184576,0,4104
VWALT,2026-04-01,185090,183975,715,400,6430187915.84221,5323963362.193726,4185668876.639987,8721229051.95,180993,0,4097
WOALT,2017-01-01,32522,32504,18,0,1007953760.0200012,815147378.1300086,550037186.1899971,976158155.47,32522,0,0
WOALT,2017-02-01,32449,32348,99,2,994626156.7499968,796236161.029997,548543070.1299969,973636748.47,32449,0,0
WOALT,2017-03-01,32361,32217,130,14,980233392.1300008,786390589.5499964,546860526.8699989,970791821.47,32361,0,0
WOALT,2017-04-01,32229,32085,113,31,965548413.9000044,776551169.9300008,544351507.3300011,966540775.47,32229,0,0
WOALT,2017-05-01,32054,31819,198,37,948525457.1400026,764482104.3000057,540884162.3400004,960794460.49,32054,0,0
WOALT,2017-06-01,31852,31670,137,45,930991022.820004,751971144.2700043,537085346.8199997,954349872.49,31852,0,0
WOALT,2017-07-01,31659,31379,222,58,914023983.6999986,739924734.9000003,533405283.6100016,948166313.49,31659,0,0
WOALT,2017-08-01,31430,31104,265,61,896323174.8899962,727245402.5899975,529241881.83999825,941134997.49,31430,0,0
WOALT,2017-09-01,31233,30982,176,75,879982553.56001,715329382.0700011,525505288.3799974,934895700.49,31233,0,0
WOALT,2017-10-01,30992,30664,265,63,862459510.4999981,702628332.0699956,521233760.4399988,927598885.49,30992,0,0
WOALT,2017-11-01,30780,30528,180,72,846002868.700001,690800117.3300009,517375488.1399991,921087287.49,30780,0,0
WOALT,2017-12-01,30551,30164,319,68,828920866.7100034,678381106.9300009,513221441.6899982,913987093.49,30551,0,0
WOALT,2018-01-01,67435,67059,299,77,1977477328.8999848,1622934362.179997,1185651915.1600037,2077191786.25,67435,0,0
WOALT,2018-02-01,67074,66707,315,52,1943265839.210009,1578150337.8700123,1178820979.9100013,2065556544.25,67074,0,0
WOALT,2018-03-01,66582,66090,418,74,1904417481.199996,1550422869.67,1169798562.5100062,2050352890.2500002,66582,0,0
WOALT,2018-04-01,66163,65796,260,107,1868346562.1599948,1524799946.289998,1161467788.8300064,2036517507.25,66163,0,0
WOALT,2018-05-01,65523,64982,440,101,1827030797.4699993,1494851090.6999989,1149898890.5000064,2016794106.25,65523,0,0
WOALT,2018-06-01,64904,64436,341,127,1787093146.240006,1465844170.199998,1138736119.990005,1997616871.25,64904,0,0
WOALT,2018-07-01,101402,100726,527,149,2936623641.4400215,2385819062.09001,1807993157.5299845,3149047390.0199995,101402,0,0
WOALT,2018-08-01,100598,99814,626,158,2877774672.1499944,2331482740.250006,1793000796.2899919,3123528480.3500004,100598,0,0
WOALT,2018-09-01,99809,99030,566,213,2823012959.7399993,2293578528.0000067,1778103454.4100199,3098259055.3500004,99809,0,0
WOALT,2018-10-01,98803,97758,818,227,2759070817.0600047,2247202511.9999924,1759360606.72998,3066190001.3500004,98803,0,0
WOALT,2018-11-01,97863,96997,626,240,2699292670.6399984,2204349720.7400064,1742315399.0599854,3036964692.3500004,97863,0,0
WOALT,2018-12-01,97031,95816,910,305,2643071466.2100077,2164254103.469985,1727429585.3300076,3011255347.3500004,97031,0,0
WOALT,2019-01-01,134306,132968,1035,303,3783672511.9500055,3063978809.379992,2397223600.6399875,4184381001.88,134306,0,0
WOALT,2019-02-01,133067,132004,828,235,3706328349.590005,3009675486.0600123,2375314129.729954,4146316110.88,133067,0,0
WOALT,2019-03-01,131546,130139,1201,206,3621223484.240015,2948302008.570007,2348387769.2899604,4099674094.88,131546,0,0
WOALT,2019-04-01,129818,128757,759,302,3532487164.4000077,2883395211.7299976,2318105214.2199965,4047060383.88,129818,0,0
WOALT,2019-05-01,127685,126301,1060,324,3436271733.220013,2811899229.799989,2280983827.0599604,3982275358.6,127685,0,0
WOALT,2019-06-01,160908,159618,911,379,4494292086.35,3676392934.4399977,2904981815.7599907,5044771687.26,160908,0,0
WOALT,2019-07-01,157205,155485,1363,357,4353884769.1100025,3559884514.520011,2842004033.1100044,4934130448.26,157205,0,0
WOALT,2019-08-01,153089,151293,1374,422,4206676500.760006,3447846696.4599996,2771379457.3499737,4810102663.059999,153089,0,0
WOALT,2019-09-01,149554,148053,1050,451,4075354690.1299872,3348933344.3999996,2710949451.829972,4703137909.059999,149554,0,0
WOALT,2019-10-01,145295,143432,1427,436,3929753101.079996,3237406729.799998,2638682625.8100004,4574912777.11,145295,0,0
WOALT,2019-11-01,141618,140100,1036,482,3798967076.0800033,3138215802.379999,2575949830.909998,4463225321.11,141618,0,0
WOALT,2019-12-01,174351,172210,1622,519,4865308400.740007,4019286301.3799934,3190523018.6299686,5528318528.59,174351,0,0
WOALT,2020-01-01,169088,167130,1449,509,4689502689.439989,3859835410.4600005,3101091354.6599903,5368335592.79,169088,0,0
WOALT,2020-02-01,161457,159919,1183,355,4456033152.850009,3668199420.039995,2954731767.9599967,5117808827.79,161457,0,0
WOALT,2020-03-01,158065,155976,1665,424,4320456063.279995,3562635531.560008,2894033960.2499695,5012149876.63,158065,0,0
WOALT,2020-04-01,156161,155075,648,438,4227617830.7200036,3492616777.989999,2859209989.80999,4952283625.63,156161,0,0
WOALT,2020-05-01,152167,150816,925,426,4090410147.0400033,3387851098.3400006,2787093263.1300125,4827367405.73,152167,0,0
WOALT,2020-06-01,147410,146407,644,359,3934417342.049992,3265961070.240004,2702524390.219978,4680464356.73,147410,0,0
WOALT,2020-07-01,142105,140740,978,387,3766007255.469995,3133346914.9299912,2607943129.489988,4516336369.74,142105,0,0
WOALT,2020-08-01,171666,170077,1106,483,4726731930.149987,3967906476.4999785,3176894434.8699985,5491585714.87,171666,0,0
WOALT,2020-09-01,166111,164731,973,407,4534662834.969993,3798875144.789985,3071806520.259979,5312858105.870001,166111,0,0
WOALT,2020-10-01,160565,158766,1400,399,4346359558.809996,3650056733.2499943,2968297328.8699775,5135845639.68,160565,0,0
WOALT,2020-11-01,151536,150104,988,444,4076188378.829994,3423209889.7899985,2787773260.919981,4832514607.690001,151536,0,0
WOALT,2020-12-01,147403,145624,1319,460,3923756485.779999,3303557808.98,2710336959.4499826,4699739367.37,147403,0,0
WOALT,2021-01-01,142218,140674,1119,425,3756450325.740001,3171401425.199989,2616422090.6199884,4536560791.49,142218,0,0
WOALT,2021-02-01,136613,135365,947,301,3584671152.1399937,3035135644.7199936,2516483932.639987,4362534089.5,136613,0,0
WOALT,2021-03-01,129739,128758,814,167,3379249727.029993,2867606963.379989,2391815792.039988,4147690516.5,129739,0,0
WOALT,2021-04-01,122208,121570,451,187,3161981302.960005,2689379958.130004,2252736630.9299846,3909646974.5099998,122208,0,0
WOALT,2021-05-01,148812,147811,821,180,4081046171.0600104,3493375417.7000017,2810978485.6299973,4829750802.82,148812,0,0
WOALT,2021-06-01,137742,137080,495,167,3770918604.48001,3224798871.19999,2602037931.3899927,4471137687.62,137742,0,0
WOALT,2021-07-01,132187,131195,791,201,3588904969.7500076,3077988144.4100122,2499413814.5499854,4293134747.13,132187,0,0
WOALT,2021-08-01,126697,125732,755,210,3414442899.5700035,2936819027.9799986,2399528959.8199987,4119126752.13,126697,0,0
WOALT,2021-09-01,121128,120355,586,187,3240849031.4699974,2795678655.3500013,2296771123.9799824,3940239601.13,121128,0,0
WOALT,2021-10-01,110132,109212,731,189,2959825834.079998,2562039919.6000047,2100860740.819994,3592477725.08,110132,0,0
WOALT,2021-11-01,106820,106064,544,212,2838768100.8999944,2464572601.869992,2038905362.2099924,3485787154.02,106820,0,0
WOALT,2021-12-01,102769,101877,702,190,2703833973.4799953,2354405345.3299994,1964021380.9199986,3356217431.09,102769,0,0
WOALT,2022-01-01,132948,131985,748,215,3715335245.7499905,3208387791.6599975,2588849669.1899943,4397839444.57,132948,0,0
WOALT,2022-02-01,129757,128948,635,174,3607461280.8500032,3138117923.5299993,2531425473.539999,4298018107.67,129757,0,0
WOALT,2022-03-01,123912,123053,718,141,3421907816.4800005,2946582319.850001,2419923208.879996,4108565452.37,123912,0,0
WOALT,2022-04-01,118650,117975,496,179,3254392579.9600058,2809833881.839984,2320357079.640003,3938908536.37,118650,0,0
WOALT,2022-05-01,109657,108891,608,158,3007990966.189998,2601117289.4900007,2148943594.459999,3648844481.37,109657,0,0
WOALT,2022-06-01,105598,104971,462,165,2870516049.069997,2489658455.3500004,2071449772.0399985,3515990074.38,105598,0,0
WOALT,2022-07-01,101138,100147,777,214,2727389370.510001,2372577573.1900043,1986380917.630002,3370091583.38,101138,0,0
WOALT,2022-08-01,96167,95292,675,200,2573832810.509984,2245575569.1999874,1892319714.280003,3207710169.38,96167,0,0
WOALT,2022-09-01,91701,91015,494,192,2436593498.5599985,2132576544.4800067,1808438726.7600007,3061978695.4,91701,0,0
WOALT,2022-10-01,87440,86500,719,221,2309332467.1199994,2027752846.1600032,1730354234.1899981,2925564375.9,87440,0,0
WOALT,2022-11-01,78657,77994,468,195,2089141588.9900002,1840274237.6200006,1568483344.2600048,2639999133.91,78657,0,0
WOALT,2022-12-01,76064,75208,688,168,2000752251.7300024,1768194257.490002,1520004106.3000062,2555900631.91,76064,0,0
WOALT,2023-01-01,72661,71781,677,203,1897615246.8599954,1682126998.6800003,1457070702.9600053,2446474374.62,72661,0,0
WOALT,2023-02-01,69496,68755,578,163,1801604873.5799997,1601669021.0699923,1397500137.470005,2344438614.62,69496,0,0
WOALT,2023-03-01,99045,98248,673,124,2898598808.500006,2476982542.7999935,2037261570.1400118,3428155452.81,99045,0,0
WOALT,2023-04-01,95480,94714,597,169,2778264062.629979,2345865005.120002,1966831378.58003,3309526756.92,95480,0,0
WOALT,2023-05-01,90962,89948,811,203,2634157028.759993,2228142409.3399982,1878121371.320026,3158627567.93,90962,0,0
WOALT,2023-06-01,81775,81090,502,183,2389086224.4099975,2016039805.280008,1695315372.860002,2849089450.04,81775,0,0
WOALT,2023-07-01,79527,78652,686,189,2300581347.440005,1947856318.119993,1650354308.5300097,2773578512.04,79527,0,0
WOALT,2023-08-01,76250,75412,645,193,2189126132.460005,1857780724.24,1583992036.800021,2662618652.05,76250,0,0
WOALT,2023-09-01,72916,72160,558,198,2079917655.9799938,1768942740.7599947,1516539030.4900193,2549451677.06,72916,0,0
WOALT,2023-10-01,68858,67908,764,186,1956627969.0899925,1666487734.709995,1435513791.77001,2413768458.06,68858,0,0
WOALT,2023-11-01,65209,64418,586,205,1844476627.7200012,1573873955.3199995,1362037535.0700169,2290841871.06,65209,0,0
WOALT,2023-12-01,61634,60573,796,265,1736832951.7500017,1484719806.9899967,1290354596.6100192,2170906663.06,61634,0,0
WOALT,2024-01-01,57314,56391,684,239,1613915539.9799962,1380969274.470007,1204412735.7500193,2026548759.06,57314,0,0
WOALT,2024-02-01,85018,84284,552,182,2842568502.08,2302242012.2100053,1841678910.0900154,3141821173.56,85018,0,0
WOALT,2024-03-01,76717,75868,727,122,2608321761.839988,2077059010.9199982,1668020111.8900216,2853090967.57,76717,0,0
WOALT,2024-04-01,73367,72680,494,193,2490009508.910004,1985623276.5199995,1599895265.8600197,2738458289.5699997,73367,0,0
WOALT,2024-05-01,69837,68928,698,211,2367602030.8599997,1889797838.77,1526720879.3300195,2616003394.5699997,69837,0,0
WOALT,2024-06-01,66936,66030,654,252,2263447300.8899918,1809815835.8200023,1465799143.6500053,2513937126.5699997,66936,0,0
WOALT,2024-07-01,63583,62550,780,253,2149550551.7000065,1720177848.3100019,1397052114.7900138,2398109074.57,63583,0,0
WOALT,2024-08-01,60430,59417,740,273,2039354103.6100001,1633892890.4000058,1330569615.7600176,2286546338.58,60430,0,0
WOALT,2024-09-01,52938,52254,492,192,1826938979.8899918,1451950728.2600014,1170253134.0599983,2016840645.58,52938,0,0
WOALT,2024-10-01,51640,50779,645,216,1764068399.7899969,1407594901.659994,1142959183.9000127,1970152531.58,51640,0,0
WOALT,2024-11-01,50333,49643,492,198,1702403599.4100065,1363968882.0499954,1115773921.940013,1923449094.58,50333,0,0
WOALT,2024-12-01,48731,47913,607,211,1635953234.9399996,1315028685.5500028,1083147130.4699938,1867197405.58,48731,0,0
WOALT,2025-01-01,78964,78130,666,168,2925949399.9399924,2297837327.169993,1798127382.2399812,3122111957.51,78964,0,0
WOALT,2025-02-01,76943,76188,624,131,2832379376.160003,2231351219.1200037,1756089358.17,3049618875.51,76943,0,0
WOALT,2025-03-01,74169,73215,828,126,2709810734.7699842,2140754729.0200105,1695822854.4199924,2945793683.51,74169,0,0
WOALT,2025-04-01,72142,71374,553,215,2622727989.8999963,2076749646.3799953,1653315116.939991,2873485597.51,72142,0,0
WOALT,2025-05-01,69790,68742,827,221,2518367975.3900013,1999618060.1799946,1601895052.6899893,2785324610.83,69790,0,0
WOALT,2025-06-01,67549,66624,642,283,2419092271.370004,1926515484.650009,1553375869.0399938,2701575209.83,67549,0,0
WOALT,2025-07-01,65254,64112,886,256,2317599141.1000023,1851280890.4599934,1503454761.9899862,2615247037.84,65254,0,0
