series,reporting_date,vintage_month,cum_co_amount,cnl_rate,original_balance
Ford Credit Auto Lease Trust 2018-B,2019-11-30,12,187193.65,0.00012627698980778167,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-12-31,13,196159.22,0.00013232497910395144,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-01-31,14,204363.31,0.0001378592896391225,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-02-29,15,207548.32,0.00014000783193907597,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-03-31,16,214842.49,0.0001449283291394149,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-05-31,18,219655.79,0.00014817528241502974,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-06-30,19,225768.13,0.0001522985413817826,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-07-31,20,231611.41,0.00015624029800121928,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-08-31,21,251973.59,0.000169976206224197,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-09-30,22,260450.46,0.00017569452854224513,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-10-31,23,263577.79,0.00017780416109941557,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2020-11-30,24,268559.48,0.0001811647068089283,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2021-01-31,26,268858.9,0.00018136668938840283,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2021-02-28,27,275885.74,0.00018610685126387727,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2021-03-31,28,280397.16,0.00018915016249456602,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2021-04-30,29,291667.49,0.00019675289552819372,1482405070.6700044
Ford Credit Auto Lease Trust 2019-A,2019-04-30,0,15313.749999999998,9.465153663688072e-06,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-05-31,1,24051.46,1.4865775184787994e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-06-30,2,49200.21,3.0409765598610566e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-07-31,3,55099.54,3.40560354517037e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-08-31,4,60156.5,3.718165154646325e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-09-30,5,68254.53,4.2186898355582895e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-10-31,6,75824.24,4.6865600067414174e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-11-30,7,99007.13,6.119452774472232e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2019-12-31,8,116245.44,7.184921735714846e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-01-31,9,127529.33,7.882358697753231e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-02-29,10,140036.75,8.655419850222648e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-03-31,11,141305.84,8.733860022375451e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-04-30,12,153763.29,9.503832618948538e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-05-31,13,156436.66,9.669068814197211e-05,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-06-30,14,173836.12,0.00010744498167328835,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-07-31,15,175292.1,0.00010834489674511967,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-08-31,16,187294.53,0.00011576338302625,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-09-30,17,196210.22,0.00012127401078677939,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-10-31,18,211243.61,0.00013056587897296185,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-11-30,19,232958.47,0.00014398744368999549,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2020-12-31,20,240240.2,0.0001484881501392641,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-01-31,21,242509.45,0.00014989073278240012,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-02-28,22,244673.29,0.0001512281633989137,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-03-31,23,260952.91,0.00016129030395145306,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-04-30,24,294516.66000000003,0.00018203545463496367,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-05-31,25,310036.51,0.00019162799500472218,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-06-30,26,310356.87,0.00019182600376336712,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-07-31,27,315054.6,0.00019472958625103455,1617908228.870004
Ford Credit Auto Lease Trust 2019-A,2021-08-31,28,321886.1,0.00019895201362861908,1617908228.870004
Ford Credit Auto Lease Trust 2019-B,2019-09-30,0,8354.38,6.0269168814568044e-06,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2019-10-31,1,15861.259999999998,1.1442440451017975e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2019-11-30,2,31167.2,2.2484268590576504e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2019-12-31,3,37255.21,2.687620793777855e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-01-31,4,38860.37,2.8034183263468694e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-02-29,5,45216.520000000004,3.2619560961882184e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-03-31,6,49976.85,3.605370128567703e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-04-30,7,73804.95999999999,5.324349136132713e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-05-31,8,79391.08,5.727336322852058e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-06-30,9,90611.69,6.536800146968784e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-07-31,10,110914.85,8.001486428307658e-05,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-08-31,11,143265.19,0.00010335265957930052,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-09-30,12,157388.16,0.000113541083652578,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-10-31,13,162290.15,0.00011707741863898423,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-11-30,14,174266.09,0.00012571695801321832,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2020-12-31,15,192581.09,0.0001389295462225027,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-01-31,16,196454.35,0.00014172374711835274,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-02-28,17,203758.58,0.00014699307734908717,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-03-31,18,226126.58000000002,0.00016312953233490609,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-04-30,19,245678.94,0.00017723476199363848,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-05-31,20,255115.34,0.00018404225679997707,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-06-30,21,277565.82,0.0002002382135207401,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-07-31,22,290301.32,0.00020942570558404023,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-08-31,23,299531.38,0.00021608434505589321,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-09-30,24,316274.23,0.0002281627716188098,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-10-31,25,324746.19,0.00023427451165733174,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-11-30,26,328372.22,0.0002368903588440372,1386178068.2099948
Ford Credit Auto Lease Trust 2019-B,2021-12-31,27,335990.35,0.00024238613905778529,1386178068.2099948
Ford Credit Auto Lease Trust 2020-A,2020-03-31,0,4859.59,3.124894020502056e-06,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-04-30,1,9808.71,6.307359103924142e-06,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-05-31,2,12890.54,8.289088455413436e-06,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-06-30,3,17306.68,1.1128827914853418e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-07-31,4,23125.29,1.487040685394776e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-08-31,5,37828.200000000004,2.4324915473600836e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-09-30,6,60069.83,3.8627096643868114e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-10-31,7,68267.67,4.389860744972469e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2020-11-30,8,75894.54000000001,4.8802963672810697e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-01-31,10,82483.51000000001,5.3039912253713086e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-02-28,11,89078.85,5.728095697748156e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-03-31,12,102245.84,6.574781288899062e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-04-30,13,110155.68000000001,7.083412916652186e-05,1555121539.52
