series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
Ford Credit Auto Lease Trust 2023-B,2025-09-30,467.0,800.0,7.0,3.0,13107200.150000002,14362281.17,173653.26,11049.0,14606.0,259.0,120.0,308231972.05,341602119.90999997,2194382.12,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2025-10-31,542.0,870.0,15.0,8.0,15303640.7,16661714.69,126605.0,11591.0,15476.0,274.0,128.0,323535612.75,358263834.6,2320987.12,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2025-11-30,382.0,657.0,4.0,4.0,10588734.85,11512296.579999998,84458.14,11973.0,16133.0,278.0,132.0,334124347.59999996,369776131.18,2405445.26,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2025-12-31,189.0,698.0,3.0,6.0,5269168.41,5682632.91,46171.31999999999,12162.0,16831.0,281.0,138.0,339393516.01,375458764.09,2451616.58,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2026-01-31,1108.0,637.0,13.0,3.0,30735788.450000003,33721615.72,235894.02,13270.0,17468.0,294.0,141.0,370129304.46,409180379.81,2687510.6,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2026-02-28,556.0,687.0,5.0,4.0,14659257.52,15522769.02,127286.5,13826.0,18155.0,299.0,145.0,384788561.98,424703148.83,2814797.1,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2026-03-31,611.0,890.0,13.0,4.0,16844966.69,6657539.140000001,140608.49,14437.0,19045.0,312.0,149.0,401633528.67,431360687.96999997,2955405.59,2138454346.420012
Ford Credit Auto Lease Trust 2024-A,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-01-31,29.0,290.0,0.0,2.0,828286.65,965365.3899999999,6901.2,29.0,290.0,0.0,2.0,828286.65,965365.3899999999,6901.2,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-02-29,80.0,363.0,4.0,2.0,2140460.8,2408638.76,20189.100000000002,109.0,653.0,4.0,4.0,2968747.4499999997,3374004.1499999994,27090.300000000003,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-03-31,129.0,368.0,11.0,0.0,3393195.4000000004,3872430.24,23449.010000000002,238.0,1021.0,15.0,4.0,6361942.85,7246434.39,50539.310000000005,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-04-30,251.0,546.0,8.0,0.0,7171174.35,8154776.39,38814.95,489.0,1567.0,23.0,4.0,13533117.2,15401210.78,89354.26000000001,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-05-31,429.0,652.0,12.0,2.0,12021891.3,13458974.84,101511.95999999999,918.0,2219.0,35.0,6.0,25555008.5,28860185.619999997,190866.22,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-06-30,582.0,632.0,14.0,0.0,16126292.19,17837345.91,107613.2,1500.0,2851.0,49.0,6.0,41681300.69,46697531.53,298479.42,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-07-31,771.0,778.0,13.0,0.0,21640890.22,24145340.0,121254.04,2271.0,3629.0,62.0,6.0,63322190.91,70842871.53,419733.45999999996,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-08-31,856.0,726.0,16.0,1.0,24220673.94,26966774.54,146247.26,3127.0,4355.0,78.0,7.0,87542864.85,97809646.07,565980.72,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-09-30,862.0,770.0,15.0,8.0,23860423.0,26105183.67,110742.28,3989.0,5125.0,93.0,15.0,111403287.85,123914829.74000001,676723.0,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-10-31,915.0,765.0,9.0,3.0,26448198.979999997,28239677.43,233233.88,4904.0,5890.0,102.0,18.0,137851486.82999998,152154507.17000002,909956.88,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-11-30,639.0,532.0,10.0,8.0,18283756.42,19653334.54,99259.20000000001,5543.0,6422.0,112.0,26.0,156135243.25,171807841.71,1009216.0800000001,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2024-12-31,221.0,580.0,5.0,9.0,6212662.24,6817175.57,76548.25,5764.0,7002.0,117.0,35.0,162347905.49,178625017.28,1085764.33,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-01-31,1232.0,601.0,39.0,12.0,34077821.04,37364908.71000001,238509.41000000003,6996.0,7603.0,156.0,47.0,196425726.53,215989925.99,1324273.74,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-02-28,626.0,574.0,24.0,14.0,17156047.14,19336549.05,103812.14,7622.0,8177.0,180.0,61.0,213581773.67,235326475.04000002,1428085.8800000001,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-03-31,735.0,743.0,18.0,11.0,20300804.909999996,23085769.18,130243.21999999999,8357.0,8920.0,198.0,72.0,233882578.57999998,258412244.22,1558329.1,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-04-30,724.0,893.0,15.0,15.0,20352542.42,23118250.169999998,92220.29000000001,9081.0,9813.0,213.0,87.0,254235121.0,281530494.39,1650549.3900000001,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-05-31,625.0,921.0,18.0,8.0,17914861.37,20189274.13,98854.45,9706.0,10734.0,231.0,95.0,272149982.37,301719768.52,1749403.84,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-06-30,617.0,835.0,15.0,12.0,17858158.25,19689587.23,99551.6,10323.0,11569.0,246.0,107.0,290008140.62,321409355.75,1848955.44,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-07-31,876.0,883.0,19.0,6.0,25722644.39,28793005.79,117185.25,11199.0,12452.0,265.0,113.0,315730785.01,350202361.54,1966140.69,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-08-31,824.0,846.0,15.0,7.0,23692245.590000004,26108845.349999998,114653.25,12023.0,13298.0,280.0,120.0,339423030.6,376311206.89,2080793.94,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-09-30,978.0,932.0,17.0,10.0,28297193.7,30491166.57,158038.58999999997,13001.0,14230.0,297.0,130.0,367720224.3,406802373.46,2238832.5300000003,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-10-31,924.0,916.0,7.0,5.0,27223391.520000003,28977252.75,192143.24,13925.0,15146.0,304.0,135.0,394943615.82,435779626.21,2430975.77,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-11-30,527.0,668.0,7.0,10.0,14876579.84,15861617.61,114037.92,14452.0,15814.0,311.0,145.0,409820195.66,451641243.82,2545013.69,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2025-12-31,176.0,786.0,8.0,8.0,4834990.0,5226095.93,22585.3,14628.0,16600.0,319.0,153.0,414655185.66,456867339.75,2567598.99,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2026-01-31,1277.0,725.0,31.0,14.0,35596698.760000005,38730892.39,365595.06,15905.0,17325.0,350.0,167.0,450251884.42,495598232.14,2933194.05,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2026-02-28,606.0,842.0,17.0,7.0,16334429.25,18791809.84,162359.62,16511.0,18167.0,367.0,174.0,466586313.67,514390041.98,3095553.67,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2026-03-31,729.0,1222.0,16.0,7.0,20148115.64,23185271.54,173959.77000000002,17240.0,19389.0,383.0,181.0,486734429.31,537575313.52,3269513.44,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2026-04-30,697.0,1363.0,10.0,10.0,19328942.6,19620509.39,149627.44,17937.0,20752.0,393.0,191.0,506063371.91,557195822.91,3419140.88,2303100661.9899964
Ford Credit Auto Lease Trust 2024-A,2026-05-31,728.0,1214.0,8.0,3.0,20342225.59,6983835.38,172051.25,18665.0,21966.0,401.0,194.0,526405597.5,564179658.29,3591192.13,2303100661.9899964
Ford Credit Auto Lease Trust 2024-B,2024-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2024-07-31,17.0,180.0,1.0,0.0,484267.2,570062.59,6846.55,17.0,180.0,1.0,0.0,484267.2,570062.59,6846.55,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2024-08-31,23.0,227.0,1.0,3.0,643723.9,706369.07,4340.58,40.0,407.0,2.0,3.0,1127991.1,1276431.66,11187.130000000001,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2024-09-30,39.0,211.0,12.0,2.0,1016109.0900000001,1138977.9200000002,8961.84,79.0,618.0,14.0,5.0,2144100.19,2415409.58,20148.97,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2024-10-31,101.0,268.0,13.0,1.0,2738374.8,2946595.099999999,15857.16,180.0,886.0,27.0,6.0,4882474.99,5362004.68,36006.130000000005,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2024-11-30,133.0,238.0,4.0,0.0,3551137.46,3872377.58,21023.530000000002,313.0,1124.0,31.0,6.0,8433612.45,9234382.26,57029.66,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2024-12-31,81.0,300.0,5.0,1.0,2190045.67,2436378.8600000003,11735.26,394.0,1424.0,36.0,7.0,10623658.12,11670761.12,68764.92,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-01-31,551.0,402.0,24.0,0.0,15174815.87,16898907.61,96415.26,945.0,1826.0,60.0,7.0,25798473.99,28569668.729999997,165180.18,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-02-28,274.0,341.0,15.0,1.0,7589854.9799999995,8685135.23,35101.92,1219.0,2167.0,75.0,8.0,33388328.97,37254803.95999999,200282.09999999998,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-03-31,338.0,450.0,23.0,2.0,9418086.350000001,10738083.85,63238.55,1557.0,2617.0,98.0,10.0,42806415.32,47992887.809999995,263520.65,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-04-30,375.0,512.0,13.0,6.0,10914850.509999998,12531065.469999999,59864.759999999995,1932.0,3129.0,111.0,16.0,53721265.83,60523953.279999994,323385.41,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-05-31,320.0,501.0,13.0,7.0,9607675.100000001,10853372.370000001,48703.28,2252.0,3630.0,124.0,23.0,63328940.93,71377325.64999999,372088.69,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-06-30,341.0,469.0,20.0,8.0,10315749.399999999,11403045.78,33042.58,2593.0,4099.0,144.0,31.0,73644690.33,82780371.42999999,405131.27,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-07-31,465.0,495.0,18.0,7.0,13419180.02,15041655.120000001,82699.81,3058.0,4594.0,162.0,38.0,87063870.35,97822026.55,487831.07999999996,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-08-31,537.0,537.0,23.0,3.0,15626737.149999999,17495074.619999997,90632.61,3595.0,5131.0,185.0,41.0,102690607.5,115317101.16999999,578463.69,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-09-30,629.0,563.0,9.0,8.0,18466145.35,19807672.7,101079.70999999999,4224.0,5694.0,194.0,49.0,121156752.85,135124773.87,679543.4,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-10-31,786.0,630.0,13.0,8.0,23365729.79,24908950.060000002,155065.59999999998,5010.0,6324.0,207.0,57.0,144522482.64,160033723.93,834609.0,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-11-30,491.0,492.0,13.0,8.0,14025129.0,14984965.309999999,67339.32,5501.0,6816.0,220.0,65.0,158547611.64,175018689.24,901948.32,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2025-12-31,283.0,525.0,8.0,4.0,8266246.33,8817895.190000001,74938.22,5784.0,7341.0,228.0,69.0,166813857.97,183836584.43,976886.5399999999,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2026-01-31,1682.0,529.0,39.0,8.0,48408819.03,52650812.89,268731.16000000003,7466.0,7870.0,267.0,77.0,215222677.0,236487397.32,1245617.7,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2026-02-28,673.0,564.0,20.0,7.0,19355386.97,21763745.589999996,132570.84,8139.0,8434.0,287.0,84.0,234578063.97,258251142.91,1378188.54,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2026-03-31,836.0,877.0,18.0,8.0,23958964.119999997,26810952.139999997,170521.91,8975.0,9311.0,305.0,92.0,258537028.09,285062095.05,1548710.45,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2026-04-30,765.0,973.0,16.0,4.0,21872553.55,19387417.520000003,146610.79,9740.0,10284.0,321.0,96.0,280409581.64,304449512.57,1695321.24,2065372228.4499965
Ford Credit Auto Lease Trust 2024-B,2026-05-31,555.0,900.0,24.0,4.0,15729306.45,5100387.42,73895.23999999999,10295.0,11184.0,345.0,100.0,296138888.09,309549899.99,1769216.48,2065372228.4499965
Ford Credit Auto Lease Trust 2025-A,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-01-31,16.0,119.0,1.0,1.0,430642.44999999995,496340.11000000004,0.0,16.0,119.0,1.0,1.0,430642.44999999995,496340.11000000004,0.0,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-02-28,25.0,124.0,3.0,2.0,714976.25,834508.93,4743.35,41.0,243.0,4.0,3.0,1145618.7,1330849.04,4743.35,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-03-31,38.0,186.0,4.0,1.0,1079134.9,1264031.9000000001,4895.2,79.0,429.0,8.0,4.0,2224753.5999999996,2594880.9400000004,9638.55,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-04-30,78.0,236.0,11.0,0.0,2230338.9499999997,2596649.01,18401.01,157.0,665.0,19.0,4.0,4455092.55,5191529.95,28039.559999999998,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-05-31,89.0,252.0,12.0,0.0,2511235.05,2876544.09,16054.6,246.0,917.0,31.0,4.0,6966327.6,8068074.04,44094.159999999996,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-06-30,159.0,298.0,15.0,0.0,4517621.050000001,5079674.51,11490.83,405.0,1215.0,46.0,4.0,11483948.65,13147748.55,55584.99,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-07-31,253.0,381.0,26.0,0.0,7346419.95,8235381.289999999,22578.760000000002,658.0,1596.0,72.0,4.0,18830368.6,21383129.84,78163.75,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-08-31,285.0,371.0,11.0,2.0,8166974.75,8901619.28,72689.87,943.0,1967.0,83.0,6.0,26997343.35,30284749.119999997,150853.62,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-09-30,358.0,399.0,18.0,6.0,10105149.92,10668886.009999998,55936.21000000001,1301.0,2366.0,101.0,12.0,37102493.269999996,40953635.129999995,206789.83000000002,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-10-31,457.0,462.0,11.0,3.0,13410763.969999999,14319937.02,83015.43,1758.0,2828.0,112.0,15.0,50513257.239999995,55273572.14999999,289805.26,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-11-30,261.0,348.0,12.0,2.0,7161525.15,7493138.61,55906.22,2019.0,3176.0,124.0,17.0,57674782.39,62766710.76,345711.48,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2025-12-31,177.0,369.0,7.0,9.0,4917564.800000001,5194149.65,11045.08,2196.0,3545.0,131.0,26.0,62592347.19,67960860.41,356756.56,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2026-01-31,923.0,379.0,39.0,5.0,26050870.73,28339142.509999998,131083.96,3119.0,3924.0,170.0,31.0,88643217.92,96300002.91999999,487840.52,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2026-02-28,445.0,455.0,21.0,5.0,12657355.93,14194543.099999998,71636.12,3564.0,4379.0,191.0,36.0,101300573.85,110494546.02,559476.64,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2026-03-31,559.0,671.0,25.0,6.0,15727847.33,17438159.35,128980.64,4123.0,5050.0,216.0,42.0,117028421.18,127932705.36999999,688457.28,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2026-04-30,647.0,873.0,18.0,5.0,18854352.22,15083051.24,80812.68,4770.0,5923.0,234.0,47.0,135882773.4,143015756.60999998,769269.96,1622122481.2700055
Ford Credit Auto Lease Trust 2025-A,2026-05-31,647.0,904.0,22.0,6.0,18817374.77,5015709.88,82084.37999999999,5417.0,6827.0,256.0,53.0,154700148.17,148031466.48999998,851354.34,1622122481.2700055
Ford Credit Auto Lease Trust 2025-B,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2025-07-31,21.0,143.0,1.0,4.0,608903.0,730967.5,3068.54,21.0,143.0,1.0,4.0,608903.0,730967.5,3068.54,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2025-08-31,25.0,180.0,6.0,0.0,658060.3,802154.6599999999,7429.35,46.0,323.0,7.0,4.0,1266963.3,1533122.16,10497.89,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2025-09-30,38.0,229.0,10.0,0.0,1028554.75,1126901.3399999999,5080.75,84.0,552.0,17.0,4.0,2295518.05,2660023.5,15578.64,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2025-10-31,82.0,260.0,12.0,0.0,2331502.5999999996,2509742.33,8772.33,166.0,812.0,29.0,4.0,4627020.649999999,5169765.83,24350.97,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2025-11-30,83.0,222.0,6.0,0.0,2373520.8,2575837.07,23364.43,249.0,1034.0,35.0,4.0,7000541.449999999,7745602.9,47715.4,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2025-12-31,70.0,279.0,4.0,1.0,1884977.4000000001,2038705.5,15115.35,319.0,1313.0,39.0,5.0,8885518.85,9784308.4,62830.75,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2026-01-31,425.0,269.0,39.0,1.0,11913659.85,13102327.860000001,67376.95999999999,744.0,1582.0,78.0,6.0,20799178.7,22886636.26,130207.70999999999,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2026-02-28,224.0,286.0,25.0,2.0,6392850.8,7267813.37,28249.43,968.0,1868.0,103.0,8.0,27192029.5,30154449.630000003,158457.13999999998,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2026-03-31,293.0,458.0,16.0,2.0,8459865.45,9497690.86,60291.93,1261.0,2326.0,119.0,10.0,35651894.95,39652140.49,218749.07,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2026-04-30,322.0,489.0,22.0,4.0,9127222.45,7487642.93,28517.62,1583.0,2815.0,141.0,14.0,44779117.4,47139783.42,247266.69,2042439960.2900078
Ford Credit Auto Lease Trust 2025-B,2026-05-31,311.0,538.0,22.0,7.0,9165991.100000001,2362859.88,48040.939999999995,1894.0,3353.0,163.0,21.0,53945108.5,49502643.300000004,295307.63,2042439960.2900078
Ford Credit Auto Lease Trust 2026-A,2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033316888.9299972
Ford Credit Auto Lease Trust 2026-A,2026-01-31,33.0,140.0,0.0,1.0,951887.8,1072789.63,3994.2999999999997,33.0,140.0,0.0,1.0,951887.8,1072789.63,3994.2999999999997,2033316888.9299972
Ford Credit Auto Lease Trust 2026-A,2026-02-28,53.0,190.0,8.0,1.0,1363111.9,1548719.78,4433.07,86.0,330.0,8.0,2.0,2314999.7,2621509.41,8427.369999999999,2033316888.9299972
Ford Credit Auto Lease Trust 2026-A,2026-03-31,85.0,309.0,15.0,1.0,2435390.35,2799559.8799999994,25869.739999999998,171.0,639.0,23.0,3.0,4750390.05,5421069.289999999,34297.11,2033316888.9299972
Ford Credit Auto Lease Trust 2026-A,2026-04-30,133.0,350.0,21.0,1.0,3498662.4,3566516.55,16749.989999999998,304.0,989.0,44.0,4.0,8249052.449999999,8987585.84,51047.09999999999,2033316888.9299972
Ford Credit Auto Lease Trust 2026-A,2026-05-31,195.0,412.0,14.0,0.0,5498035.15,1835367.24,37155.05,499.0,1401.0,58.0,4.0,13747087.6,10822953.079999998,88202.15,2033316888.9299972
