series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
GM Financial Automobile Leasing Trust 2023-2,2024-11-30,98,29,634135.95,841383.9300000002,0.0
GM Financial Automobile Leasing Trust 2023-2,2024-12-31,1,879,20106090.05,23827110.970000003,0.0
GM Financial Automobile Leasing Trust 2023-2,2024-12-31,2,34,912559.95,954664.07,2140.5
GM Financial Automobile Leasing Trust 2023-2,2024-12-31,3,7,216111.0,190231.19,0.0
GM Financial Automobile Leasing Trust 2023-2,2024-12-31,98,23,460812.0,571865.82,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-01-31,1,1035,23406291.549999997,27307532.62,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-01-31,2,1749,40408029.2,42240534.419999994,212924.81
GM Financial Automobile Leasing Trust 2023-2,2025-01-31,3,11,308028.0,380111.39999999997,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-01-31,98,28,632576.0,759627.6099999999,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-02-28,1,1031,23008887.1,26799253.54,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-02-28,2,554,12193282.05,13664559.790000001,56470.67
GM Financial Automobile Leasing Trust 2023-2,2025-02-28,3,17,391082.0,451378.9600000001,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-02-28,98,30,596796.0,719145.0599999999,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-03-31,1,1473,31823324.65,36640445.49,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-03-31,2,509,11322743.8,12764844.21,42107.850000000006
GM Financial Automobile Leasing Trust 2023-2,2025-03-31,3,13,280139.0,236050.57999999996,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-03-31,98,24,445305.0,575622.17,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-04-30,1,1939,42147579.25,48387085.33,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-04-30,2,402,9252594.75,10262005.7,38454.83
GM Financial Automobile Leasing Trust 2023-2,2025-04-30,3,15,319703.25,421747.23,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-04-30,98,20,414517.2,557541.65,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-05-31,1,1728,38251051.22,43726657.79,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-05-31,2,368,8579970.55,9522553.34,44373.229999999996
GM Financial Automobile Leasing Trust 2023-2,2025-05-31,3,9,185256.2,243036.74000000002,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-05-31,98,17,346289.95,390975.25,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-06-30,1,1644,36375934.5,41710090.94,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-06-30,2,401,9281559.8,10407617.16,59071.79000000001
GM Financial Automobile Leasing Trust 2023-2,2025-06-30,3,10,292216.0,321828.73,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-06-30,98,9,218539.2,185667.35,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-07-31,1,1620,35607485.89,40674044.41,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-07-31,2,405,9553315.2,10136340.129999999,55587.44
GM Financial Automobile Leasing Trust 2023-2,2025-07-31,3,7,119815.0,143957.1,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-07-31,98,14,255060.0,295667.13,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-08-31,1,1413,31905378.65,36285252.09,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-08-31,2,388,9172093.700000001,6924379.3100000005,15978.44
GM Financial Automobile Leasing Trust 2023-2,2025-08-31,3,7,138034.0,135412.18,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-08-31,98,11,254996.0,193761.6,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-09-30,1,1414,31314188.25,36010499.38,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-09-30,2,421,10333515.95,2194379.66,1260.31
GM Financial Automobile Leasing Trust 2023-2,2025-09-30,3,6,162785.0,44756.51,0.0
GM Financial Automobile Leasing Trust 2023-2,2025-09-30,98,10,227013.1,153255.80000000002,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-07-31,1,251,6464115.1,9354126.26,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-07-31,2,1,22146.0,23644.17,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-07-31,3,5,67539.0,81455.76,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-07-31,4,1,19420.0,0.0,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-07-31,98,13,306274.0,547118.1,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-08-31,1,308,8097931.6,11420056.34,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-08-31,2,6,155104.0,213990.9,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-08-31,3,9,182155.0,308648.19,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-08-31,98,36,836185.8,1443213.69,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-09-30,1,345,8280082.949999999,11118185.2,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-09-30,2,13,252402.0,316286.94,588.5
GM Financial Automobile Leasing Trust 2023-3,2023-09-30,3,13,280412.0,396301.89999999997,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-09-30,98,25,495765.6,803629.0799999998,337.22
GM Financial Automobile Leasing Trust 2023-3,2023-10-31,1,457,11059201.1,14580043.26,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-10-31,2,24,496150.0,609423.94,2585.15
GM Financial Automobile Leasing Trust 2023-3,2023-10-31,3,7,145253.0,198319.43,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-10-31,98,26,605936.0,1082873.0299999998,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-11-30,1,453,10827361.75,13782511.1,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-11-30,2,31,693743.3,804650.9900000001,2872.27
GM Financial Automobile Leasing Trust 2023-3,2023-11-30,3,13,314778.0,453243.48,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-11-30,98,27,603667.2,978847.5,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-12-31,1,397,9722695.82,12464396.2,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-12-31,2,7,139451.0,164743.15000000002,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-12-31,3,16,329610.0,462713.68,0.0
GM Financial Automobile Leasing Trust 2023-3,2023-12-31,98,41,828869.4,1288631.0000000002,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-01-31,1,459,11173959.25,14148379.68,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-01-31,2,274,5814383.4,6575886.34,37657.81
GM Financial Automobile Leasing Trust 2023-3,2024-01-31,3,19,373541.0,469902.51999999996,115.0
GM Financial Automobile Leasing Trust 2023-3,2024-01-31,98,37,804031.5,1196105.94,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-02-29,1,452,10545545.9,12929819.450000001,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-02-29,2,114,2527870.55,2906686.7,8604.19
GM Financial Automobile Leasing Trust 2023-3,2024-02-29,3,25,480631.0,691916.38,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-02-29,98,23,576901.0,850702.8799999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-03-31,1,500,11735929.2,14612347.029999997,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-03-31,2,113,2599201.9,2791294.5599999996,10283.1
GM Financial Automobile Leasing Trust 2023-3,2024-03-31,3,18,390583.0,564663.2,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-03-31,98,31,707481.0,965635.5599999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-04-30,1,560,13021988.05,16302370.159999998,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-04-30,2,115,2709335.6,2961434.3,13775.29
GM Financial Automobile Leasing Trust 2023-3,2024-04-30,3,15,332749.0,458800.81999999995,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-04-30,98,21,448120.0,646633.3200000001,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-05-31,1,551,12950092.95,15913554.790000001,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-05-31,2,141,3306170.75,3595903.4700000007,17183.559999999998
GM Financial Automobile Leasing Trust 2023-3,2024-05-31,3,21,485528.1,597049.5899999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-05-31,98,31,625940.0,827994.35,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-06-30,1,485,11473798.45,14399167.52,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-06-30,2,165,3919184.85,4401847.69,22609.66
GM Financial Automobile Leasing Trust 2023-3,2024-06-30,3,14,374185.0,423268.74,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-06-30,98,22,411786.0,578544.5000000001,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-07-31,1,525,12445059.81,15432274.98,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-07-31,2,202,4817455.15,5228842.92,23298.21
GM Financial Automobile Leasing Trust 2023-3,2024-07-31,3,18,376872.0,504453.68,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-07-31,98,26,523288.0,760008.79,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-08-31,1,501,11778337.35,14573725.32,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-08-31,2,195,4815097.4,5163881.02,22429.33
GM Financial Automobile Leasing Trust 2023-3,2024-08-31,3,15,277408.0,393526.27999999997,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-08-31,98,33,682112.0,823952.91,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-09-30,1,524,11980868.850000001,14922376.51,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-09-30,2,193,4635231.15,4914674.07,15789.8
GM Financial Automobile Leasing Trust 2023-3,2024-09-30,3,11,242921.9,283261.97,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-09-30,98,23,519985.0,720170.7699999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-10-31,1,614,14743693.4,18378560.32,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-10-31,2,211,5409504.800000001,5768214.859999999,17490.24
GM Financial Automobile Leasing Trust 2023-3,2024-10-31,3,10,230895.0,303744.2,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-10-31,98,30,630501.0,885254.4099999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-11-30,1,488,11461745.899999999,13933058.809999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-11-30,2,137,3421651.25,3635966.09,6047.700000000001
GM Financial Automobile Leasing Trust 2023-3,2024-11-30,3,10,235970.0,305149.57,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-11-30,98,28,540462.0,700922.99,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-12-31,1,558,12561188.07,15554703.59,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-12-31,2,26,705211.0,780307.3000000002,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-12-31,3,6,155425.0,175184.88,0.0
GM Financial Automobile Leasing Trust 2023-3,2024-12-31,98,20,395685.0,490245.10000000003,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-01-31,1,689,16039761.149999999,19461240.44,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-01-31,2,1349,32200718.8,34081333.5,169928.87
GM Financial Automobile Leasing Trust 2023-3,2025-01-31,3,12,290861.0,395538.39,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-01-31,98,29,614287.0,697832.57,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-02-28,1,746,16266087.85,19455191.560000002,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-02-28,2,533,12600901.0,14086304.11,45987.61
GM Financial Automobile Leasing Trust 2023-3,2025-02-28,3,17,395794.0,489065.67,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-02-28,98,35,739713.0,957173.8799999999,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-03-31,1,1028,22357579.3,26516232.84,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-03-31,2,630,14741287.399999999,16562725.08,94202.67
GM Financial Automobile Leasing Trust 2023-3,2025-03-31,3,17,380652.0,406822.06,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-03-31,98,22,426560.85,517456.05000000005,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-04-30,1,1390,30029504.900000002,35823504.29000001,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-04-30,2,407,9470477.25,10581117.36,45168.18
GM Financial Automobile Leasing Trust 2023-3,2025-04-30,3,11,263596.0,327613.32,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-04-30,98,17,409745.0,490131.47000000003,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-05-31,1,1173,25247558.73,29687869.13,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-05-31,2,289,6296746.7,7189946.77,36639.36
GM Financial Automobile Leasing Trust 2023-3,2025-05-31,3,14,309134.0,358915.88,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-05-31,98,16,374955.0,470902.42,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-06-30,1,1166,25076693.3,29630428.85,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-06-30,2,278,6078093.0,7038202.57,37599.21
GM Financial Automobile Leasing Trust 2023-3,2025-06-30,3,11,320331.0,355519.31,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-06-30,98,9,171356.0,225398.61,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-07-31,1,1302,28957527.15,34237698.05,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-07-31,2,299,6786978.05,7787092.369999999,43788.14
GM Financial Automobile Leasing Trust 2023-3,2025-07-31,3,4,122960.85,133146.68,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-07-31,98,14,260325.0,332070.76,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-08-31,1,1237,27327989.0,31888092.71,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-08-31,2,295,7114796.699999999,7924698.22,48751.33
GM Financial Automobile Leasing Trust 2023-3,2025-08-31,3,9,173637.0,188627.02000000002,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-08-31,98,9,208070.0,165096.69,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-09-30,1,1301,28944794.85,33793124.08,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-09-30,2,299,7314485.2,7984396.1,51703.31
GM Financial Automobile Leasing Trust 2023-3,2025-09-30,3,5,144332.0,186717.11,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-09-30,98,17,378517.0,420308.37000000005,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-10-31,1,1315,29901694.0,34783241.97,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-10-31,2,306,7436420.3,8057838.460000001,51832.88
GM Financial Automobile Leasing Trust 2023-3,2025-10-31,3,3,64702.0,46458.85,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-10-31,98,9,170742.0,172705.16000000003,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-11-30,1,984,22143298.35,25650710.14,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-11-30,2,210,5090158.5,5601366.98,30416.13
GM Financial Automobile Leasing Trust 2023-3,2025-11-30,3,1,12201.0,0.0,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-11-30,98,12,274453.0,286201.08,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-12-31,1,964,22007991.5,25582729.88,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-12-31,2,63,1605475.0,1754594.86,1055.7
GM Financial Automobile Leasing Trust 2023-3,2025-12-31,3,5,164221.0,88119.98000000001,0.0
GM Financial Automobile Leasing Trust 2023-3,2025-12-31,98,10,201163.0,172196.34999999998,0.0
GM Financial Automobile Leasing Trust 2023-3,2026-01-31,1,926,20857470.75,24342564.93,0.0
GM Financial Automobile Leasing Trust 2023-3,2026-01-31,2,1353,34416210.95,20264157.53,146666.75
GM Financial Automobile Leasing Trust 2023-3,2026-01-31,3,7,159293.0,42787.79,0.0
GM Financial Automobile Leasing Trust 2023-3,2026-01-31,98,6,156135.0,50862.130000000005,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-01-31,1,328,8923652.1,12155180.69,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-01-31,2,43,990399.5,1128755.95,290.8
GM Financial Automobile Leasing Trust 2024-1,2024-01-31,3,18,402313.65,590737.77,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-01-31,98,42,951550.3,1503121.47,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-02-29,1,388,9914246.200000001,13588615.23,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-02-29,2,97,2306463.95,2588583.8899999997,6455.029999999999
GM Financial Automobile Leasing Trust 2024-1,2024-02-29,3,6,97522.0,152697.36,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-02-29,98,34,796176.2,1237047.05,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-03-31,1,522,13583053.049999999,17720346.709999997,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-03-31,2,114,2940438.0,3180213.5900000003,8615.880000000001
GM Financial Automobile Leasing Trust 2024-1,2024-03-31,3,13,255846.0,366085.41,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-03-31,98,41,878648.9,1478763.0000000002,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-04-30,1,728,17873974.05,22434650.24,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-04-30,2,183,4283125.75,4640275.529999999,19402.56
GM Financial Automobile Leasing Trust 2024-1,2024-04-30,3,20,413454.0,564163.16,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-04-30,98,44,975880.5,1321800.66,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-05-31,1,802,20148272.55,24957036.17,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-05-31,2,244,5929703.85,6338765.119999999,31661.54
GM Financial Automobile Leasing Trust 2024-1,2024-05-31,3,26,605034.5,806203.64,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-05-31,98,37,782432.0,1100436.5500000003,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-06-30,1,579,14758824.899999999,18537135.45,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-06-30,2,241,6049007.65,6399830.16,37035.020000000004
GM Financial Automobile Leasing Trust 2024-1,2024-06-30,3,20,473511.0,617873.2,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-06-30,98,40,855954.6,1298365.33,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-07-31,1,582,14470828.35,18621462.5,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-07-31,2,300,7621401.7,8051766.04,32556.449999999997
GM Financial Automobile Leasing Trust 2024-1,2024-07-31,3,20,379750.0,536098.1699999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-07-31,98,39,883025.0,1219288.9199999997,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-08-31,1,447,10902694.65,14074546.15,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-08-31,2,211,5489872.15,5663109.48,25642.3
GM Financial Automobile Leasing Trust 2024-1,2024-08-31,3,30,704284.15,976577.5599999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-08-31,4,1,11971.0,0.0,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-08-31,98,37,870731.85,1240019.55,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-09-30,1,475,11617165.649999999,14986891.540000001,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-09-30,2,209,5459757.300000001,5638495.220000001,9711.59
GM Financial Automobile Leasing Trust 2024-1,2024-09-30,3,25,608375.5,846825.1599999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-09-30,98,41,821348.0,1083871.02,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-10-31,1,493,12537491.2,16412159.5,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-10-31,2,227,6136543.699999999,6333205.6,14864.43
GM Financial Automobile Leasing Trust 2024-1,2024-10-31,3,21,490778.5,600497.04,1105.52
GM Financial Automobile Leasing Trust 2024-1,2024-10-31,98,54,1183521.2,1633611.2,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-11-30,1,435,10815364.85,14230076.02,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-11-30,2,102,2756698.0,2890133.99,1733.86
GM Financial Automobile Leasing Trust 2024-1,2024-11-30,3,20,415931.3,544203.26,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-11-30,98,42,1027911.6,1361816.0700000003,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-12-31,1,494,12357160.7,15847201.639999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-12-31,2,24,658819.0,713621.38,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-12-31,3,24,513565.4,666969.76,0.0
GM Financial Automobile Leasing Trust 2024-1,2024-12-31,98,45,912146.4,1200010.2600000002,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-01-31,1,549,13520204.0,17432178.16,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-01-31,2,1260,32881990.95,33949591.2,151172.96
GM Financial Automobile Leasing Trust 2024-1,2025-01-31,3,26,635468.25,866829.4499999998,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-01-31,98,42,989876.0,1343511.7599999998,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-02-28,1,569,13965055.450000001,17805961.589999996,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-02-28,2,513,12670456.1,13998183.649999999,58055.46
GM Financial Automobile Leasing Trust 2024-1,2025-02-28,3,27,618023.0,791392.23,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-02-28,98,31,665916.6,867635.6200000001,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-03-31,1,886,21064905.2,26174752.91,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-03-31,2,642,16352542.55,17950652.509999998,85644.76000000001
GM Financial Automobile Leasing Trust 2024-1,2025-03-31,3,20,495495.4,665020.71,324.54
GM Financial Automobile Leasing Trust 2024-1,2025-03-31,98,42,955891.0,1170891.96,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-04-30,1,1339,31416157.32,38738372.54,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-04-30,2,573,14631910.55,16047398.55,59791.02
GM Financial Automobile Leasing Trust 2024-1,2025-04-30,3,15,316195.0,432358.92,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-04-30,98,41,797669.85,1002166.5100000001,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-05-31,1,1212,27897092.1,34238351.53,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-05-31,2,546,13956514.65,15470960.83,50890.74
GM Financial Automobile Leasing Trust 2024-1,2025-05-31,3,19,429701.0,546189.56,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-05-31,98,44,1023500.7,1265412.03,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-06-30,1,1174,26714150.37,32785886.419999998,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-06-30,2,562,14032438.5,15618722.71,49710.46000000001
GM Financial Automobile Leasing Trust 2024-1,2025-06-30,3,20,482880.0,599618.8400000001,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-06-30,98,26,562627.45,755015.86,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-07-31,1,1335,31051553.3,37912744.75,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-07-31,2,647,16059307.05,17838469.96,96177.36
GM Financial Automobile Leasing Trust 2024-1,2025-07-31,3,18,478993.0,639542.43,60.95
GM Financial Automobile Leasing Trust 2024-1,2025-07-31,98,33,711264.0,917677.74,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-08-31,1,1384,31583510.4,38205731.7,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-08-31,2,599,15024059.149999999,16448807.48,79585.58000000002
GM Financial Automobile Leasing Trust 2024-1,2025-08-31,3,14,300012.0,396320.23,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-08-31,98,40,889221.0,999092.59,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-09-30,1,1533,35881881.2,43109544.8,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-09-30,2,525,13038834.53,14180817.84,93774.16
GM Financial Automobile Leasing Trust 2024-1,2025-09-30,3,25,635699.9,723704.6399999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-09-30,98,17,342014.3,452343.76,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-10-31,1,1585,36225640.849999994,43429388.31,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-10-31,2,502,12509056.899999999,13576100.120000001,76458.55
GM Financial Automobile Leasing Trust 2024-1,2025-10-31,3,11,255716.0,295259.34,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-10-31,98,24,504763.0,555993.04,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-11-30,1,1199,28015454.15,33582090.65,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-11-30,2,255,6079152.15,6799386.75,20325.43
GM Financial Automobile Leasing Trust 2024-1,2025-11-30,3,10,280452.0,314577.91,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-11-30,98,19,440474.65,565686.86,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-12-31,1,1339,31134068.75,37269178.800000004,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-12-31,2,39,946404.35,1049109.93,3378.5
GM Financial Automobile Leasing Trust 2024-1,2025-12-31,3,8,215747.0,241412.86000000002,0.0
GM Financial Automobile Leasing Trust 2024-1,2025-12-31,98,28,672532.85,827630.77,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-01-31,1,1371,31082618.55,36765060.61,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-01-31,2,2201,54873050.150000006,60461458.07,353157.38
GM Financial Automobile Leasing Trust 2024-1,2026-01-31,3,6,99159.0,83289.54999999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-01-31,98,42,979326.7,983598.81,543.66
GM Financial Automobile Leasing Trust 2024-1,2026-02-28,1,1435,32142374.75,37765860.03,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-02-28,2,751,19130983.3,21760036.29,159142.97999999998
GM Financial Automobile Leasing Trust 2024-1,2026-02-28,3,6,127734.0,115993.57,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-02-28,98,18,365215.0,408023.25999999995,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-03-31,1,1899,43368867.620000005,50576383.67,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-03-31,2,761,20384206.299999997,22521025.96,136542.52
GM Financial Automobile Leasing Trust 2024-1,2026-03-31,3,11,247369.0,258463.16,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-03-31,98,18,451302.2,461402.56,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-04-30,1,2044,47166672.85,54904487.08,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-04-30,2,514,13856206.35,13643729.540000001,119231.8
GM Financial Automobile Leasing Trust 2024-1,2026-04-30,3,3,83264.0,87718.41,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-04-30,98,17,328218.0,337470.69000000006,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-05-31,1,1671,38196415.190000005,44614242.70999999,0.0
GM Financial Automobile Leasing Trust 2024-1,2026-05-31,2,504,13506170.399999999,9816621.43,30532.079999999998
GM Financial Automobile Leasing Trust 2024-1,2026-05-31,3,5,114219.0,38434.9,0.0
