series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
Mercedes-Benz Auto Lease Trust 2024-B,2025-04-30,21699,21566,90,43,1346156665.4547012,1031964603.6299994,717272761.2299997,1620090121.0,20638,0,1061,8
Mercedes-Benz Auto Lease Trust 2024-B,2026-04-30,13662,13541,82,39,745193297.704595,596071980.8299983,462496635.3800002,1039306922.0,12857,0,805,20
Mercedes-Benz Auto Lease Trust 2024-B,2025-05-31,20900,20770,90,40,1289226395.3776681,990877478.3600042,692969977.4299997,1565764326.0,19857,0,1043,9
Mercedes-Benz Auto Lease Trust 2024-B,2026-05-31,13074,12964,74,36,703778105.9391437,565165224.970001,442614427.68000025,995296617.0,12288,0,786,21
Mercedes-Benz Auto Lease Trust 2024-B,2025-06-30,20146,20014,91,41,1233973107.8878634,951223639.5899986,669886160.9299995,1514134086.0,19122,0,1024,10
Mercedes-Benz Auto Lease Trust 2024-B,2026-06-30,12483,12378,82,23,660934908.0303923,533258172.9300017,422748611.0800004,950229092.0,11724,0,759,22
Mercedes-Benz Auto Lease Trust 2024-B,2025-07-31,19382,19228,123,31,1177232417.5872538,910386668.2099984,646292030.2799999,1460052016.0,18388,0,994,11
Mercedes-Benz Auto Lease Trust 2024-B,2026-07-31,11893,11788,80,25,620879513.9560122,502998064.6300004,402941080.38000005,906024957.0,11161,0,732,23
Mercedes-Benz Auto Lease Trust 2024-B,2024-08-31,29040,28990,50,0,1885204541.500278,1413951687.870007,936961680.7800001,2114160282.0,27750,0,1290,0
Mercedes-Benz Auto Lease Trust 2024-B,2025-08-31,18775,18631,106,38,1129686980.0480628,876293571.68,627776821.2799995,1417697593.0,17800,0,975,12
Mercedes-Benz Auto Lease Trust 2024-B,2024-09-30,28396,28319,63,14,1824070957.0191975,1373688489.5400023,918046812.8300012,2071095427.0,27121,0,1275,1
Mercedes-Benz Auto Lease Trust 2024-B,2025-09-30,18184,18044,96,44,1080755676.1725504,841239277.8400006,609209778.3299994,1375085318.0,17230,0,954,13
Mercedes-Benz Auto Lease Trust 2024-B,2024-10-31,27501,27378,95,28,1755633287.926577,1325567774.9199996,891923188.53,2012629577.0,26252,0,1249,2
Mercedes-Benz Auto Lease Trust 2024-B,2025-10-31,17519,17389,94,36,1029969119.6459686,804732290.850002,588586897.8299999,1327237433.0,16580,0,939,14
Mercedes-Benz Auto Lease Trust 2024-B,2024-11-30,26644,26525,84,35,1691519562.821251,1280370636.2599978,866753148.73,1956150607.0,25422,0,1222,3
Mercedes-Benz Auto Lease Trust 2024-B,2025-11-30,16992,16865,97,30,988389569.239326,775041436.9200009,572056376.9300001,1289194313.0,16066,0,926,15
Mercedes-Benz Auto Lease Trust 2024-B,2024-12-31,25689,25542,101,46,1621215980.3089395,1230716051.8500004,838656807.4299995,1893030912.0,24505,0,1184,4
Mercedes-Benz Auto Lease Trust 2024-B,2025-12-31,16353,16237,73,43,938589688.7213651,738962060.7099979,551910369.1300001,1242653300.0,15445,0,908,16
Mercedes-Benz Auto Lease Trust 2025-A,2026-01-31,25178,25057,95,26,1613233993.3765996,1219519787.2800026,850626431.4999995,1922143278.0,24042,0,1136,9
Mercedes-Benz Auto Lease Trust 2025-A,2026-02-28,24952,24848,72,32,1574729595.653576,1195372119.5600052,841944488.5999995,1902602958.0,23832,0,1120,10
Mercedes-Benz Auto Lease Trust 2025-A,2026-03-31,24674,24567,89,18,1529128409.0476859,1166256787.3700058,831533880.4500012,1878930683.0,23570,0,1104,11
Mercedes-Benz Auto Lease Trust 2025-A,2025-04-30,26956,26914,42,0,1979440125.829962,1438603243.8200114,915339901.5999993,2067872593.0,25720,0,1236,0
Mercedes-Benz Auto Lease Trust 2025-A,2026-04-30,24365,24257,82,26,1485260280.1648345,1137685482.639997,819744265.1499999,1852470118.0,23273,0,1092,12
Mercedes-Benz Auto Lease Trust 2025-A,2025-05-31,26827,26764,53,10,1940417164.8060062,1417115885.709997,910326595.9499991,2056322958.0,25601,0,1226,1
Mercedes-Benz Auto Lease Trust 2025-A,2026-05-31,24117,24002,86,29,1446521133.929815,1112658371.150003,810123346.7999997,1831174288.0,23046,0,1071,13
Mercedes-Benz Auto Lease Trust 2025-A,2025-06-30,26650,26584,50,16,1899598282.722767,1392753847.4299855,903789538.2999992,2041486213.0,25433,0,1217,2
Mercedes-Benz Auto Lease Trust 2025-A,2026-06-30,23824,23701,81,42,1404829912.565974,1085879573.4200065,799972217.1499996,1808590683.0,22769,0,1055,14
Mercedes-Benz Auto Lease Trust 2025-A,2025-07-31,26425,26327,77,21,1856554032.0994709,1366891859.570005,895872585.2499993,2023821538.0,25219,0,1206,3
Mercedes-Benz Auto Lease Trust 2025-A,2026-07-31,23475,23333,104,38,1360586777.6133373,1056512165.8999984,787440467.2499998,1780206323.0,22431,0,1044,15
Mercedes-Benz Auto Lease Trust 2025-A,2025-08-31,26222,26134,72,16,1815996942.791491,1342685850.9599993,888313596.2499999,2006674813.0,25027,0,1195,4
Mercedes-Benz Auto Lease Trust 2025-A,2025-09-30,26006,25911,70,25,1772920512.108675,1316725659.099999,880374509.2999997,1988896363.0,24825,0,1181,5
Mercedes-Benz Auto Lease Trust 2025-A,2025-10-31,25785,25685,71,29,1731351182.143544,1291580301.0000072,872607825.2499992,1971404498.0,24616,0,1169,6
Mercedes-Benz Auto Lease Trust 2025-A,2025-11-30,25621,25526,64,31,1695762874.841562,1270246635.9799967,866521927.1999993,1957628313.0,24464,0,1157,7
Mercedes-Benz Auto Lease Trust 2025-A,2025-12-31,25402,25273,100,29,1652445544.5965285,1243913105.1699939,858340691.4499995,1939672173.0,24257,0,1145,8
Mercedes-Benz Auto Lease Trust 2025-B,2026-01-31,27791,27680,76,35,1787823904.070774,1340531880.8999975,931255704.4999996,2140438565.0,27003,0,788,4
Mercedes-Benz Auto Lease Trust 2025-B,2026-02-28,27298,27191,84,23,1734778575.1737213,1305540802.4999998,914286712.7499998,2101315980.0,26527,0,771,5
Mercedes-Benz Auto Lease Trust 2025-B,2026-03-31,26707,26587,89,31,1673102248.7936864,1264521331.850004,894567501.2999997,2055153227.0,25956,0,751,6
Mercedes-Benz Auto Lease Trust 2025-B,2026-04-30,26171,26053,83,35,1617212610.410174,1227187345.3899941,875848002.4999999,2012313142.0,25439,0,732,7
Mercedes-Benz Auto Lease Trust 2025-B,2026-05-31,25681,25555,86,40,1565822634.6502643,1192660953.0499995,858684225.8,1973157292.0,24967,0,714,8
Mercedes-Benz Auto Lease Trust 2025-B,2026-06-30,25162,25040,82,40,1511956642.1113927,1156429627.5000017,840921396.1499999,1932985599.0,24471,0,691,9
Mercedes-Benz Auto Lease Trust 2025-B,2026-07-31,24701,24537,115,49,1460949396.247896,1122106573.4999995,824554797.1499999,1896035059.0,24024,0,677,10
Mercedes-Benz Auto Lease Trust 2025-B,2025-09-30,29351,29299,52,0,1992620053.61087,1470632773.3399978,983483280.8999999,2260394760.0,28505,0,846,0
Mercedes-Benz Auto Lease Trust 2025-B,2025-10-31,28986,28922,57,7,1940574165.7113843,1438222122.8199952,970896297.5999999,2231302965.0,28151,0,835,1
Mercedes-Benz Auto Lease Trust 2025-B,2025-11-30,28636,28549,75,12,1894245772.182807,1408706552.509987,959474935.3499998,2204989985.0,27815,0,821,2
Mercedes-Benz Auto Lease Trust 2025-B,2025-12-31,28231,28122,87,22,1840851163.7940154,1374852613.9200032,946272438.6999998,2174893785.0,27429,0,802,3
Mercedes-Benz Auto Lease Trust 2026-A,2026-01-31,28087,28013,59,15,1944851490.1950195,1446693543.379999,961838005.4499998,2188573503.0,27218,0,869,1
Mercedes-Benz Auto Lease Trust 2026-A,2026-02-28,27792,27726,44,22,1900822080.4784026,1419077551.390002,951589844.6999993,2164806748.0,26929,0,863,2
Mercedes-Benz Auto Lease Trust 2026-A,2026-03-31,27401,27314,69,18,1846849669.1434755,1384777400.5000029,937806529.5499995,2133342773.0,26555,0,846,3
Mercedes-Benz Auto Lease Trust 2026-A,2026-04-30,27038,26955,65,18,1797984933.6207414,1353692193.7399976,925537674.1500001,2104262048.0,26202,0,836,4
Mercedes-Benz Auto Lease Trust 2026-A,2026-05-31,26704,26594,76,34,1752151041.4936619,1324552189.6399934,913687299.7499994,2077543543.0,25877,0,827,5
Mercedes-Benz Auto Lease Trust 2026-A,2026-06-30,26324,26222,66,36,1701210563.195263,1291581378.6500077,900257681.7999994,2046742998.0,25511,0,813,6
Mercedes-Benz Auto Lease Trust 2026-A,2026-07-31,25922,25811,81,30,1651807909.4236414,1259139960.5599945,885696842.1499994,2014599658.0,25125,0,797,7
Mercedes-Benz Auto Lease Trust 2026-A,2025-12-31,28313,28253,57,3,1988813794.4320214,1472367227.5900013,969568226.399999,2207121643.0,27435,0,878,0
