series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
World Omni Automobile Lease Securitization Trust 2024-A,2026-01-31,20983,20552,314,117,656203395.5799996,540796322.4299972,481051523.29999745,837238850.3,20983,0,0,23
World Omni Automobile Lease Securitization Trust 2024-A,2025-02-28,27947,27620,261,66,1015192896.3600032,793464238.9300019,633452898.7600019,1103199125.3,27947,0,0,12
World Omni Automobile Lease Securitization Trust 2024-A,2026-02-28,20081,19714,281,86,620296196.26,513600656.1499994,460754406.05999386,802276276.3,20081,0,0,24
World Omni Automobile Lease Securitization Trust 2024-A,2024-02-29,31701,31651,45,5,1342844518.689999,1017605286.280005,717803895.4900142,1250033380.29,31701,0,0,0
World Omni Automobile Lease Securitization Trust 2024-A,2024-03-31,31572,31383,189,0,1321352359.3399918,981746907.6000019,714763347.2100071,1244855748.2900002,31572,0,0,1
World Omni Automobile Lease Securitization Trust 2024-A,2025-03-31,27566,27168,349,49,987440298.0499922,775440946.3499995,625103898.960003,1088480276.3,27566,0,0,13
World Omni Automobile Lease Securitization Trust 2024-A,2026-03-31,18766,18367,320,79,574009405.5299978,476947108.8199998,431804651.42999464,752226319.3,18766,0,0,25
World Omni Automobile Lease Securitization Trust 2024-A,2024-04-30,31309,31127,149,33,1293985268.810002,965722144.2499979,708528722.9200084,1234228159.29,31309,0,0,2
World Omni Automobile Lease Securitization Trust 2024-A,2025-04-30,26999,26679,230,90,953929622.090001,752720597.0600004,612621878.1799929,1066704520.3,26999,0,0,14
World Omni Automobile Lease Securitization Trust 2024-A,2024-05-31,31036,30709,265,62,1266696379.779996,949523551.7399961,702059859.3500065,1223212057.29,31036,0,0,3
World Omni Automobile Lease Securitization Trust 2024-A,2025-05-31,26422,26011,328,83,920363375.6100012,729630789.7300016,599690592.769995,1044285584.3,26422,0,0,15
World Omni Automobile Lease Securitization Trust 2024-A,2024-06-30,30756,30421,257,78,1240582379.3799913,934238817.2100012,695570095.4800072,1212017170.29,30756,0,0,4
World Omni Automobile Lease Securitization Trust 2024-A,2025-06-30,25843,25459,282,102,888018765.1500043,707378626.5399982,586924344.31,1022031368.3,25843,0,0,16
World Omni Automobile Lease Securitization Trust 2024-A,2024-07-31,30446,30060,296,90,1212735912.03,917139462.3199997,688577104.7200012,1199852248.2900002,30446,0,0,5
World Omni Automobile Lease Securitization Trust 2024-A,2025-07-31,25198,24739,360,99,853969801.1800067,683562409.070001,573015034.0199988,997366323.3,25198,0,0,17
World Omni Automobile Lease Securitization Trust 2024-A,2024-08-31,30101,29711,293,97,1183547064.3199997,899135667.6400017,680640957.7400064,1186124044.3,30101,0,0,6
World Omni Automobile Lease Securitization Trust 2024-A,2025-08-31,24607,24129,391,87,822545147.2000003,661656529.7599967,560131846.7899947,974768358.3000001,24607,0,0,18
World Omni Automobile Lease Securitization Trust 2024-A,2024-09-30,29784,29428,264,92,1156325852.4799974,882563544.8900025,673611503.6599907,1173761183.3,29784,0,0,7
World Omni Automobile Lease Securitization Trust 2024-A,2025-09-30,23986,23615,263,108,790516452.4699979,639041869.6099988,546513230.3199952,951032990.3000001,23986,0,0,19
World Omni Automobile Lease Securitization Trust 2024-A,2024-10-31,29409,28958,345,106,1127107015.2700007,864211534.9099964,665283137.7700046,1159249542.3,29409,0,0,8
World Omni Automobile Lease Securitization Trust 2024-A,2025-10-31,23227,22801,320,106,755368912.8399973,613582073.3799982,530200883.2799948,922473376.3,23227,0,0,20
World Omni Automobile Lease Securitization Trust 2024-A,2024-11-30,29049,28684,260,105,1098664651.950007,846398993.2699937,657229380.9900062,1145270411.3,29049,0,0,9
World Omni Automobile Lease Securitization Trust 2024-A,2025-11-30,22622,22203,288,131,726367800.1500024,593047169.6300019,516915335.30999446,899389185.3,22622,0,0,21
World Omni Automobile Lease Securitization Trust 2024-A,2024-12-31,28713,28265,335,113,1071405259.8500028,829288889.2000053,649912050.0799999,1132298160.3000002,28713,0,0,10
World Omni Automobile Lease Securitization Trust 2024-A,2025-12-31,21850,21389,319,142,692149473.4200008,567759104.8599968,500216856.9399966,870272773.3,21850,0,0,22
World Omni Automobile Lease Securitization Trust 2025-A,2025-01-31,32093,31992,100,1,1361932186.1299942,1037164175.9799968,753076614.1999912,1320467061.93,32093,0,0,0
World Omni Automobile Lease Securitization Trust 2025-A,2026-01-31,27365,26768,415,182,993620827.7500049,795768989.8599944,642629076.3699926,1126557523.95,27365,0,0,12
World Omni Automobile Lease Securitization Trust 2025-A,2025-02-28,31871,31711,158,2,1336448313.0900037,1022156484.9900029,747797563.7399956,1311111304.93,31871,0,0,1
World Omni Automobile Lease Securitization Trust 2025-A,2026-02-28,26959,26455,375,129,964815794.8799926,776333987.3100042,632852446.8099968,1109390912.95,26959,0,0,13
World Omni Automobile Lease Securitization Trust 2025-A,2025-03-31,31006,30732,249,25,1285444206.5999923,986951980.6900107,727670612.5499908,1275622181.93,31006,0,0,2
World Omni Automobile Lease Securitization Trust 2025-A,2026-03-31,26389,25862,426,101,930349596.7999977,751785391.6500003,619664840.959998,1086565519.95,26389,0,0,14
World Omni Automobile Lease Securitization Trust 2025-A,2025-04-30,31195,30952,177,66,1277192609.3199933,984579774.9199989,731703943.1599985,1282947786.93,31195,0,0,3
World Omni Automobile Lease Securitization Trust 2025-A,2025-05-31,30797,30394,317,86,1245348253.33,963846022.0299927,722076755.7199962,1266213611.93,30797,0,0,4
World Omni Automobile Lease Securitization Trust 2025-A,2025-06-30,30387,30047,220,120,1213709857.179998,943281714.4100102,712704691.0099971,1249646045.93,30387,0,0,5
World Omni Automobile Lease Securitization Trust 2025-A,2025-07-31,29951,29478,368,105,1180225161.769996,921097301.1799926,702353253.0099907,1231432416.94,29951,0,0,6
World Omni Automobile Lease Securitization Trust 2025-A,2025-08-31,29519,28990,378,151,1148308637.6099982,900046346.5299997,692610957.9799951,1214123599.94,29519,0,0,7
World Omni Automobile Lease Securitization Trust 2025-A,2025-09-30,29078,28668,272,138,1116307290.8100042,878567475.7500083,682434283.7099949,1196209897.94,29078,0,0,8
World Omni Automobile Lease Securitization Trust 2025-A,2025-10-31,28589,28075,376,138,1082515177.8199935,855532362.069998,671152018.8299928,1176380741.94,28589,0,0,9
World Omni Automobile Lease Securitization Trust 2025-A,2025-11-30,28245,27780,325,140,1055272268.6699977,837831262.3799978,663047538.8699958,1162205821.94,28245,0,0,10
World Omni Automobile Lease Securitization Trust 2025-A,2025-12-31,27813,27203,460,150,1023959330.2099942,816410327.2499998,652803186.7499954,1144447316.95,27813,0,0,11
World Omni Automobile Lease Securitization Trust 2026-A,2026-01-31,40005,39984,21,0,1640801932.0000029,1301698497.540006,942217989.1699489,1563926958.3200002,40005,0,0,0
World Omni Automobile Lease Securitization Trust 2026-A,2026-02-28,39796,39585,211,0,1613561059.1100156,1249244055.500003,937197443.2399515,1555579817.3200002,39796,0,0,1
World Omni Automobile Lease Securitization Trust 2026-A,2026-03-31,39383,39010,321,52,1577116436.2499955,1226106374.699993,927352009.1099854,1538888046.32,39383,0,0,2
