series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
Nissan Auto Lease Trust 2022-A,2024-01-31,2278,1.0741702865943725,1.0764342784272438,0.002239574626349339,0.07417028659437258,1777.8691000877973,20,21358030.080000006,20613665.29
Nissan Auto Lease Trust 2022-A,2024-02-29,2813,1.07143108408097,1.0737596361050636,0.002655431381755774,0.0714310840809699,1707.0777995023086,21,13373911.989999995,12621887.950000003
Nissan Auto Lease Trust 2022-A,2024-03-31,3264,1.072217866209687,1.074568560276278,0.0031095299590231415,0.0722178662096871,1722.7908578431416,22,11459647.710000008,10638468.199999988
Nissan Auto Lease Trust 2022-A,2024-04-30,3596,1.074247297880707,1.0767296946534504,0.0034996521643853875,0.07424729788070693,1759.9209510567282,23,8079037.179999992,7373550.800000012
Nissan Auto Lease Trust 2022-A,2024-05-31,3933,1.0747834124435742,1.0773118565450772,0.0038290986613125294,0.07478341244357416,1760.5994965675077,24,7951201.480000004,7355439.399999991
Nissan Auto Lease Trust 2022-A,2024-06-30,4368,1.0777973721094565,1.0803462765757617,0.004382900458646181,0.07779737210945649,1814.5416483516487,25,10287241.5,9285761.400000006
Nissan Auto Lease Trust 2022-A,2024-07-31,4806,1.0703227132952486,1.0728193257007914,0.00432840295089892,0.07032271329524865,1628.6654411152756,26,9328827.64,9427379.449999988
Nissan Auto Lease Trust 2022-A,2024-08-31,5165,1.0192388949122508,1.0217985593876728,0.0012678037823680365,0.01923889491225089,443.8841936108421,27,2326987.399999991,7861691.650000006
Nissan Auto Lease Trust 2023-A,2022-10-31,0,,,,,,0,0.0,0.0
Nissan Auto Lease Trust 2023-A,2022-12-31,0,,,,,,2,0.0,0.0
Nissan Auto Lease Trust 2023-A,2023-01-31,31,1.661673051296399,1.661673051296399,0.0002322230604512352,0.661673051296399,12347.645161290326,3,961275.7000000001,578498.7
