series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
GM Financial Automobile Leasing Trust 2024-3,2024-09-30,13.0,205.0,14.0,31.0,301455.0,344925.66000000003,1249.28,19.0,278.0,14.0,44.0,445343.0,516181.39,1780.28,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2024-10-31,23.0,251.0,13.0,41.0,573816.0,651229.1200000001,65.0,42.0,529.0,27.0,85.0,1019159.0,1167410.5100000002,1845.28,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2024-11-30,14.0,217.0,25.0,35.0,400312.0,440658.25,222.7,56.0,746.0,52.0,120.0,1419471.0,1608068.7600000002,2067.98,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2024-12-31,3.0,287.0,27.0,36.0,75735.0,86968.41,0.0,59.0,1033.0,79.0,156.0,1495206.0,1695037.1700000002,2067.98,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-01-31,277.0,314.0,17.0,54.0,6697047.0,7300259.72,20561.67,336.0,1347.0,96.0,210.0,8192253.0,8995296.89,22629.649999999998,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-02-28,180.0,324.0,25.0,38.0,4302062.5,4763848.92,20939.93,516.0,1671.0,121.0,248.0,12494315.5,13759145.809999999,43569.58,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-03-31,240.0,466.0,24.0,34.0,5891319.45,6535718.08,23814.99,756.0,2137.0,145.0,282.0,18385634.95,20294863.89,67384.57,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-04-30,218.0,630.0,15.0,21.0,5428259.45,6028847.3100000005,25528.690000000002,974.0,2767.0,160.0,303.0,23813894.4,26323711.2,92913.26000000001,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-05-31,207.0,606.0,15.0,34.0,5068454.4,5638664.8100000005,17375.53,1181.0,3373.0,175.0,337.0,28882348.8,31962376.01,110288.79000000001,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-06-30,245.0,587.0,17.0,34.0,5865721.95,6637758.989999999,37018.04,1426.0,3960.0,192.0,371.0,34748070.75,38600135.0,147306.83000000002,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-07-31,281.0,741.0,17.0,44.0,7033990.25,8016148.54,21622.65,1707.0,4701.0,209.0,415.0,41782061.0,46616283.54,168929.48,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-08-31,274.0,742.0,29.0,38.0,7042617.55,7780160.449999999,27718.420000000002,1981.0,5443.0,238.0,453.0,48824678.55,54396443.99,196647.9,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-09-30,361.0,857.0,16.0,35.0,9343140.6,10164530.23,40243.71000000001,2342.0,6300.0,254.0,488.0,58167819.15,64560974.22,236891.61000000002,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-10-31,399.0,898.0,23.0,35.0,10273922.05,11146391.75,42940.21000000001,2741.0,7198.0,277.0,523.0,68441741.2,75707365.97,279831.82,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-11-30,279.0,741.0,17.0,25.0,6960204.7,7547552.27,16139.400000000001,3020.0,7939.0,294.0,548.0,75401945.9,83254918.24,295971.22000000003,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2025-12-31,74.0,865.0,17.0,25.0,1784168.0,1945206.49,948.22,3094.0,8804.0,311.0,573.0,77186113.9,85200124.73,296919.44,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2026-01-31,2522.0,875.0,25.0,29.0,63472207.5,67237316.25,271349.56000000006,5616.0,9679.0,336.0,602.0,140658321.4,152437440.98000002,568269.0,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2026-02-28,1044.0,1003.0,14.0,33.0,26372999.6,23791728.98,119106.82,6660.0,10682.0,350.0,635.0,167031321.0,176229169.96,687375.8200000001,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2026-03-31,955.0,1455.0,29.0,28.0,24814914.85,16453459.330000002,42175.78,7615.0,12137.0,379.0,663.0,191846235.85,192682629.29000002,729551.6000000001,1881458203.9999905
GM Financial Automobile Leasing Trust 2024-3,2026-04-30,591.0,1586.0,9.0,21.0,15396379.2,3177458.72,4461.02,8206.0,13723.0,388.0,684.0,207242615.05,195860088.01000002,734012.6200000001,1881458203.9999905
GM Financial Automobile Leasing Trust 2025-1,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-01-31,16.0,246.0,13.0,54.0,403867.0,476814.66,351.15999999999997,16.0,246.0,13.0,54.0,403867.0,476814.66,351.15999999999997,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-02-28,30.0,227.0,29.0,48.0,795466.0,952081.05,3438.29,46.0,473.0,42.0,102.0,1199333.0,1428895.71,3789.45,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-03-31,50.0,330.0,25.0,43.0,1234371.0,1430429.56,5696.630000000001,96.0,803.0,67.0,145.0,2433704.0,2859325.27,9486.080000000002,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-04-30,62.0,403.0,31.0,46.0,1566785.0,1823745.8500000003,4825.17,158.0,1206.0,98.0,191.0,4000489.0,4683071.12,14311.25,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-05-31,83.0,407.0,25.0,44.0,2045943.0,2352520.31,8644.77,241.0,1613.0,123.0,235.0,6046432.0,7035591.430000001,22956.02,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-06-30,112.0,445.0,39.0,40.0,2699824.5,3085681.04,8745.25,353.0,2058.0,162.0,275.0,8746256.5,10121272.47,31701.27,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-07-31,140.0,522.0,33.0,56.0,3487618.0999999996,3924199.9399999995,27516.440000000002,493.0,2580.0,195.0,331.0,12233874.6,14045472.41,59217.71000000001,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-08-31,142.0,510.0,37.0,41.0,3616354.1,4011779.81,13064.05,635.0,3090.0,232.0,372.0,15850228.7,18057252.22,72281.76000000001,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-09-30,165.0,557.0,49.0,44.0,4398793.300000001,4673685.6,16263.56,800.0,3647.0,281.0,416.0,20249022.0,22730937.82,88545.32,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-10-31,197.0,610.0,36.0,51.0,5306670.5,5663621.14,22656.72,997.0,4257.0,317.0,467.0,25555692.5,28394558.96,111202.04000000001,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-11-30,144.0,499.0,32.0,43.0,3856841.75,4193834.25,5861.04,1141.0,4756.0,349.0,510.0,29412534.25,32588393.21,117063.08,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2025-12-31,39.0,631.0,51.0,50.0,971298.0,1048830.38,15.19,1180.0,5387.0,400.0,560.0,30383832.25,33637223.59,117078.27,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2026-01-31,1426.0,617.0,35.0,56.0,37558585.3,38967807.419999994,160156.2,2606.0,6004.0,435.0,616.0,67942417.55,72605031.00999999,277234.47000000003,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2026-02-28,586.0,756.0,34.0,37.0,15702592.5,13363093.939999998,43479.85,3192.0,6760.0,469.0,653.0,83645010.05,85968124.94999999,320714.32,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2026-03-31,773.0,1138.0,37.0,38.0,21829786.299999997,12923737.149999999,41907.29,3965.0,7898.0,506.0,691.0,105474796.35,98891862.1,362621.61000000004,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-1,2026-04-30,724.0,1408.0,32.0,46.0,21189820.0,3834488.92,1008.1099999999999,4689.0,9306.0,538.0,737.0,126664616.35,102726351.01999998,363629.72000000003,2120826216.3299794
GM Financial Automobile Leasing Trust 2025-2,2025-04-30,12.0,195.0,7.0,33.0,317010.0,386769.33999999997,0.0,12.0,195.0,7.0,33.0,317010.0,386769.33999999997,0.0,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-05-31,30.0,234.0,21.0,37.0,752313.7,850474.9300000002,787.0,42.0,429.0,28.0,70.0,1069323.7,1237244.27,787.0,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-06-30,43.0,259.0,23.0,27.0,1151563.0,1326930.49,2518.4300000000003,85.0,688.0,51.0,97.0,2220886.7,2564174.7600000002,3305.4300000000003,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-07-31,65.0,336.0,24.0,38.0,1771780.9500000002,2010004.52,2702.29,150.0,1024.0,75.0,135.0,3992667.6500000004,4574179.28,6007.72,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-08-31,104.0,345.0,29.0,39.0,2562497.05,2919530.3099999996,6506.58,254.0,1369.0,104.0,174.0,6555164.7,7493709.59,12514.3,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-09-30,150.0,385.0,36.0,48.0,3976528.5500000003,4389481.16,12033.970000000001,404.0,1754.0,140.0,222.0,10531693.25,11883190.75,24548.27,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-10-31,137.0,397.0,18.0,42.0,3699329.2,3957665.88,10596.83,541.0,2151.0,158.0,264.0,14231022.450000001,15840856.629999999,35145.1,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-11-30,81.0,368.0,30.0,28.0,2143596.75,2297939.11,3452.96,622.0,2519.0,188.0,292.0,16374619.200000001,18138795.74,38598.06,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2025-12-31,31.0,396.0,37.0,37.0,835986.0,934747.8800000001,0.0,653.0,2915.0,225.0,329.0,17210605.2,19073543.62,38598.06,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2026-01-31,904.0,405.0,32.0,48.0,24466748.65,25495948.380000003,114804.48999999999,1557.0,3320.0,257.0,377.0,41677353.849999994,44569492.0,153402.55,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2026-02-28,369.0,486.0,31.0,30.0,9820645.8,8488524.12,42684.44,1926.0,3806.0,288.0,407.0,51497999.65,53058016.120000005,196086.99,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2026-03-31,437.0,746.0,21.0,28.0,12003176.85,7510164.27,38072.97,2363.0,4552.0,309.0,435.0,63501176.5,60568180.39,234159.96,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-2,2026-04-30,393.0,850.0,35.0,33.0,11430125.95,1889611.0699999998,981.13,2756.0,5402.0,344.0,468.0,74931302.45,62457791.46,235141.09,1441436379.7499926
GM Financial Automobile Leasing Trust 2025-3,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2025-07-31,10.0,136.0,11.0,22.0,285189.0,336979.24,1005.36,10.0,136.0,11.0,22.0,285189.0,336979.24,1005.36,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2025-08-31,27.0,146.0,16.0,19.0,754066.0,853192.03,2479.46,37.0,282.0,27.0,41.0,1039255.0,1190171.27,3484.82,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2025-09-30,20.0,180.0,20.0,21.0,543121.0,596874.0,156.25,57.0,462.0,47.0,62.0,1582376.0,1787045.27,3641.07,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2025-10-31,38.0,190.0,18.0,28.0,1041821.5,1104170.75,911.3,95.0,652.0,65.0,90.0,2624197.5,2891216.02,4552.37,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2025-11-30,38.0,177.0,23.0,26.0,993285.4,1094206.82,994.71,133.0,829.0,88.0,116.0,3617482.9,3985422.84,5547.08,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2025-12-31,8.0,217.0,25.0,30.0,234441.0,243955.84999999998,0.0,141.0,1046.0,113.0,146.0,3851923.9,4229378.69,5547.08,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2026-01-31,349.0,202.0,32.0,31.0,9398163.0,9800933.57,47418.33,490.0,1248.0,145.0,177.0,13250086.9,14030312.260000002,52965.41,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2026-02-28,138.0,240.0,28.0,28.0,3612093.0,3167769.0,10647.53,628.0,1488.0,173.0,205.0,16862179.9,17198081.26,63612.94,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2026-03-31,197.0,337.0,28.0,36.0,5596700.0,3084506.8600000003,9366.84,825.0,1825.0,201.0,241.0,22458879.9,20282588.12,72979.78,1478030529.6999989
GM Financial Automobile Leasing Trust 2025-3,2026-04-30,194.0,394.0,21.0,24.0,5468945.4,1184912.15,1448.25,1019.0,2219.0,222.0,265.0,27927825.3,21467500.270000003,74428.03,1478030529.6999989
GM Financial Automobile Leasing Trust 2026-1,2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460625576.4300091
GM Financial Automobile Leasing Trust 2026-1,2026-01-31,10.0,111.0,17.0,20.0,276712.0,251058.75,59.5,10.0,111.0,17.0,20.0,276712.0,251058.75,59.5,1460625576.4300091
GM Financial Automobile Leasing Trust 2026-1,2026-02-28,13.0,133.0,15.0,34.0,364743.0,359611.63999999996,2908.75,23.0,244.0,32.0,54.0,641455.0,610670.3899999999,2968.25,1460625576.4300091
GM Financial Automobile Leasing Trust 2026-1,2026-03-31,22.0,168.0,19.0,14.0,626263.0,449638.43,0.0,45.0,412.0,51.0,68.0,1267718.0,1060308.8199999998,2968.25,1460625576.4300091
GM Financial Automobile Leasing Trust 2026-1,2026-04-30,27.0,204.0,17.0,28.0,783344.0,192173.84000000003,0.0,72.0,616.0,68.0,96.0,2051062.0,1252482.66,2968.25,1460625576.4300091
GM Financial Automobile Leasing Trust 2026-2,2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858399770.3000076
