issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,14,1602050.88000000,966692571.41000557,24617430.47000000,0.02546562
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,15,1575720.02000000,966692571.41000557,26193150.49000000,0.02709564
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,16,1811198.02000000,966692571.41000557,28004348.51000000,0.02896924
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,17,1551285.33000000,966692571.41000557,29555633.84000000,0.03057397
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,18,1396614.65000000,966692571.41000557,30952248.49000000,0.03201871
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,19,1335142.23000000,966692571.41000557,32287390.72000000,0.03339985
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,20,1187196.21000000,966692571.41000557,33474586.93000000,0.03462796
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,21,1094106.45000000,966692571.41000557,34568693.38000000,0.03575976
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,22,1083189.34000000,966692571.41000557,35651882.72000000,0.03688027
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,23,1252315.15000000,966692571.41000557,36904197.87000000,0.03817573
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,24,1273268.42000000,966692571.41000557,38177466.29000000,0.03949287
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,25,900302.66000000,966692571.41000557,39077768.95000000,0.04042419
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,26,1657829.39000000,966692571.41000557,40735598.34000000,0.04213914
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,27,1025790.27000000,966692571.41000557,41761388.61000000,0.04320028
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,28,1065713.86000000,966692571.41000557,42827102.47000000,0.04430271
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,29,1022046.63000000,966692571.41000557,43849149.10000000,0.04535997
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,30,972556.72000000,966692571.41000557,44821705.82000000,0.04636604
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,31,922523.06000000,966692571.41000557,45744228.88000000,0.04732035
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,32,864257.62000000,966692571.41000557,46608486.50000000,0.04821438
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,33,672359.69000000,966692571.41000557,47280846.19000001,0.04890991
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,34,689486.67000000,966692571.41000557,47970332.86000000,0.04962315
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,35,696624.67000000,966692571.41000557,48666957.53000000,0.05034378
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,36,673180.23000000,966692571.41000557,49340137.76000001,0.05104015
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,37,758564.85000000,966692571.41000557,50098702.61000000,0.05182486
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,38,558102.14000000,966692571.41000557,50656804.75000000,0.05240219
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,39,674076.42000000,966692571.41000557,51330881.17000000,0.05309949
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,40,592235.74000000,966692571.41000557,51923116.91000000,0.05371213
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,41,641783.30000000,966692571.41000557,52564900.21000000,0.05437603
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,42,373780.77000000,966692571.41000557,52938680.98000000,0.05476269
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,43,648256.86000000,966692571.41000557,53586937.84000000,0.05543328
