issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,21,527207.44000000,2250596695.92006636,11239528.95000000,0.00499402
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,22,525446.89000000,2250596695.92006636,11764975.84000000,0.00522749
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,23,335992.17000000,2250596695.92006636,12100968.01000000,0.00537678
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,24,454661.45000000,2250596695.92006636,12555629.46000000,0.00557880
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,25,575521.09000000,2250596695.92006636,13131150.55000000,0.00583452
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,26,370861.69000000,2250596695.92006636,13502012.24000000,0.00599930
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,27,462111.82000000,2250596695.92006636,13964124.06000000,0.00620463
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,28,420931.54000000,2250596695.92006636,14385055.60000000,0.00639166
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,29,462172.46000000,2250596695.92006636,14847228.06000000,0.00659702
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,30,571539.75000000,2250596695.92006636,15418767.81000000,0.00685097
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,31,315330.25000000,2250596695.92006636,15734098.06000000,0.00699108
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,32,414699.93000000,2250596695.92006636,16148797.99000000,0.00717534
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,33,367184.04000000,2250596695.92006636,16515982.03000000,0.00733849
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,34,309953.92000000,2250596695.92006636,16825935.95000000,0.00747621
