series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,570,580,498,62,79,11936596.099999992
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,580,590,461,75,70,11515313.99
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,590,600,460,49,66,10645845.379999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,600,610,420,61,55,9992791.3
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,610,620,395,46,51,9088061.469999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,620,630,374,44,36,8461022.39
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,630,640,329,23,37,7150550.530000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,640,650,336,24,24,6875550.970000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,650,660,232,32,16,5044477.8100000005
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,660,670,209,9,16,4187598.539999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,670,680,192,12,15,3898269.7399999993
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,680,690,179,12,13,3536344.55
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,690,700,140,12,13,2846481.9699999993
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,700,710,134,11,10,2615918.3100000005
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,710,720,89,7,4,1755681.55
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,720,730,79,5,4,1469813.3100000003
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,730,740,65,8,3,1276869.1
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,740,750,79,3,7,1523226.7100000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,750,760,55,5,2,1066755.3699999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,760,770,47,2,1,783434.25
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,770,780,49,3,4,933538.7200000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,780,790,45,4,2,823075.6500000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,790,800,25,2,1,454261.1
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,800,810,21,0,1,349029.3500000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,810,820,22,0,0,312838.31
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,820,830,15,1,2,296193.98
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,830,840,19,0,0,265166.95000000007
