series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,720,730,1,1182,7,5,19934939.40999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,720,730,2,910,4,1,9905675.15000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,730,740,1,1196,4,1,19203251.439999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,730,740,2,771,6,1,8397411.32
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,740,750,1,1281,8,0,20504699.599999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,740,750,2,1124,3,3,11532488.449999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,750,760,1,1382,3,2,22024985.44000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,750,760,2,1004,5,2,9939352.449999992
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,760,770,1,1223,5,0,19349854.449999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,760,770,2,923,6,1,9112094.099999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,770,780,1,1292,0,1,20352994.929999985
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,770,780,2,845,0,0,8364005.660000006
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,780,790,1,1482,1,1,22799170.94
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,780,790,2,877,6,0,8854670.409999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,790,800,1,1425,1,2,22237130.809999965
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,790,800,2,729,3,0,7006084.740000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,800,810,1,1611,2,0,25427033.439999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,800,810,2,786,2,0,7625269.299999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,810,820,1,1598,4,0,24848959.159999993
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,810,820,2,812,0,0,8010594.809999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,820,830,1,1605,0,0,25007709.119999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,820,830,2,746,1,0,7579464.409999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,830,840,1,1644,1,0,25836714.140000008
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,830,840,2,657,0,0,6403673.870000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,840,850,1,1698,1,1,26355798.449999988
