issuer_code,reporting_date,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
WOSAT,2021-11-01,580,590,1,1358,119,47,32351091.369999997
WOSAT,2021-11-01,580,590,2,220,17,8,3653247.610000001
WOSAT,2021-11-01,590,600,1,1599,140,50,37724814.41999999
WOSAT,2021-11-01,590,600,2,313,22,9,4844564.130000001
WOSAT,2021-11-01,600,610,1,1803,136,43,42953079.790000014
WOSAT,2021-11-01,600,610,2,465,28,13,7308008.840000002
WOSAT,2021-11-01,610,620,1,1790,119,43,42280683.24999996
WOSAT,2021-11-01,610,620,2,485,30,14,7752720.619999999
WOSAT,2021-11-01,620,630,1,2544,139,56,59432919.169999905
WOSAT,2021-11-01,620,630,2,744,41,11,12079370.069999993
WOSAT,2021-11-01,630,640,1,2374,102,42,55089487.14999998
WOSAT,2021-11-01,630,640,2,615,24,12,9443339.72
WOSAT,2021-11-01,640,650,1,2917,141,41,68016028.93999988
WOSAT,2021-11-01,640,650,2,693,37,17,11314788.079999994
WOSAT,2021-11-01,650,660,1,186,9,4,4231598.82
WOSAT,2021-11-01,650,660,2,227,9,4,3491526.4299999997
WOSAT,2021-11-01,660,670,1,287,10,4,6853606.3100000005
WOSAT,2021-11-01,660,670,2,225,6,1,3515766.6099999994
WOSAT,2021-11-01,670,680,1,281,16,0,6799201.860000001
WOSAT,2021-11-01,670,680,2,204,4,7,3076128.7199999993
WOSAT,2021-11-01,680,690,1,275,13,2,6448825.8900000015
WOSAT,2021-11-01,680,690,2,248,6,3,3908081.7299999995
WOSAT,2021-11-01,690,700,1,248,8,5,5881396.75
WOSAT,2021-11-01,690,700,2,227,4,3,3329732.8599999994
WOSAT,2021-11-01,700,710,1,447,18,5,11318811.680000003
WOSAT,2021-11-01,700,710,2,395,9,2,5951227.699999999
WOSAT,2021-11-01,710,720,1,353,12,1,8805429.669999998
WOSAT,2021-11-01,710,720,2,291,8,3,4303584.959999998
WOSAT,2021-11-01,720,730,1,685,6,7,17526436.390000004
WOSAT,2021-11-01,720,730,2,409,6,2,5903157.150000001
WOSAT,2021-11-01,730,740,1,613,6,4,15211005.650000004
WOSAT,2021-11-01,730,740,2,302,5,3,4234683.09
WOSAT,2021-11-01,740,750,1,465,2,2,11537737.059999999
WOSAT,2021-11-01,740,750,2,300,2,0,4261248.9799999995
WOSAT,2021-11-01,750,760,1,472,4,3,11409050.71
WOSAT,2021-11-01,750,760,2,265,2,3,3707118.8699999987
WOSAT,2021-11-01,760,770,1,417,2,0,10329609.27
WOSAT,2021-11-01,760,770,2,210,1,0,3025541.479999999
WOSAT,2021-11-01,770,780,1,388,4,1,9464453.749999994
WOSAT,2021-11-01,770,780,2,194,4,0,2647878.2299999995
WOSAT,2021-11-01,780,790,1,299,1,1,6951142.13
WOSAT,2021-11-01,780,790,2,200,1,0,2646906.3000000003
WOSAT,2021-11-01,790,800,1,309,2,2,7406085.9
WOSAT,2021-11-01,790,800,2,173,3,1,2516094.83
WOSAT,2021-11-01,800,810,1,312,1,0,7175354.59
WOSAT,2021-11-01,800,810,2,153,2,0,2192865.76
WOSAT,2021-11-01,810,820,1,270,2,0,6194813.750000002
WOSAT,2021-11-01,810,820,2,132,1,0,1650464.0899999999
WOSAT,2021-11-01,820,830,1,250,2,0,5704772.330000002
WOSAT,2021-11-01,820,830,2,119,2,0,1546884.65
WOSAT,2021-11-01,830,840,1,224,2,0,5025439.080000002
WOSAT,2021-11-01,830,840,2,97,1,1,1221750.45
WOSAT,2021-11-01,840,850,1,191,2,0,4155884.92
WOSAT,2021-11-01,840,850,2,80,0,0,1054966.75
WOSAT,2021-11-01,850,860,1,173,0,0,3855176.920000001
WOSAT,2021-11-01,850,860,2,81,0,0,928717.4700000001
WOSAT,2021-11-01,860,870,1,109,0,0,2290619.75
WOSAT,2021-11-01,860,870,2,58,0,0,733187.78
WOSAT,2021-11-01,870,880,1,50,0,0,1095548.23
WOSAT,2021-11-01,870,880,2,32,0,0,458716.83999999997
WOSAT,2021-11-01,880,890,1,8,0,0,173652.13
WOSAT,2021-11-01,880,890,2,10,0,0,106922.19
WOSAT,2021-11-01,890,900,2,1,0,0,9591.9
WOSAT,2021-12-01,400,410,1,1,0,0,16906.74
WOSAT,2021-12-01,420,430,1,2,0,0,29297.17
WOSAT,2021-12-01,430,440,1,2,0,0,34283.729999999996
WOSAT,2021-12-01,440,450,1,0,1,0,15251.64
WOSAT,2021-12-01,450,460,1,5,0,0,77612.6
WOSAT,2021-12-01,450,460,2,1,1,0,29421.71
WOSAT,2021-12-01,460,470,1,4,1,0,75818.51000000001
WOSAT,2021-12-01,460,470,2,2,0,0,27440.440000000002
WOSAT,2021-12-01,470,480,1,8,2,2,237526.64000000004
WOSAT,2021-12-01,470,480,2,2,2,0,53785.79
WOSAT,2021-12-01,480,490,1,9,4,2,251663.11
WOSAT,2021-12-01,480,490,2,8,0,0,134142.53999999998
WOSAT,2021-12-01,490,500,1,19,5,0,400711.13
WOSAT,2021-12-01,490,500,2,9,1,1,140951.39
WOSAT,2021-12-01,500,510,1,45,8,2,983836.73
WOSAT,2021-12-01,500,510,2,20,1,1,272628.11
WOSAT,2021-12-01,510,520,1,59,11,2,1295704.1
WOSAT,2021-12-01,510,520,2,30,6,0,456414.31999999995
WOSAT,2021-12-01,520,530,1,70,11,4,1509026.0399999998
WOSAT,2021-12-01,520,530,2,43,6,1,632681.11
WOSAT,2021-12-01,530,540,1,104,11,3,2115670.4099999997
WOSAT,2021-12-01,530,540,2,56,5,2,792139.89
WOSAT,2021-12-01,540,550,1,155,20,7,3459505.59
WOSAT,2021-12-01,540,550,2,86,6,2,1252376.6600000001
WOSAT,2021-12-01,550,560,1,173,25,8,3952220.21
WOSAT,2021-12-01,550,560,2,75,9,5,1194238.9499999997
WOSAT,2021-12-01,560,570,1,215,35,13,4918933.690000001
WOSAT,2021-12-01,560,570,2,108,9,2,1701899.2799999998
WOSAT,2021-12-01,570,580,1,411,52,15,9554787.119999997
WOSAT,2021-12-01,570,580,2,158,25,8,2695072.9299999997
WOSAT,2021-12-01,580,590,1,1292,122,44,30547129.999999993
WOSAT,2021-12-01,580,590,2,206,25,6,3478137.76
WOSAT,2021-12-01,590,600,1,1499,146,59,35448002.92000002
WOSAT,2021-12-01,590,600,2,309,23,7,4668003.91
WOSAT,2021-12-01,600,610,1,1717,153,41,40891914.97000003
WOSAT,2021-12-01,600,610,2,446,34,14,7051018.770000001
WOSAT,2021-12-01,610,620,1,1699,137,41,39968204.499999955
WOSAT,2021-12-01,610,620,2,467,35,14,7467062.070000002
WOSAT,2021-12-01,620,630,1,2426,144,58,56344969.25000003
WOSAT,2021-12-01,620,630,2,728,36,12,11660649.690000005
WOSAT,2021-12-01,630,640,1,2237,113,52,51875756.16000004
WOSAT,2021-12-01,630,640,2,599,26,7,9041737.990000002
WOSAT,2021-12-01,640,650,1,2782,157,45,64369762.7100001
WOSAT,2021-12-01,640,650,2,684,28,15,10795202.960000003
WOSAT,2021-12-01,650,660,1,174,9,6,3986421.9000000013
WOSAT,2021-12-01,650,660,2,218,6,5,3267589.1000000006
WOSAT,2021-12-01,660,670,1,269,8,4,6303039.83
WOSAT,2021-12-01,660,670,2,215,6,2,3390056.0999999996
WOSAT,2021-12-01,670,680,1,273,10,2,6487293.460000001
WOSAT,2021-12-01,670,680,2,195,6,8,2917779.11
WOSAT,2021-12-01,680,690,1,265,11,2,6118011.319999998
WOSAT,2021-12-01,680,690,2,244,5,2,3754072.920000001
WOSAT,2021-12-01,690,700,1,234,8,4,5398174.610000001
WOSAT,2021-12-01,690,700,2,218,5,4,3174993.120000001
WOSAT,2021-12-01,700,710,1,436,16,4,10843349.230000002
WOSAT,2021-12-01,700,710,2,386,9,5,5710716.799999999
WOSAT,2021-12-01,710,720,1,336,16,2,8402354.879999999
WOSAT,2021-12-01,710,720,2,283,7,3,4060687.3
WOSAT,2021-12-01,720,730,1,656,15,4,16661525.079999985
WOSAT,2021-12-01,720,730,2,399,9,2,5701451.289999999
WOSAT,2021-12-01,730,740,1,590,9,3,14439710.559999999
WOSAT,2021-12-01,730,740,2,291,7,1,4055083.96
WOSAT,2021-12-01,740,750,1,445,7,3,10963980.940000001
WOSAT,2021-12-01,740,750,2,290,3,1,4094039.7200000007
WOSAT,2021-12-01,750,760,1,458,7,3,10868470.660000006
WOSAT,2021-12-01,750,760,2,260,2,3,3569237.8299999996
WOSAT,2021-12-01,760,770,1,401,3,0,9781071.589999996
WOSAT,2021-12-01,760,770,2,203,3,0,2891195.1000000015
WOSAT,2021-12-01,770,780,1,382,2,2,9117145.89
WOSAT,2021-12-01,770,780,2,187,4,0,2476639.4399999995
WOSAT,2021-12-01,780,790,1,288,3,1,6684672.740000002
WOSAT,2021-12-01,780,790,2,193,4,0,2554955.0399999986
WOSAT,2021-12-01,790,800,1,292,4,3,6904504.079999998
WOSAT,2021-12-01,790,800,2,171,1,0,2402216.8300000005
WOSAT,2021-12-01,800,810,1,304,3,1,6924990.520000001
WOSAT,2021-12-01,800,810,2,150,0,2,2117778.2199999997
WOSAT,2021-12-01,810,820,1,262,2,0,5926507.820000001
WOSAT,2021-12-01,810,820,2,128,1,0,1579352.1999999997
WOSAT,2021-12-01,820,830,1,248,2,0,5555104.43
WOSAT,2021-12-01,820,830,2,116,1,0,1466207.14
WOSAT,2021-12-01,830,840,1,219,1,0,4775966.859999999
WOSAT,2021-12-01,830,840,2,97,0,0,1169420.63
WOSAT,2021-12-01,840,850,1,188,2,0,3978024.0600000005
WOSAT,2021-12-01,840,850,2,79,0,0,1017794.0800000001
WOSAT,2021-12-01,850,860,1,172,1,0,3781630.5600000005
WOSAT,2021-12-01,850,860,2,80,0,0,894128.4400000002
WOSAT,2021-12-01,860,870,1,106,0,0,2202574.09
WOSAT,2021-12-01,860,870,2,54,0,0,699627.6099999999
WOSAT,2021-12-01,870,880,1,49,0,0,1051084.12
WOSAT,2021-12-01,870,880,2,32,0,0,447960.87
WOSAT,2021-12-01,880,890,1,8,0,0,170422.62
WOSAT,2021-12-01,880,890,2,10,0,0,104281.76000000001
WOSAT,2021-12-01,890,900,2,1,0,0,9345.83
WOSAT,2022-01-01,400,410,1,1,0,0,16654.56
WOSAT,2022-01-01,420,430,1,2,0,0,28930.559999999998
WOSAT,2022-01-01,430,440,1,2,0,0,34283.729999999996
WOSAT,2022-01-01,430,440,2,0,0,1,3936.01
WOSAT,2022-01-01,440,450,1,3,2,1,124610.12
WOSAT,2022-01-01,440,450,2,1,0,0,9931.39
WOSAT,2022-01-01,450,460,1,6,0,0,99938.52
WOSAT,2022-01-01,450,460,2,2,1,1,50279.21
WOSAT,2022-01-01,460,470,1,6,1,1,141465.06
WOSAT,2022-01-01,460,470,2,3,0,0,27117.079999999998
WOSAT,2022-01-01,470,480,1,21,2,2,485972.51999999996
WOSAT,2022-01-01,470,480,2,5,1,1,88682.96
WOSAT,2022-01-01,480,490,1,23,4,6,531594.04
WOSAT,2022-01-01,480,490,2,9,0,0,139276.48
WOSAT,2022-01-01,490,500,1,46,9,0,836182.31
WOSAT,2022-01-01,490,500,2,14,3,2,265232.38
WOSAT,2022-01-01,500,510,1,99,13,2,2238458.9000000004
WOSAT,2022-01-01,500,510,2,35,3,1,553522.3099999999
WOSAT,2022-01-01,510,520,1,119,16,4,2740877.4699999997
WOSAT,2022-01-01,510,520,2,45,6,3,672907.5800000001
WOSAT,2022-01-01,520,530,1,156,20,11,3465339.789999999
WOSAT,2022-01-01,520,530,2,71,8,4,1070049.9200000002
WOSAT,2022-01-01,530,540,1,187,19,9,4101154.440000001
WOSAT,2022-01-01,530,540,2,85,10,5,1368770.3900000001
WOSAT,2022-01-01,540,550,1,328,27,15,7399204.6400000015
WOSAT,2022-01-01,540,550,2,129,7,5,2078444.4400000002
WOSAT,2022-01-01,550,560,1,342,45,16,8026913.689999999
WOSAT,2022-01-01,550,560,2,134,13,4,2233668.4699999997
WOSAT,2022-01-01,560,570,1,475,57,26,11136183.039999997
WOSAT,2022-01-01,560,570,2,169,18,4,2884120.7299999995
WOSAT,2022-01-01,570,580,1,882,74,24,21120190.259999994
WOSAT,2022-01-01,570,580,2,281,24,15,4757906.08
WOSAT,2022-01-01,580,590,1,2554,235,66,64889750.190000005
WOSAT,2022-01-01,580,590,2,374,24,11,6231041.1499999985
WOSAT,2022-01-01,590,600,1,3136,236,96,79282141.33999997
WOSAT,2022-01-01,590,600,2,495,52,12,8251950.6000000015
WOSAT,2022-01-01,600,610,1,3586,290,73,91654243.05000009
WOSAT,2022-01-01,600,610,2,769,51,22,13073451.089999996
WOSAT,2022-01-01,610,620,1,3650,222,73,92621769.89999999
WOSAT,2022-01-01,610,620,2,783,59,23,13166146.440000001
WOSAT,2022-01-01,620,630,1,5185,304,93,134287633.74
WOSAT,2022-01-01,620,630,2,1301,72,25,22912700.440000005
WOSAT,2022-01-01,630,640,1,4834,226,93,124603560.15000002
WOSAT,2022-01-01,630,640,2,1042,50,15,17574221.259999994
WOSAT,2022-01-01,640,650,1,6061,263,85,156095864.07999992
WOSAT,2022-01-01,640,650,2,1207,55,19,20745489.700000003
WOSAT,2022-01-01,650,660,1,436,13,9,11050689.290000001
WOSAT,2022-01-01,650,660,2,351,13,6,5483021.249999999
WOSAT,2022-01-01,660,670,1,539,19,4,14331190.120000003
WOSAT,2022-01-01,660,670,2,430,14,10,7824376.1899999995
WOSAT,2022-01-01,670,680,1,561,20,7,14818732.84
WOSAT,2022-01-01,670,680,2,379,8,6,6219455.589999998
WOSAT,2022-01-01,680,690,1,492,12,4,12729926.909999995
WOSAT,2022-01-01,680,690,2,428,9,4,7360500.040000001
WOSAT,2022-01-01,690,700,1,463,14,5,12075910.350000001
WOSAT,2022-01-01,690,700,2,383,6,4,6259507.029999999
WOSAT,2022-01-01,700,710,1,897,31,6,25102361.90000001
WOSAT,2022-01-01,700,710,2,657,11,11,10901849.319999998
WOSAT,2022-01-01,710,720,1,796,15,5,22132398.35000001
WOSAT,2022-01-01,710,720,2,487,9,8,8093259.880000001
WOSAT,2022-01-01,720,730,1,1547,17,3,44337711.15000005
WOSAT,2022-01-01,720,730,2,658,15,3,11064512.839999994
WOSAT,2022-01-01,730,740,1,1380,15,2,38323519.609999985
WOSAT,2022-01-01,730,740,2,505,8,3,7997262.59
WOSAT,2022-01-01,740,750,1,1073,9,2,30190456.78000001
WOSAT,2022-01-01,740,750,2,450,3,1,7102912.59
WOSAT,2022-01-01,750,760,1,1015,9,1,27793440.890000008
WOSAT,2022-01-01,750,760,2,419,7,2,6580646.689999998
WOSAT,2022-01-01,760,770,1,842,4,0,22859648.980000004
WOSAT,2022-01-01,760,770,2,339,3,0,5290206.34
WOSAT,2022-01-01,770,780,1,838,2,3,23229305.519999992
WOSAT,2022-01-01,770,780,2,306,4,1,4718758.35
WOSAT,2022-01-01,780,790,1,724,5,3,19608589.189999998
WOSAT,2022-01-01,780,790,2,305,4,2,4369700.010000001
WOSAT,2022-01-01,790,800,1,670,6,3,17598023.98
WOSAT,2022-01-01,790,800,2,266,2,0,3968952.3000000003
WOSAT,2022-01-01,800,810,1,674,5,0,17545436.14
WOSAT,2022-01-01,800,810,2,247,1,0,3860122.71
WOSAT,2022-01-01,810,820,1,576,3,0,14815840.899999999
WOSAT,2022-01-01,810,820,2,207,3,0,3034176.47
WOSAT,2022-01-01,820,830,1,567,2,1,14493351.400000004
WOSAT,2022-01-01,820,830,2,175,1,0,2308553.78
WOSAT,2022-01-01,830,840,1,462,0,1,11382344.660000004
WOSAT,2022-01-01,830,840,2,139,1,0,1898606.5499999998
WOSAT,2022-01-01,840,850,1,430,3,0,10715144.0
WOSAT,2022-01-01,840,850,2,119,0,1,1727131.04
WOSAT,2022-01-01,850,860,1,315,1,1,7720602.980000001
WOSAT,2022-01-01,850,860,2,115,0,0,1383432.3699999999
WOSAT,2022-01-01,860,870,1,229,0,0,5496239.350000001
WOSAT,2022-01-01,860,870,2,71,0,0,894149.5399999998
WOSAT,2022-01-01,870,880,1,114,0,0,2780133.7600000002
WOSAT,2022-01-01,870,880,2,53,0,0,798025.28
WOSAT,2022-01-01,880,890,1,18,0,0,437962.23
WOSAT,2022-01-01,880,890,2,12,0,0,146841.49
WOSAT,2022-01-01,890,900,2,2,0,0,11305.52
WOSAT,2022-02-01,400,410,1,1,0,0,16400.16
WOSAT,2022-02-01,420,430,1,2,0,0,28533.67
WOSAT,2022-02-01,430,440,1,1,1,0,34180.630000000005
WOSAT,2022-02-01,440,450,1,2,2,1,95462.53
WOSAT,2022-02-01,440,450,2,1,0,0,9830.22
WOSAT,2022-02-01,450,460,1,5,0,0,97151.88
WOSAT,2022-02-01,450,460,2,2,1,0,36819.32
WOSAT,2022-02-01,460,470,1,5,2,1,139711.47
WOSAT,2022-02-01,460,470,2,2,0,0,26807.16
WOSAT,2022-02-01,470,480,1,20,4,0,464283.32000000007
WOSAT,2022-02-01,470,480,2,6,1,0,87149.43
WOSAT,2022-02-01,480,490,1,23,5,4,512065.38
WOSAT,2022-02-01,480,490,2,8,0,0,124964.31
WOSAT,2022-02-01,490,500,1,48,5,2,823031.05
WOSAT,2022-02-01,490,500,2,15,4,0,260367.49
WOSAT,2022-02-01,500,510,1,99,9,3,2162039.69
WOSAT,2022-02-01,500,510,2,34,3,1,532553.21
WOSAT,2022-02-01,510,520,1,113,19,3,2598204.75
WOSAT,2022-02-01,510,520,2,49,4,1,659106.32
WOSAT,2022-02-01,520,530,1,155,21,7,3359497.2499999995
WOSAT,2022-02-01,520,530,2,70,8,2,1028385.3500000001
WOSAT,2022-02-01,530,540,1,190,15,3,3998196.620000001
WOSAT,2022-02-01,530,540,2,84,10,5,1336124.9800000002
WOSAT,2022-02-01,540,550,1,323,26,10,7109369.05
WOSAT,2022-02-01,540,550,2,120,13,3,1992327.2100000004
WOSAT,2022-02-01,550,560,1,334,34,17,7587934.149999997
WOSAT,2022-02-01,550,560,2,130,11,5,2122501.8800000004
WOSAT,2022-02-01,560,570,1,466,50,19,10658843.87
WOSAT,2022-02-01,560,570,2,173,13,3,2825286.51
WOSAT,2022-02-01,570,580,1,838,74,24,20102026.39
WOSAT,2022-02-01,570,580,2,272,24,11,4501489.85
WOSAT,2022-02-01,580,590,1,2489,191,67,61659777.58000007
WOSAT,2022-02-01,580,590,2,361,32,7,6038594.820000002
WOSAT,2022-02-01,590,600,1,3034,237,78,75686383.57000008
WOSAT,2022-02-01,590,600,2,488,38,16,7961127.570000002
WOSAT,2022-02-01,600,610,1,3537,222,82,88111221.25999996
WOSAT,2022-02-01,600,610,2,752,52,16,12493689.73
WOSAT,2022-02-01,610,620,1,3550,195,73,88715265.58000007
WOSAT,2022-02-01,610,620,2,764,45,25,12594423.939999998
WOSAT,2022-02-01,620,630,1,5089,234,97,128762856.17999993
WOSAT,2022-02-01,620,630,2,1291,53,21,22020778.93000001
WOSAT,2022-02-01,630,640,1,4679,189,93,118224537.3700001
WOSAT,2022-02-01,630,640,2,1004,50,18,16704282.86
WOSAT,2022-02-01,640,650,1,5879,229,84,148673838.84999985
WOSAT,2022-02-01,640,650,2,1173,50,16,19871652.319999993
WOSAT,2022-02-01,650,660,1,421,19,6,10606269.660000004
WOSAT,2022-02-01,650,660,2,338,14,7,5199272.07
WOSAT,2022-02-01,660,670,1,531,13,2,13760686.920000002
WOSAT,2022-02-01,660,670,2,418,15,8,7481982.310000002
WOSAT,2022-02-01,670,680,1,547,18,8,14267367.649999999
WOSAT,2022-02-01,670,680,2,369,9,4,5968813.67
WOSAT,2022-02-01,680,690,1,478,11,6,12244081.42
WOSAT,2022-02-01,680,690,2,421,11,0,7105036.69
WOSAT,2022-02-01,690,700,1,454,11,3,11556176.570000004
WOSAT,2022-02-01,690,700,2,365,9,3,5912006.779999999
WOSAT,2022-02-01,700,710,1,881,21,11,24087230.240000002
WOSAT,2022-02-01,700,710,2,652,10,3,10563524.61
WOSAT,2022-02-01,710,720,1,785,10,5,21355569.12
WOSAT,2022-02-01,710,720,2,475,8,8,7737393.050000003
WOSAT,2022-02-01,720,730,1,1491,19,5,42070078.31000002
WOSAT,2022-02-01,720,730,2,643,14,4,10649067.06
WOSAT,2022-02-01,730,740,1,1346,16,2,36861245.81999999
WOSAT,2022-02-01,730,740,2,499,5,5,7790855.250000002
WOSAT,2022-02-01,740,750,1,1045,9,1,28876000.309999995
WOSAT,2022-02-01,740,750,2,436,5,2,6796106.990000002
WOSAT,2022-02-01,750,760,1,992,9,1,26784449.260000005
WOSAT,2022-02-01,750,760,2,406,6,4,6299765.439999999
WOSAT,2022-02-01,760,770,1,814,9,0,21942853.169999998
WOSAT,2022-02-01,760,770,2,333,3,2,5148445.630000001
WOSAT,2022-02-01,770,780,1,807,6,2,22111549.139999993
WOSAT,2022-02-01,770,780,2,302,5,0,4580131.409999998
WOSAT,2022-02-01,780,790,1,705,2,4,18776103.930000003
WOSAT,2022-02-01,780,790,2,303,3,2,4239964.350000001
WOSAT,2022-02-01,790,800,1,661,7,2,17109917.929999996
WOSAT,2022-02-01,790,800,2,259,2,1,3825788.7
WOSAT,2022-02-01,800,810,1,664,5,0,17110537.80000001
WOSAT,2022-02-01,800,810,2,239,2,0,3716427.1800000006
WOSAT,2022-02-01,810,820,1,565,3,1,14357466.009999994
WOSAT,2022-02-01,810,820,2,205,1,1,2929165.9
WOSAT,2022-02-01,820,830,1,557,2,0,14052461.739999998
WOSAT,2022-02-01,820,830,2,168,2,0,2216834.87
WOSAT,2022-02-01,830,840,1,456,2,0,11086439.83
WOSAT,2022-02-01,830,840,2,136,1,0,1817902.1699999997
WOSAT,2022-02-01,840,850,1,426,1,0,10376481.429999994
WOSAT,2022-02-01,840,850,2,117,0,0,1656343.7600000002
WOSAT,2022-02-01,850,860,1,307,1,1,7378691.08
WOSAT,2022-02-01,850,860,2,111,0,0,1294691.08
WOSAT,2022-02-01,860,870,1,227,1,0,5365627.57
WOSAT,2022-02-01,860,870,2,69,0,0,860259.95
WOSAT,2022-02-01,870,880,1,112,1,0,2713408.62
WOSAT,2022-02-01,870,880,2,52,0,0,766199.12
WOSAT,2022-02-01,880,890,1,18,0,0,431077.51999999996
WOSAT,2022-02-01,880,890,2,11,1,0,144553.85
WOSAT,2022-02-01,890,900,2,2,0,0,10991.039999999999
WOSAT,2022-03-01,400,410,1,1,0,0,16143.52
WOSAT,2022-03-01,420,430,1,2,0,0,28127.03
WOSAT,2022-03-01,430,440,1,1,0,1,33925.03
WOSAT,2022-03-01,440,450,1,3,1,1,93526.5
WOSAT,2022-03-01,440,450,2,1,0,0,9707.14
WOSAT,2022-03-01,450,460,1,5,0,0,96236.41
WOSAT,2022-03-01,450,460,2,1,1,0,27631.81
WOSAT,2022-03-01,460,470,1,6,1,0,125410.88
WOSAT,2022-03-01,460,470,2,2,0,0,26323.52
WOSAT,2022-03-01,470,480,1,18,4,1,451243.58999999997
WOSAT,2022-03-01,470,480,2,5,2,0,86170.45000000001
WOSAT,2022-03-01,480,490,1,23,6,2,492239.25
WOSAT,2022-03-01,480,490,2,8,0,0,122845.03
WOSAT,2022-03-01,490,500,1,46,5,0,797138.9400000001
WOSAT,2022-03-01,490,500,2,14,2,0,247438.47999999998
WOSAT,2022-03-01,500,510,1,91,16,0,2038349.6400000004
WOSAT,2022-03-01,500,510,2,35,1,1,504913.57
WOSAT,2022-03-01,510,520,1,114,13,4,2502385.4999999995
WOSAT,2022-03-01,510,520,2,44,4,2,586625.84
WOSAT,2022-03-01,520,530,1,150,14,8,3116793.86
WOSAT,2022-03-01,520,530,2,68,9,2,1005288.85
WOSAT,2022-03-01,530,540,1,179,15,5,3830428.4799999995
WOSAT,2022-03-01,530,540,2,84,6,4,1237059.09
WOSAT,2022-03-01,540,550,1,310,26,11,6838285.090000001
WOSAT,2022-03-01,540,550,2,124,8,2,1928087.97
WOSAT,2022-03-01,550,560,1,320,34,10,7062272.659999998
WOSAT,2022-03-01,550,560,2,128,8,3,1982883.3099999996
WOSAT,2022-03-01,560,570,1,446,43,18,9929949.13
WOSAT,2022-03-01,560,570,2,172,12,1,2696427.1399999997
WOSAT,2022-03-01,570,580,1,800,80,17,18925303.1
WOSAT,2022-03-01,570,580,2,258,23,10,4254842.95
WOSAT,2022-03-01,580,590,1,2376,198,58,58181461.11
WOSAT,2022-03-01,580,590,2,357,28,3,5778246.569999998
WOSAT,2022-03-01,590,600,1,2933,191,63,70913482.18000007
WOSAT,2022-03-01,590,600,2,476,37,11,7584741.080000001
WOSAT,2022-03-01,600,610,1,3384,231,61,83130483.35999994
WOSAT,2022-03-01,600,610,2,729,45,18,11875507.730000006
WOSAT,2022-03-01,610,620,1,3386,226,55,84103876.28000006
WOSAT,2022-03-01,610,620,2,728,45,25,11932916.409999993
WOSAT,2022-03-01,620,630,1,4917,231,76,122419144.16999988
WOSAT,2022-03-01,620,630,2,1234,53,21,20776463.42
WOSAT,2022-03-01,630,640,1,4504,199,65,112185682.0900001
WOSAT,2022-03-01,630,640,2,988,30,15,15860565.499999996
WOSAT,2022-03-01,640,650,1,5671,220,63,141199810.85000017
WOSAT,2022-03-01,640,650,2,1125,55,14,18909341.949999988
WOSAT,2022-03-01,650,660,1,404,13,7,9874636.090000004
WOSAT,2022-03-01,650,660,2,322,18,2,4763664.64
WOSAT,2022-03-01,660,670,1,499,20,4,12905387.46
WOSAT,2022-03-01,660,670,2,401,20,4,7058617.790000001
WOSAT,2022-03-01,670,680,1,528,17,5,13475653.940000001
WOSAT,2022-03-01,670,680,2,355,9,3,5699073.3999999985
WOSAT,2022-03-01,680,690,1,463,10,2,11596983.73
WOSAT,2022-03-01,680,690,2,404,4,2,6540128.460000003
WOSAT,2022-03-01,690,700,1,433,16,2,10983437.210000003
WOSAT,2022-03-01,690,700,2,347,11,3,5534096.719999997
WOSAT,2022-03-01,700,710,1,854,13,10,22742457.100000016
WOSAT,2022-03-01,700,710,2,623,15,1,9920670.79
WOSAT,2022-03-01,710,720,1,752,19,2,20269102.900000006
WOSAT,2022-03-01,710,720,2,449,18,4,7331317.75
WOSAT,2022-03-01,720,730,1,1430,26,4,39728094.14999996
WOSAT,2022-03-01,720,730,2,624,10,5,10059107.179999998
WOSAT,2022-03-01,730,740,1,1304,12,3,35025982.53999997
WOSAT,2022-03-01,730,740,2,490,3,2,7454518.63
WOSAT,2022-03-01,740,750,1,1020,4,3,27592140.91999999
WOSAT,2022-03-01,740,750,2,429,6,1,6535209.250000002
WOSAT,2022-03-01,750,760,1,962,8,2,25491244.71999999
WOSAT,2022-03-01,750,760,2,398,6,2,6023735.460000001
WOSAT,2022-03-01,760,770,1,794,6,2,20944536.63000001
WOSAT,2022-03-01,760,770,2,322,7,0,4880579.9399999995
WOSAT,2022-03-01,770,780,1,789,1,1,21032671.72999999
WOSAT,2022-03-01,770,780,2,291,4,0,4372003.68
WOSAT,2022-03-01,780,790,1,687,3,0,17865198.31000001
WOSAT,2022-03-01,780,790,2,288,5,1,3998943.9700000007
WOSAT,2022-03-01,790,800,1,644,7,2,16285961.349999998
WOSAT,2022-03-01,790,800,2,254,3,1,3722034.710000001
WOSAT,2022-03-01,800,810,1,645,6,0,16375923.460000008
WOSAT,2022-03-01,800,810,2,233,3,0,3559935.22
WOSAT,2022-03-01,810,820,1,544,6,0,13652226.029999997
WOSAT,2022-03-01,810,820,2,198,0,0,2751766.1599999997
WOSAT,2022-03-01,820,830,1,545,1,1,13446271.719999991
WOSAT,2022-03-01,820,830,2,163,1,0,2041700.33
WOSAT,2022-03-01,830,840,1,443,2,0,10535304.350000001
WOSAT,2022-03-01,830,840,2,133,1,0,1720109.7999999998
WOSAT,2022-03-01,840,850,1,416,1,0,10067406.010000007
WOSAT,2022-03-01,840,850,2,114,0,0,1579752.5599999996
