series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,540,550,2,117,24,23,817306.3399999997
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,550,560,2,167,34,34,1162759.9199999995
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,560,570,2,143,26,54,1245325.44
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,570,580,2,181,23,32,1116717.7300000002
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,580,590,2,143,35,33,993248.3999999996
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,590,600,2,160,35,27,1035686.0999999996
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,600,610,2,197,29,44,1155287.6100000006
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,610,620,2,150,23,31,938507.39
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,620,630,2,141,29,37,926291.6099999999
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,630,640,2,124,15,21,617960.5199999998
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,640,650,2,135,22,22,741201.7
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,650,660,2,100,7,21,436630.71000000025
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,660,670,2,73,12,10,354295.76999999996
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,670,680,2,58,3,6,243155.09000000003
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,680,690,2,53,3,7,175024.02000000005
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,690,700,2,37,1,4,135629.23
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,700,710,2,30,3,0,91735.24999999999
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,710,720,2,21,1,0,56817.16000000002
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,720,730,2,11,2,1,37843.67999999999
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,730,740,2,11,3,1,37948.31
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,740,750,2,11,0,0,22723.41
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,750,760,2,5,0,0,8841.6
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,760,770,2,5,0,0,11428.289999999999
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,770,780,2,6,0,0,13660.39
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,780,790,2,4,0,0,10884.279999999999
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,790,800,2,1,0,0,1933.27
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,800,810,2,1,0,0,3965.14
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,810,820,2,3,0,0,7612.88
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,820,830,2,1,0,0,1623.88
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,370,380,2,3,0,0,41539.1
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,380,390,2,2,0,1,30075.83
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,390,400,2,5,1,1,87075.90999999999
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,400,410,2,9,4,0,154144.26
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,410,420,2,12,7,8,364065.6600000001
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,420,430,2,38,8,9,725411.93
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,430,440,2,39,8,14,841698.7599999999
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,440,450,2,80,23,17,1713138.3499999996
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,450,460,2,91,36,27,2173492.31
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,460,470,2,126,35,35,2682845.909999999
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,470,480,2,193,63,47,4053758.6000000015
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,480,490,2,204,49,35,3838233.4900000016
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,490,500,2,215,63,58,4439491.29
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,500,510,2,272,63,59,5189507.060000001
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,510,520,2,351,66,63,6414908.05
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,520,530,2,326,68,61,5873589.019999996
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,530,540,2,312,74,49,5894697.149999997
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,540,550,2,341,67,48,5831794.339999999
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,550,560,2,509,82,71,8778982.71
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,560,570,2,428,70,60,7307855.22
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,570,580,2,448,79,49,7480369.200000008
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,580,590,2,420,73,59,7227853.449999996
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,590,600,2,401,72,47,6638742.209999997
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,600,610,2,557,79,63,9100006.720000006
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,610,620,2,429,65,49,7138661.549999998
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,620,630,2,398,57,48,6806233.480000002
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,630,640,2,317,42,40,5026510.8599999985
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,640,650,2,342,42,28,5467359.07
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,650,660,2,241,24,20,3662391.1799999997
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,660,670,2,184,20,18,2927261.6399999997
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,670,680,2,139,10,13,2147481.77
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,680,690,2,123,12,7,1698552.290000001
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,690,700,2,84,5,8,1193637.4700000002
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,700,710,2,67,2,3,906433.96
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,710,720,2,47,2,2,638569.6500000001
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,720,730,2,37,0,3,442448.89999999997
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,730,740,2,31,1,1,372107.86
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,740,750,2,20,2,1,295756.95000000007
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,750,760,2,15,2,0,197945.9
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,760,770,2,13,0,0,174311.7
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,770,780,2,7,3,0,121920.73
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,780,790,2,11,0,2,188214.27000000002
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,790,800,2,3,0,0,43205.100000000006
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,800,810,2,2,0,0,37798.1
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,810,820,2,4,0,0,70053.53
