series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,750,760,1,1249,3,0,24456750.11000002
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,750,760,2,2250,4,1,32369358.55000006
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,760,770,1,1469,2,1,27833401.17000002
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,760,770,2,2417,5,1,34846771.220000066
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,770,780,1,1489,2,0,28835002.299999986
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,770,780,2,2354,2,1,33404973.069999963
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,780,790,1,1583,0,1,30542588.930000022
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,780,790,2,2347,3,1,32518498.669999946
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,790,800,1,1771,1,1,33423282.21
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,790,800,2,2402,2,0,33701471.379999995
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,800,810,1,1979,1,0,36011536.200000055
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,800,810,2,2401,2,1,32973073.50000002
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,810,820,1,2260,1,0,40780934.770000055
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,810,820,2,2449,3,0,33632960.35000005
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,820,830,1,2339,1,0,39757338.20000005
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,820,830,2,2244,3,1,29826965.17999994
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,830,840,1,2076,0,0,34337900.70999993
