series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-03-31,10,410,420,2,6,1,1,130195.48000000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,420,430,2,11,3,2,259999.08000000002
CarMax Select Receivables Trust 2024-A,2025-03-31,10,430,440,2,21,3,2,370857.19
CarMax Select Receivables Trust 2024-A,2025-03-31,10,440,450,2,28,1,3,442148.73999999993
CarMax Select Receivables Trust 2024-A,2025-03-31,10,450,460,2,19,6,2,389162.9000000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,460,470,2,44,8,6,848075.9899999999
CarMax Select Receivables Trust 2024-A,2025-03-31,10,470,480,2,62,7,3,1107302.84
CarMax Select Receivables Trust 2024-A,2025-03-31,10,480,490,2,86,14,9,1724548.55
CarMax Select Receivables Trust 2024-A,2025-03-31,10,490,500,2,105,20,4,2003983.3099999994
CarMax Select Receivables Trust 2024-A,2025-03-31,10,500,510,2,106,19,14,2344279.9099999997
CarMax Select Receivables Trust 2024-A,2025-03-31,10,510,520,2,179,26,19,4169545.910000002
CarMax Select Receivables Trust 2024-A,2025-03-31,10,520,530,2,218,54,18,5856959.34
CarMax Select Receivables Trust 2024-A,2025-03-31,10,530,540,2,666,98,52,16932537.429999996
CarMax Select Receivables Trust 2024-A,2025-03-31,10,540,550,2,791,99,44,19587817.68000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,550,560,2,972,128,56,23166315.339999992
CarMax Select Receivables Trust 2024-A,2025-03-31,10,560,570,2,1036,125,68,25141682.91
CarMax Select Receivables Trust 2024-A,2025-03-31,10,570,580,1,1,0,0,2493.18
CarMax Select Receivables Trust 2024-A,2025-03-31,10,570,580,2,1312,124,65,29877406.650000006
CarMax Select Receivables Trust 2024-A,2025-03-31,10,580,590,2,1485,138,56,32967313.249999966
CarMax Select Receivables Trust 2024-A,2025-03-31,10,590,600,1,1,0,0,1716.23
CarMax Select Receivables Trust 2024-A,2025-03-31,10,590,600,2,1809,136,59,39081623.81000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,600,610,2,2101,149,62,43810084.20000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,610,620,2,2248,146,59,47070572.34000002
