series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,820,830,1,614,0,0,6758130.520000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,820,830,2,417,1,1,2997695.7500000005
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,830,840,1,646,0,0,6902732.5799999945
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,830,840,2,431,0,1,3040071.6599999988
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,840,850,1,654,0,0,6786899.469999995
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,840,850,2,437,0,1,2999476.369999999
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,850,860,1,699,0,1,6876523.070000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,850,860,2,440,0,0,2923224.4400000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,860,870,1,560,0,0,5783186.780000006
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,860,870,2,348,1,0,2396829.1100000013
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,870,880,1,426,0,0,4545325.81
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,870,880,2,276,0,1,1973356.6099999996
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,880,890,1,280,0,0,2900557.250000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,880,890,2,160,0,0,1086536.2800000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,890,900,1,114,0,0,1163539.9499999995
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,890,900,2,54,0,0,348721.45
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,600,610,1,61,1,0,1489540.8299999998
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,600,610,2,121,4,1,3017758.31
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,610,620,1,88,3,0,2430698.78
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,610,620,2,156,1,1,3698768.0099999984
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,620,630,1,88,2,1,2164986.22
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,620,630,2,141,2,1,3393732.8800000013
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,630,640,1,107,1,0,2656000.459999999
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,630,640,2,113,1,0,2544025.2900000005
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,640,650,1,210,1,0,5910246.040000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,640,650,2,366,3,1,9380640.069999997
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,650,660,1,237,2,1,6542234.350000003
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,650,660,2,317,4,1,7865422.130000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,660,670,1,291,4,0,7254314.89
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,660,670,2,271,1,0,6468959.739999997
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,670,680,1,559,3,0,15370436.069999993
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,670,680,2,594,3,1,15036281.260000011
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,680,690,1,725,2,0,20833085.189999998
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,680,690,2,783,2,0,19791972.400000013
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,690,700,1,735,3,0,20158489.03000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,690,700,2,712,1,1,17403199.83000002
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,700,710,1,1072,0,2,31879111.44
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,700,710,2,1099,0,0,28231290.81999999
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,710,720,1,1082,2,0,29393248.55000002
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,710,720,2,1018,1,1,25210795.6
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,720,730,1,1070,1,1,31202356.979999986
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,720,730,2,967,2,0,23327588.080000006
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,730,740,1,1079,2,1,29462100.09999998
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,730,740,2,993,0,0,23350298.369999986
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,740,750,1,1188,4,1,33433525.000000007
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,740,750,2,1070,2,0,24981992.729999993
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,750,760,1,1225,3,2,33870731.959999986
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,750,760,2,1043,2,0,24206662.72000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,760,770,1,1226,1,1,32958347.46000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,760,770,2,1019,0,0,23683928.959999997
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,770,780,1,1313,1,0,36115687.55999994
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,770,780,2,906,0,0,20664986.210000005
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,780,790,1,1312,0,0,33690125.319999985
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,780,790,2,986,0,0,21773514.750000015
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,790,800,1,1357,0,0,36560023.24
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,790,800,2,1006,0,0,22064988.180000007
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,800,810,1,1463,0,1,38736401.40000002
