issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
CAOT,2020,7,0.00212907,11869536.00000000,5574989716.21000004,4,2021-05-17
CAOT,2020,8,0.00258775,14426675.06000000,5574989716.21000004,4,2021-06-15
CAOT,2020,9,0.00282356,15741294.75000000,5574989716.21000004,4,2021-07-15
CAOT,2020,10,0.00309779,17270139.98000000,5574989716.21000004,4,2021-08-16
CAOT,2020,11,0.00343569,19153956.76000000,5574989716.21000004,4,2021-09-15
CAOT,2020,12,0.00369897,20621736.32000000,5574989716.21000004,4,2021-10-15
CAOT,2020,13,0.00407667,22727370.08000000,5574989716.21000004,4,2021-11-15
CAOT,2020,14,0.00446835,24911003.65000000,5574989716.21000004,4,2021-12-15
CAOT,2020,15,0.00484889,27032515.56000000,5574989716.21000004,4,2022-01-18
CAOT,2020,16,0.00517009,28823201.30000000,5574989716.21000004,4,2022-02-15
CAOT,2020,17,0.00537631,29972898.01000000,5574989716.21000004,4,2022-03-15
CAOT,2020,18,0.00565921,31550042.25000000,5574989716.21000004,4,2022-04-15
CAOT,2020,19,0.00601314,33523176.01000000,5574989716.21000004,4,2022-05-16
CAOT,2020,20,0.00623457,34757641.01000000,5574989716.21000004,4,2022-06-15
CAOT,2020,21,0.00652167,36358232.77000000,5574989716.21000004,4,2022-07-15
CAOT,2020,22,0.00691145,38531289.97000000,5574989716.21000004,4,2022-08-15
CAOT,2020,23,0.00711689,39676592.25000000,5574989716.21000004,4,2022-09-15
CAOT,2020,24,0.00733304,40881630.20000000,5574989716.21000004,4,2022-10-17
CAOT,2020,25,0.00759393,42336064.50000000,5574989716.21000004,4,2022-11-15
CAOT,2020,26,0.00779181,43439248.88000000,5574989716.21000004,4,2022-12-15
CAOT,2020,27,0.00803609,44801097.28000000,5574989716.21000004,4,2023-01-17
CAOT,2020,28,0.00819901,45709411.95000000,5574989716.21000004,4,2023-02-15
CAOT,2020,29,0.00844373,47073717.89000000,5574989716.21000004,4,2023-03-15
CAOT,2020,30,0.00863093,48117360.09000000,5574989716.21000004,4,2023-04-17
CAOT,2020,31,0.00886694,49433088.44000000,5574989716.21000004,4,2023-05-15
CAOT,2020,32,0.00905544,50483978.77000000,5574989716.21000004,4,2023-06-15
CAOT,2020,33,0.00923998,51512791.69000000,5574989716.21000004,4,2023-07-17
CAOT,2020,34,0.00937865,52285855.82000000,5574989716.21000004,4,2023-08-15
CAOT,2020,35,0.00948750,52892734.36000000,5574989716.21000004,4,2023-09-15
CAOT,2020,36,0.00968240,53979282.97000000,5574989716.21000004,4,2023-10-16
CAOT,2020,37,0.00985627,54948589.86000000,5574989716.21000004,4,2023-11-15
CAOT,2020,38,0.00996541,55557075.19000000,5574989716.21000004,4,2023-12-15
CAOT,2020,39,0.01007540,56170261.96000000,5574989716.21000004,4,2024-01-16
CAOT,2020,40,0.01019115,56815576.44000000,5574989716.21000004,4,2024-02-15
CAOT,2020,41,0.01028645,57346855.90000000,5574989716.21000004,4,2024-03-15
