issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
GMCAR,2020,31,0.00235402,12695955.00000000,5393314858.00000000,4,2023-05-16
GMCAR,2020,32,0.00239774,12931765.00000000,5393314858.00000000,4,2023-06-16
GMCAR,2020,33,0.00243004,13105965.00000000,5393314858.00000000,4,2023-07-17
GMCAR,2020,34,0.00246288,13283075.00000000,5393314858.00000000,4,2023-08-16
GMCAR,2020,35,0.00249775,13471157.00000000,5393314858.00000000,4,2023-09-18
GMCAR,2020,36,0.00253735,13684735.00000000,5393314858.00000000,4,2023-10-16
GMCAR,2020,37,0.00256515,13834675.00000000,5393314858.00000000,4,2023-11-16
GMCAR,2020,38,0.00260933,14072947.00000000,5393314858.00000000,4,2023-12-18
GMCAR,2020,39,0.00265371,14312309.00000000,5393314858.00000000,4,2024-01-16
GMCAR,2020,40,0.00268269,14468579.00000000,5393314858.00000000,4,2024-02-16
GMCAR,2020,41,0.00270372,14582029.00000000,5393314858.00000000,4,2024-03-18
GMCAR,2020,42,0.00273558,14753827.00000000,5393314858.00000000,4,2024-04-16
GMCAR,2020,43,0.00277405,14961303.00000000,5393314858.00000000,4,2024-05-16
GMCAR,2020,44,0.00280471,15126673.00000000,5393314858.00000000,4,2024-06-17
GMCAR,2020,45,0.00286539,15453945.00000000,5393314858.00000000,4,2024-07-16
GMCAR,2020,46,0.00248554,8072113.00000000,3247633236.00000000,2,2024-08-16
GMCAR,2020,47,0.00248654,8075374.00000000,3247633236.00000000,2,2024-09-16
GMCAR,2021,1,0.00000000,0.00000000,5569989005.00000000,4,2021-11-16
GMCAR,2021,2,0.00001834,102144.00000000,5569989005.00000000,4,2021-12-16
GMCAR,2021,3,0.00004758,265045.00000000,5569989005.00000000,4,2022-01-18
GMCAR,2021,4,0.00013914,774991.00000000,5569989005.00000000,4,2022-02-16
GMCAR,2021,5,0.00023598,1314424.00000000,5569989005.00000000,4,2022-03-16
GMCAR,2021,6,0.00031846,1773833.00000000,5569989005.00000000,4,2022-04-18
GMCAR,2021,7,0.00040354,2247715.00000000,5569989005.00000000,4,2022-05-16
GMCAR,2021,8,0.00051047,2843287.00000000,5569989005.00000000,4,2022-06-16
GMCAR,2021,9,0.00056030,3120873.00000000,5569989005.00000000,4,2022-07-18
GMCAR,2021,10,0.00061485,3424683.00000000,5569989005.00000000,4,2022-08-16
GMCAR,2021,11,0.00071134,3962158.00000000,5569989005.00000000,4,2022-09-16
GMCAR,2021,12,0.00077846,4336041.00000000,5569989005.00000000,4,2022-10-17
GMCAR,2021,13,0.00085017,4735445.00000000,5569989005.00000000,4,2022-11-16
GMCAR,2021,14,0.00092765,5166986.00000000,5569989005.00000000,4,2022-12-16
GMCAR,2021,15,0.00098496,5486191.00000000,5569989005.00000000,4,2023-01-17
GMCAR,2021,16,0.00106633,5939469.00000000,5569989005.00000000,4,2023-02-16
GMCAR,2021,17,0.00112528,6267794.00000000,5569989005.00000000,4,2023-03-16
GMCAR,2021,18,0.00112378,6259425.00000000,5569989005.00000000,4,2023-04-17
GMCAR,2021,19,0.00118985,6627440.00000000,5569989005.00000000,4,2023-05-16
GMCAR,2021,20,0.00124100,6912365.00000000,5569989005.00000000,4,2023-06-16
GMCAR,2021,21,0.00135406,7542107.00000000,5569989005.00000000,4,2023-07-17
GMCAR,2021,22,0.00142555,7940277.00000000,5569989005.00000000,4,2023-08-16
GMCAR,2021,23,0.00150603,8388595.00000000,5569989005.00000000,4,2023-09-18
GMCAR,2021,24,0.00160882,8961086.00000000,5569989005.00000000,4,2023-10-16
GMCAR,2021,25,0.00170644,9504850.00000000,5569989005.00000000,4,2023-11-16
GMCAR,2021,26,0.00178737,9955641.00000000,5569989005.00000000,4,2023-12-18
GMCAR,2021,27,0.00187979,10470398.00000000,5569989005.00000000,4,2024-01-16
GMCAR,2021,28,0.00196655,10953652.00000000,5569989005.00000000,4,2024-02-16
GMCAR,2021,29,0.00205162,11427509.00000000,5569989005.00000000,4,2024-03-18
GMCAR,2021,30,0.00213082,11868650.00000000,5569989005.00000000,4,2024-04-16
GMCAR,2021,31,0.00215494,12002991.00000000,5569989005.00000000,4,2024-05-16
GMCAR,2021,32,0.00226216,12600209.00000000,5569989005.00000000,4,2024-06-17
GMCAR,2021,33,0.00222212,12377199.00000000,5569989005.00000000,4,2024-07-16
GMCAR,2021,34,0.00228050,12702383.00000000,5569989005.00000000,4,2024-08-16
GMCAR,2021,35,0.00238877,13305401.00000000,5569989005.00000000,4,2024-09-16
GMCAR,2021,36,0.00245025,13647880.00000000,5569989005.00000000,4,2024-10-16
GMCAR,2021,37,0.00252971,14090449.00000000,5569989005.00000000,4,2024-11-18
GMCAR,2021,38,0.00260676,14519597.00000000,5569989005.00000000,4,2024-12-16
GMCAR,2021,39,0.00268430,14951529.00000000,5569989005.00000000,4,2025-01-16
GMCAR,2021,40,0.00274515,15290479.00000000,5569989005.00000000,4,2025-02-18
GMCAR,2021,41,0.00277408,15451615.00000000,5569989005.00000000,4,2025-03-17
