issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
FCAOT,2020,25,0.00208463,9584680.89000000,4597793552.38999939,3,2022-12-15
FCAOT,2020,26,0.00217365,9993982.26000000,4597793552.39000034,3,2023-01-17
FCAOT,2020,27,0.00226786,10427174.84000000,4597793552.38999939,3,2023-02-15
FCAOT,2020,28,0.00237485,10919051.58000000,4597793552.39000034,3,2023-03-15
FCAOT,2020,29,0.00246403,11329119.14000000,4597793552.39000034,3,2023-04-17
FCAOT,2020,30,0.00254368,11695335.62000000,4597793552.39000034,3,2023-05-15
FCAOT,2020,31,0.00256582,11797100.51000000,4597793552.38999939,3,2023-06-15
FCAOT,2020,32,0.00269078,12371651.31000000,4597793552.38999939,3,2023-07-17
FCAOT,2020,33,0.00275571,12670181.68000000,4597793552.38999939,3,2023-08-15
FCAOT,2020,34,0.00275621,12672486.37000000,4597793552.39000034,3,2023-09-15
FCAOT,2020,35,0.00277687,12767475.56000000,4597793552.39000034,3,2023-10-16
FCAOT,2020,36,0.00283197,13020797.57000000,4597793552.38999939,3,2023-11-15
FCAOT,2020,37,0.00288710,13274301.64000000,4597793552.39000034,3,2023-12-15
FCAOT,2020,38,0.00295111,13568587.44000000,4597793552.38999939,3,2024-01-16
FCAOT,2020,39,0.00298887,13742203.47000000,4597793552.39000034,3,2024-02-15
FCAOT,2020,40,0.00301640,13868782.64000000,4597793552.38999939,3,2024-03-15
FCAOT,2020,41,0.00306128,14075152.95000000,4597793552.38999939,3,2024-04-15
FCAOT,2020,42,0.00309416,14226300.56000000,4597793552.39000034,3,2024-05-15
FCAOT,2020,43,0.00317586,14601929.80000000,4597793552.38999939,3,2024-06-17
FCAOT,2020,44,0.00321091,14763110.18000000,4597793552.39000034,3,2024-07-15
FCAOT,2020,45,0.00327755,12073199.16000000,3683599745.90000010,2,2024-08-15
FCAOT,2020,46,0.00373471,5339057.90000000,1429578316.36999989,1,2024-09-16
FCAOT,2020,47,0.00380180,5434966.68000000,1429578316.36999989,1,2024-10-15
FCAOT,2020,48,0.00388423,5552812.44000000,1429578316.36999989,1,2024-11-15
FCAOT,2020,49,0.00386701,5528193.68000000,1429578316.36999989,1,2024-12-16
FCAOT,2020,50,0.00387335,5537252.26000000,1429578316.36999989,1,2025-01-15
FCAOT,2021,1,0.00000014,201.89000000,1415499059.21000004,1,2021-03-15
FCAOT,2021,2,0.00000023,319.92000000,1415499059.21000004,1,2021-04-15
FCAOT,2021,3,0.00003475,49182.17000000,1415499059.21000004,1,2021-05-17
